Tarih,Saat,Toplam (MWh),Do�al Gaz,Barajl�,Linyit,Akarsu,�thal K�m�r,R�zgar,G�ne�,Fuel Oil,Jeotermal,Asfaltit K�m�r,Ta� K�m�r,Biyok�tle,Nafta,LNG,Uluslararas�
08.02.2018,12:00,20.97,"0,00","0,00","0,00","0,00","0,00","20,97","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
08.02.2018,13:00,11.76,"0,00","0,00","0,00","0,00","0,00","11,76","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
08.02.2018,14:00,1.65,"0,00","0,00","0,00","0,00","0,00","1,65","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
08.02.2018,15:00,3.31,"0,00","0,00","0,00","0,00","0,00","3,31","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
08.02.2018,16:00,3.34,"0,00","0,00","0,00","0,00","0,00","3,34","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
08.02.2018,17:00,3.41,"0,00","0,00","0,00","0,00","0,00","3,41","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
08.02.2018,18:00,2.62,"0,00","0,00","0,00","0,00","0,00","2,62","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
08.02.2018,19:00,2.20,"0,00","0,00","0,00","0,00","0,00","2,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
08.02.2018,20:00,2.10,"0,00","0,00","0,00","0,00","0,00","2,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
08.02.2018,21:00,4.31,"0,00","0,00","0,00","0,00","0,00","4,31","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
08.02.2018,22:00,5.86,"0,00","0,00","0,00","0,00","0,00","5,86","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
08.02.2018,23:00,6.31,"0,00","0,00","0,00","0,00","0,00","6,31","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09.02.2018,00:00,8.31,"0,00","0,00","0,00","0,00","0,00","8,31","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09.02.2018,01:00,7.45,"0,00","0,00","0,00","0,00","0,00","7,45","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09.02.2018,02:00,4.31,"0,00","0,00","0,00","0,00","0,00","4,31","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09.02.2018,03:00,3.62,"0,00","0,00","0,00","0,00","0,00","3,62","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09.02.2018,04:00,4.17,"0,00","0,00","0,00","0,00","0,00","4,17","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09.02.2018,05:00,3.51,"0,00","0,00","0,00","0,00","0,00","3,51","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09.02.2018,06:00,3.55,"0,00","0,00","0,00","0,00","0,00","3,55","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09.02.2018,07:00,4.31,"0,00","0,00","0,00","0,00","0,00","4,31","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09.02.2018,08:00,3.96,"0,00","0,00","0,00","0,00","0,00","3,96","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09.02.2018,09:00,1.89,"0,00","0,00","0,00","0,00","0,00","1,89","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09.02.2018,10:00,0.75,"0,00","0,00","0,00","0,00","0,00","0,75","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09.02.2018,11:00,0.93,"0,00","0,00","0,00","0,00","0,00","0,93","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09.02.2018,12:00,0.48,"0,00","0,00","0,00","0,00","0,00","0,48","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09.02.2018,13:00,0.06,"0,00","0,00","0,00","0,00","0,00","0,06","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09.02.2018,14:00,0.06,"0,00","0,00","0,00","0,00","0,00","0,06","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09.02.2018,15:00,0.24,"0,00","0,00","0,00","0,00","0,00","0,24","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09.02.2018,16:00,0.17,"0,00","0,00","0,00","0,00","0,00","0,17","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09.02.2018,17:00,0.03,"0,00","0,00","0,00","0,00","0,00","0,03","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09.02.2018,18:00,0.00,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09.02.2018,19:00,0.00,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09.02.2018,20:00,0.00,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09.02.2018,21:00,0.03,"0,00","0,00","0,00","0,00","0,00","0,03","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09.02.2018,22:00,0.00,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
09.02.2018,23:00,0.00,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10.02.2018,00:00,0.55,"0,00","0,00","0,00","0,00","0,00","0,55","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10.02.2018,01:00,1.62,"0,00","0,00","0,00","0,00","0,00","1,62","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10.02.2018,02:00,4.69,"0,00","0,00","0,00","0,00","0,00","4,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10.02.2018,03:00,7.21,"0,00","0,00","0,00","0,00","0,00","7,21","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10.02.2018,04:00,8.41,"0,00","0,00","0,00","0,00","0,00","8,41","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10.02.2018,05:00,7.93,"0,00","0,00","0,00","0,00","0,00","7,93","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10.02.2018,06:00,9.83,"0,00","0,00","0,00","0,00","0,00","9,83","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10.02.2018,07:00,9.52,"0,00","0,00","0,00","0,00","0,00","9,52","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10.02.2018,08:00,8.59,"0,00","0,00","0,00","0,00","0,00","8,59","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10.02.2018,09:00,9.38,"0,00","0,00","0,00","0,00","0,00","9,38","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10.02.2018,10:00,13.24,"0,00","0,00","0,00","0,00","0,00","13,24","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10.02.2018,11:00,12.90,"0,00","0,00","0,00","0,00","0,00","12,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10.02.2018,12:00,14.38,"0,00","0,00","0,00","0,00","0,00","14,38","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10.02.2018,13:00,13.86,"0,00","0,00","0,00","0,00","0,00","13,86","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10.02.2018,14:00,17.73,"0,00","0,00","0,00","0,00","0,00","17,73","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10.02.2018,15:00,18.90,"0,00","0,00","0,00","0,00","0,00","18,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10.02.2018,16:00,17.18,"0,00","0,00","0,00","0,00","0,00","17,18","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10.02.2018,17:00,16.25,"0,00","0,00","0,00","0,00","0,00","16,25","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10.02.2018,18:00,21.21,"0,00","0,00","0,00","0,00","0,00","21,21","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10.02.2018,19:00,19.80,"0,00","0,00","0,00","0,00","0,00","19,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10.02.2018,20:00,19.32,"0,00","0,00","0,00","0,00","0,00","19,32","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10.02.2018,21:00,21.94,"0,00","0,00","0,00","0,00","0,00","21,94","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10.02.2018,22:00,21.52,"0,00","0,00","0,00","0,00","0,00","21,52","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
10.02.2018,23:00,21.11,"0,00","0,00","0,00","0,00","0,00","21,11","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.02.2018,00:00,23.12,"0,00","0,00","0,00","0,00","0,00","23,12","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.02.2018,01:00,20.01,"0,00","0,00","0,00","0,00","0,00","20,01","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.02.2018,02:00,18.42,"0,00","0,00","0,00","0,00","0,00","18,42","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.02.2018,03:00,11.07,"0,00","0,00","0,00","0,00","0,00","11,07","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.02.2018,04:00,3.24,"0,00","0,00","0,00","0,00","0,00","3,24","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.02.2018,05:00,4.69,"0,00","0,00","0,00","0,00","0,00","4,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.02.2018,06:00,1.13,"0,00","0,00","0,00","0,00","0,00","1,13","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.02.2018,07:00,0.86,"0,00","0,00","0,00","0,00","0,00","0,86","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.02.2018,08:00,0.86,"0,00","0,00","0,00","0,00","0,00","0,86","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.02.2018,09:00,1.07,"0,00","0,00","0,00","0,00","0,00","1,07","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.02.2018,10:00,2.41,"0,00","0,00","0,00","0,00","0,00","2,41","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.02.2018,11:00,7.21,"0,00","0,00","0,00","0,00","0,00","7,21","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.02.2018,12:00,21.56,"0,00","0,00","0,00","0,00","0,00","21,56","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.02.2018,13:00,21.76,"0,00","0,00","0,00","0,00","0,00","21,76","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.02.2018,14:00,20.00,"0,00","0,00","0,00","0,00","0,00","20,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.02.2018,15:00,13.55,"0,00","0,00","0,00","0,00","0,00","13,55","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.02.2018,16:00,14.69,"0,00","0,00","0,00","0,00","0,00","14,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.02.2018,17:00,14.42,"0,00","0,00","0,00","0,00","0,00","14,42","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.02.2018,18:00,13.00,"0,00","0,00","0,00","0,00","0,00","13,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.02.2018,19:00,14.28,"0,00","0,00","0,00","0,00","0,00","14,28","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.02.2018,20:00,13.69,"0,00","0,00","0,00","0,00","0,00","13,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.02.2018,21:00,10.76,"0,00","0,00","0,00","0,00","0,00","10,76","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.02.2018,22:00,7.48,"0,00","0,00","0,00","0,00","0,00","7,48","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.02.2018,23:00,7.27,"0,00","0,00","0,00","0,00","0,00","7,27","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.02.2018,00:00,6.79,"0,00","0,00","0,00","0,00","0,00","6,79","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.02.2018,01:00,3.93,"0,00","0,00","0,00","0,00","0,00","3,93","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.02.2018,02:00,2.76,"0,00","0,00","0,00","0,00","0,00","2,76","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.02.2018,03:00,1.75,"0,00","0,00","0,00","0,00","0,00","1,75","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.02.2018,04:00,0.69,"0,00","0,00","0,00","0,00","0,00","0,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.02.2018,05:00,0.17,"0,00","0,00","0,00","0,00","0,00","0,17","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.02.2018,06:00,0.13,"0,00","0,00","0,00","0,00","0,00","0,13","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.02.2018,07:00,0.72,"0,00","0,00","0,00","0,00","0,00","0,72","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.02.2018,08:00,0.48,"0,00","0,00","0,00","0,00","0,00","0,48","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.02.2018,09:00,0.62,"0,00","0,00","0,00","0,00","0,00","0,62","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.02.2018,10:00,0.51,"0,00","0,00","0,00","0,00","0,00","0,51","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.02.2018,11:00,0.31,"0,00","0,00","0,00","0,00","0,00","0,31","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.02.2018,12:00,1.10,"0,00","0,00","0,00","0,00","0,00","1,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.02.2018,13:00,0.82,"0,00","0,00","0,00","0,00","0,00","0,82","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.02.2018,14:00,0.37,"0,00","0,00","0,00","0,00","0,00","0,37","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.02.2018,15:00,0.13,"0,00","0,00","0,00","0,00","0,00","0,13","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.02.2018,16:00,0.20,"0,00","0,00","0,00","0,00","0,00","0,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.02.2018,17:00,0.34,"0,00","0,00","0,00","0,00","0,00","0,34","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.02.2018,18:00,0.34,"0,00","0,00","0,00","0,00","0,00","0,34","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.02.2018,19:00,0.69,"0,00","0,00","0,00","0,00","0,00","0,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.02.2018,20:00,0.20,"0,00","0,00","0,00","0,00","0,00","0,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.02.2018,21:00,0.06,"0,00","0,00","0,00","0,00","0,00","0,06","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.02.2018,22:00,0.06,"0,00","0,00","0,00","0,00","0,00","0,06","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.02.2018,23:00,0.20,"0,00","0,00","0,00","0,00","0,00","0,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.02.2018,00:00,0.13,"0,00","0,00","0,00","0,00","0,00","0,13","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.02.2018,01:00,0.86,"0,00","0,00","0,00","0,00","0,00","0,86","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.02.2018,02:00,0.44,"0,00","0,00","0,00","0,00","0,00","0,44","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.02.2018,03:00,0.10,"0,00","0,00","0,00","0,00","0,00","0,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.02.2018,04:00,0.13,"0,00","0,00","0,00","0,00","0,00","0,13","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.02.2018,05:00,0.17,"0,00","0,00","0,00","0,00","0,00","0,17","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.02.2018,06:00,0.27,"0,00","0,00","0,00","0,00","0,00","0,27","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.02.2018,07:00,0.00,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.02.2018,08:00,0.03,"0,00","0,00","0,00","0,00","0,00","0,03","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.02.2018,09:00,0.24,"0,00","0,00","0,00","0,00","0,00","0,24","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.02.2018,10:00,0.41,"0,00","0,00","0,00","0,00","0,00","0,41","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.02.2018,11:00,0.21,"0,00","0,00","0,00","0,00","0,00","0,21","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.02.2018,12:00,0.13,"0,00","0,00","0,00","0,00","0,00","0,13","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.02.2018,13:00,0.20,"0,00","0,00","0,00","0,00","0,00","0,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.02.2018,14:00,0.10,"0,00","0,00","0,00","0,00","0,00","0,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.02.2018,15:00,0.31,"0,00","0,00","0,00","0,00","0,00","0,31","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.02.2018,16:00,0.65,"0,00","0,00","0,00","0,00","0,00","0,65","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.02.2018,17:00,0.82,"0,00","0,00","0,00","0,00","0,00","0,82","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.02.2018,18:00,0.86,"0,00","0,00","0,00","0,00","0,00","0,86","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.02.2018,19:00,1.24,"0,00","0,00","0,00","0,00","0,00","1,24","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.02.2018,20:00,1.96,"0,00","0,00","0,00","0,00","0,00","1,96","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.02.2018,21:00,3.17,"0,00","0,00","0,00","0,00","0,00","3,17","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.02.2018,22:00,4.55,"0,00","0,00","0,00","0,00","0,00","4,55","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.02.2018,23:00,3.41,"0,00","0,00","0,00","0,00","0,00","3,41","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.02.2018,00:00,2.31,"0,00","0,00","0,00","0,00","0,00","2,31","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.02.2018,01:00,1.82,"0,00","0,00","0,00","0,00","0,00","1,82","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.02.2018,02:00,2.48,"0,00","0,00","0,00","0,00","0,00","2,48","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.02.2018,03:00,3.79,"0,00","0,00","0,00","0,00","0,00","3,79","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.02.2018,04:00,6.03,"0,00","0,00","0,00","0,00","0,00","6,03","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.02.2018,05:00,5.93,"0,00","0,00","0,00","0,00","0,00","5,93","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.02.2018,06:00,6.72,"0,00","0,00","0,00","0,00","0,00","6,72","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.02.2018,07:00,6.90,"0,00","0,00","0,00","0,00","0,00","6,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.02.2018,08:00,6.48,"0,00","0,00","0,00","0,00","0,00","6,48","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.02.2018,09:00,4.65,"0,00","0,00","0,00","0,00","0,00","4,65","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.02.2018,10:00,8.69,"0,00","0,00","0,00","0,00","0,00","8,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.02.2018,11:00,8.41,"0,00","0,00","0,00","0,00","0,00","8,41","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.02.2018,12:00,11.76,"0,00","0,00","0,00","0,00","0,00","11,76","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.02.2018,13:00,12.31,"0,00","0,00","0,00","0,00","0,00","12,31","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.02.2018,14:00,12.45,"0,00","0,00","0,00","0,00","0,00","12,45","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.02.2018,15:00,15.83,"0,00","0,00","0,00","0,00","0,00","15,83","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.02.2018,16:00,8.00,"0,00","0,00","0,00","0,00","0,00","8,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.02.2018,17:00,12.24,"0,00","0,00","0,00","0,00","0,00","12,24","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.02.2018,18:00,15.28,"0,00","0,00","0,00","0,00","0,00","15,28","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.02.2018,19:00,17.66,"0,00","0,00","0,00","0,00","0,00","17,66","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.02.2018,20:00,17.94,"0,00","0,00","0,00","0,00","0,00","17,94","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.02.2018,21:00,13.62,"0,00","0,00","0,00","0,00","0,00","13,62","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.02.2018,22:00,8.10,"0,00","0,00","0,00","0,00","0,00","8,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.02.2018,23:00,2.44,"0,00","0,00","0,00","0,00","0,00","2,44","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.02.2018,00:00,1.72,"0,00","0,00","0,00","0,00","0,00","1,72","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.02.2018,01:00,0.34,"0,00","0,00","0,00","0,00","0,00","0,34","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.02.2018,02:00,0.13,"0,00","0,00","0,00","0,00","0,00","0,13","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.02.2018,03:00,0.13,"0,00","0,00","0,00","0,00","0,00","0,13","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.02.2018,04:00,0.07,"0,00","0,00","0,00","0,00","0,00","0,07","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.02.2018,05:00,0.41,"0,00","0,00","0,00","0,00","0,00","0,41","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.02.2018,06:00,1.72,"0,00","0,00","0,00","0,00","0,00","1,72","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.02.2018,07:00,2.13,"0,00","0,00","0,00","0,00","0,00","2,13","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.02.2018,08:00,1.79,"0,00","0,00","0,00","0,00","0,00","1,79","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.02.2018,09:00,2.38,"0,00","0,00","0,00","0,00","0,00","2,38","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.02.2018,10:00,4.14,"0,00","0,00","0,00","0,00","0,00","4,14","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.02.2018,11:00,5.27,"0,00","0,00","0,00","0,00","0,00","5,27","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.02.2018,12:00,5.62,"0,00","0,00","0,00","0,00","0,00","5,62","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.02.2018,13:00,9.38,"0,00","0,00","0,00","0,00","0,00","9,38","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.02.2018,14:00,8.48,"0,00","0,00","0,00","0,00","0,00","8,48","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
