,Tarih,Saat,Toplam (MWh),ISPARTA WindSpeed(m/s)
19064,05.04.2020,08:00,51.0,(8.817705254051155+0j)
19065,05.04.2020,09:00,46.15,(8.528829270695473+0j)
19066,05.04.2020,10:00,36.35,(7.876506893600685+0j)
19067,05.04.2020,11:00,53.2,(8.94271512884922+0j)
19068,05.04.2020,12:00,55.1,(9.047933194826818+0j)
19069,05.04.2020,13:00,52.5,(8.903319397196235+0j)
19070,05.04.2020,14:00,52.2,(8.886328288350672+0j)
19071,05.04.2020,15:00,44.5,(8.425949580220014+0j)
19072,05.04.2020,16:00,32.0,(7.548874034088042+0j)
19073,05.04.2020,17:00,34.1,(7.710519598283906+0j)
19074,05.04.2020,18:00,46.65,(8.559519816805354+0j)
19075,05.04.2020,19:00,44.07,(8.398721928741525+0j)
19076,05.04.2020,20:00,43.12,(8.337933680282521+0j)
19077,05.04.2020,21:00,46.28,(8.536830053314581+0j)
19078,05.04.2020,22:00,49.22,(8.713903019010854+0j)
19079,05.04.2020,23:00,39.47,(8.095702887605785+0j)
19080,06.04.2020,00:00,34.1,(7.710519598283906+0j)
19081,06.04.2020,01:00,29.4,(7.338623870233046+0j)
19082,06.04.2020,02:00,18.5,(6.2886307529277286+0j)
19083,06.04.2020,03:00,11.71,(5.399470226306865+0j)
19084,06.04.2020,04:00,11.29,(5.334128819125125+0j)
19085,06.04.2020,05:00,10.45,(5.198415024363193+0j)
19086,06.04.2020,06:00,7.4,(4.6335027554208725+0j)
19087,06.04.2020,07:00,12.99,(5.589443485675161+0j)
19088,06.04.2020,08:00,15.79,(5.965216755261291+0j)
19089,06.04.2020,09:00,6.75,(4.493658968582544+0j)
19090,06.04.2020,10:00,5.76,(4.262257466136793+0j)
19091,06.04.2020,11:00,7.76,(4.707454085610224+0j)
19092,06.04.2020,12:00,7.42,(4.637673327209252+0j)
19093,06.04.2020,13:00,7.89,(4.733595972751394+0j)
19094,06.04.2020,14:00,20.18,(6.473501301864622+0j)
19095,06.04.2020,15:00,42.29,(8.284088834858352+0j)
19096,06.04.2020,16:00,42.48,(8.29647651959979+0j)
19097,06.04.2020,17:00,35.93,(7.846053373140006+0j)
19098,06.04.2020,18:00,29.23,(7.324451779324084+0j)
19099,06.04.2020,19:00,24.4,(6.896500856644892+0j)
19100,06.04.2020,20:00,12.39,(5.502025782576119+0j)
19101,06.04.2020,21:00,3.24,(3.518416017310411+0j)
19102,06.04.2020,22:00,4.99,(4.063176620676117+0j)
19103,06.04.2020,23:00,7.49,(4.6522115832055375+0j)
19104,07.04.2020,00:00,10.9,(5.271987255094122+0j)
19105,07.04.2020,01:00,20.88,(6.547502664308597+0j)
19106,07.04.2020,02:00,22.62,(6.724547297582705+0j)
19107,07.04.2020,03:00,25.63,(7.010490219852903+0j)
19108,07.04.2020,04:00,33.54,(7.668078292697208+0j)
19109,07.04.2020,05:00,35.32,(7.801397689154944+0j)
19110,07.04.2020,06:00,37.35,(7.9480828913285535+0j)
19111,07.04.2020,07:00,34.59,(7.747276205988377+0j)
19112,07.04.2020,08:00,36.55,(7.890926160374921+0j)
19113,07.04.2020,09:00,35.57,(7.819760899943144+0j)
19114,07.04.2020,10:00,35.72,(7.8307375579509335+0j)
19115,07.04.2020,11:00,37.61,(7.9664829351948425+0j)
19116,07.04.2020,12:00,40.82,(8.186969752210729+0j)
19117,07.04.2020,13:00,48.05,(8.64430303348681+0j)
19118,07.04.2020,14:00,49.32,(8.719800356367978+0j)
19119,07.04.2020,15:00,53.22,(8.943835629440931+0j)
19120,07.04.2020,16:00,54.34,(9.006140759790158+0j)
19121,07.04.2020,17:00,55.6,(9.075219045156981+0j)
19122,07.04.2020,18:00,51.56,(8.849861796399109+0j)
19123,07.04.2020,19:00,44.48,(8.424687076518133+0j)
19124,07.04.2020,20:00,41.05,(8.202317437030244+0j)
19125,07.04.2020,21:00,47.46,(8.608776449913535+0j)
19126,07.04.2020,22:00,43.3,(8.349519522439229+0j)
19127,07.04.2020,23:00,51.45,(8.843563775266931+0j)
19128,08.04.2020,00:00,48.08,(8.646101681693835+0j)
19129,08.04.2020,01:00,42.95,(8.326961853028065+0j)
19130,08.04.2020,02:00,42.76,(8.314664907170771+0j)
19131,08.04.2020,03:00,37.71,(7.973537293733581+0j)
19132,08.04.2020,04:00,10.37,(5.185115535429952+0j)
19133,08.04.2020,05:00,34.74,(7.758458779543505+0j)
19134,08.04.2020,06:00,38.59,(8.035084442737665+0j)
19135,08.04.2020,07:00,37.79,(7.979171806548505+0j)
19136,08.04.2020,08:00,36.98,(7.921750403640848+0j)
19137,08.04.2020,09:00,31.6,(7.517288417667008+0j)
19138,08.04.2020,10:00,34.66,(7.752498755089476+0j)
19139,08.04.2020,11:00,29.07,(7.31106305662754+0j)
19140,08.04.2020,12:00,27.8,(7.203006129562016+0j)
19141,08.04.2020,13:00,22.88,(6.750213757440699+0j)
19142,08.04.2020,14:00,27.26,(7.156062685101428+0j)
19143,08.04.2020,15:00,35.58,(7.820493636163694+0j)
19144,08.04.2020,16:00,38.42,(8.023268125037808+0j)
19145,08.04.2020,17:00,44.14,(8.403166369660324+0j)
19146,08.04.2020,18:00,42.03,(8.267076994098185+0j)
19147,08.04.2020,19:00,29.85,(7.3758764063704625+0j)
19148,08.04.2020,20:00,32.9,(7.6189914292473775+0j)
19149,08.04.2020,21:00,25.85,(7.030491726870306+0j)
19150,08.04.2020,22:00,24.95,(6.947934288455265+0j)
19151,08.04.2020,23:00,25.32,(6.982111063957414+0j)
19152,09.04.2020,00:00,8.38,(4.829626271386113+0j)
19153,09.04.2020,01:00,7.05,(4.559269084793303+0j)
19154,09.04.2020,02:00,3.3,(3.54000193163674+0j)
19155,09.04.2020,03:00,4.15,(3.8210397115954233+0j)
19156,09.04.2020,04:00,4.8,(4.0109378400018825+0j)
19157,09.04.2020,05:00,4.18,(3.830224938551887+0j)
19158,09.04.2020,06:00,6.92,(4.531071171270203+0j)
19159,09.04.2020,07:00,9.31,(5.002058263413819+0j)
19160,09.04.2020,08:00,11.84,(5.419377698763529+0j)
19161,09.04.2020,09:00,7.4,(4.6335027554208725+0j)
19162,09.04.2020,10:00,12.62,(5.535862620534212+0j)
19163,09.04.2020,11:00,11.29,(5.334128819125125+0j)
19164,09.04.2020,12:00,16.15,(6.010210662148757+0j)
19165,09.04.2020,13:00,17.46,(6.168509891748252+0j)
19166,09.04.2020,14:00,19.54,(6.404330051785217+0j)
19167,09.04.2020,15:00,25.98,(7.042257504799908+0j)
19168,09.04.2020,16:00,19.93,(6.446657813461209+0j)
19169,09.04.2020,17:00,12.56,(5.52707552223826+0j)
19170,09.04.2020,18:00,14.7,(5.824669625803438+0j)
19171,09.04.2020,19:00,20.72,(6.53073561865934+0j)
19172,09.04.2020,20:00,13.7,(5.689477375432953+0j)
19173,09.04.2020,21:00,5.41,(4.174116897063898+0j)
19174,09.04.2020,22:00,3.29,(3.5364225541386096+0j)
19175,09.04.2020,23:00,2.49,(3.2227897081747554+0j)
19176,10.04.2020,00:00,4.83,(4.019276612113273+0j)
19177,10.04.2020,01:00,4.9,(4.038600354418507+0j)
19178,10.04.2020,02:00,6.71,(4.484765013677805+0j)
19179,10.04.2020,03:00,9.37,(5.012780821978582+0j)
19180,10.04.2020,04:00,10.5,(5.206692769275295+0j)
19181,10.04.2020,05:00,8.7,(4.890334919654705+0j)
19182,10.04.2020,06:00,17.3,(6.149609704670579+0j)
19183,10.04.2020,07:00,22.52,(6.714623216902721+0j)
19184,10.04.2020,08:00,18.02,(6.233765311127112+0j)
19185,10.04.2020,09:00,14.96,(5.858809587162132+0j)
19186,10.04.2020,10:00,22.42,(6.704669713996317+0j)
19187,10.04.2020,11:00,38.96,(8.060682869877608+0j)
19188,10.04.2020,12:00,44.8,(8.44484190709968+0j)
19189,10.04.2020,13:00,34.56,(7.745035813669703+0j)
19190,10.04.2020,14:00,28.27,(7.243371976255815+0j)
19191,10.04.2020,15:00,22.41,(6.703672737072475+0j)
19192,10.04.2020,16:00,26.21,(7.062978095315257+0j)
19193,10.04.2020,17:00,22.13,(6.675636138115918+0j)
19194,10.04.2020,18:00,16.73,(6.081314996922999+0j)
19195,10.04.2020,19:00,18.49,(6.287497462084496+0j)
19196,10.04.2020,20:00,28.61,(7.272294731359916+0j)
19197,10.04.2020,21:00,29.42,(7.340287580076994+0j)
19198,10.04.2020,22:00,14.75,(5.831266086282859+0j)
19199,10.04.2020,23:00,6.56,(4.451094336679592+0j)
19200,11.04.2020,00:00,4.0,(3.7744370170440216+0j)
19201,11.04.2020,01:00,4.74,(3.994155477025519+0j)
19202,11.04.2020,02:00,3.4,(3.575404299504533+0j)
19203,11.04.2020,03:00,5.72,(4.252368202144751+0j)
19204,11.04.2020,04:00,12.23,(5.478239370312412+0j)
19205,11.04.2020,05:00,10.66,(5.233006256076071+0j)
19206,11.04.2020,06:00,6.6,(4.46012295033764+0j)
19207,11.04.2020,07:00,10.38,(5.186781703775809+0j)
19208,11.04.2020,08:00,14.07,(5.740242214122991+0j)
19209,11.04.2020,09:00,17.91,(6.221055096361327+0j)
19210,11.04.2020,10:00,26.37,(7.077321027145726+0j)
19211,11.04.2020,11:00,38.12,(8.002330482556767+0j)
19212,11.04.2020,12:00,38.55,(8.032307259610464+0j)
19213,11.04.2020,13:00,35.01,(7.778506565772167+0j)
19214,11.04.2020,14:00,35.95,(7.847508906681076+0j)
19215,11.04.2020,15:00,35.27,(7.797714656934852+0j)
19216,11.04.2020,16:00,25.5,(6.998617298113162+0j)
19217,11.04.2020,17:00,30.49,(7.428218338060589+0j)
19218,11.04.2020,18:00,29.03,(7.307708203314168+0j)
19219,11.04.2020,19:00,29.21,(7.322780865206719+0j)
19220,11.04.2020,20:00,31.21,(7.486234759102357+0j)
19221,11.04.2020,21:00,22.01,(6.663548042608616+0j)
19222,11.04.2020,22:00,16.39,(6.039836332029038+0j)
19223,11.04.2020,23:00,9.88,(5.102125855214427+0j)
19224,12.04.2020,00:00,19.18,(6.364755426119133+0j)
19225,12.04.2020,01:00,20.94,(6.55376822092062+0j)
19226,12.04.2020,02:00,27.26,(7.156062685101428+0j)
19227,12.04.2020,03:00,28.69,(7.279066747594119+0j)
19228,12.04.2020,04:00,11.21,(5.321499878548541+0j)
19229,12.04.2020,05:00,18.75,(6.3168312680478085+0j)
19230,12.04.2020,06:00,7.41,(4.635588979365713+0j)
19231,12.04.2020,07:00,3.44,(3.589370864349025+0j)
19232,12.04.2020,08:00,2.5,(3.2270982556957093+0j)
19233,12.04.2020,09:00,3.99,(3.7712890280797877+0j)
19234,12.04.2020,10:00,10.86,(5.265530436318522+0j)
19235,12.04.2020,11:00,11.9,(5.428516632936146+0j)
19236,12.04.2020,12:00,8.61,(4.873413210233716+0j)
19237,12.04.2020,13:00,9.99,(5.120991030002255+0j)
19238,12.04.2020,14:00,7.8,(4.715528636744097+0j)
19239,12.04.2020,15:00,4.7,(3.982888405951573+0j)
19240,12.04.2020,16:00,4.78,(4.0053593378932995+0j)
19241,12.04.2020,17:00,3.67,(3.6676470928121616+0j)
19242,12.04.2020,18:00,5.85,(4.284342095958683+0j)
19243,12.04.2020,19:00,8.93,(4.933055542732378+0j)
19244,12.04.2020,20:00,6.87,(4.520131797055225+0j)
19245,12.04.2020,21:00,6.39,(4.412307842097327+0j)
19246,12.04.2020,22:00,10.35,(5.181779982540673+0j)
19247,12.04.2020,23:00,8.9,(4.927525206770114+0j)
19248,13.04.2020,00:00,7.96,(4.747553581675867+0j)
19249,13.04.2020,01:00,5.46,(4.186936746896915+0j)
19250,13.04.2020,02:00,1.7,(2.83780027312256+0j)
19251,13.04.2020,03:00,0.35,(1.675668865879396+0j)
19252,13.04.2020,04:00,0.06,(0.9308562145233849+0j)
19253,13.04.2020,05:00,0.0,0j
19254,13.04.2020,06:00,0.06,(0.9308562145233849+0j)
19255,13.04.2020,07:00,0.28,(1.5555531793396786+0j)
19256,13.04.2020,08:00,0.06,(0.9308562145233849+0j)
19257,13.04.2020,09:00,0.0,0j
19258,13.04.2020,10:00,0.0,0j
19259,13.04.2020,11:00,0.04,(0.8131778044860105+0j)
19260,13.04.2020,12:00,1.14,(2.4838982575572683+0j)
19261,13.04.2020,13:00,2.65,(3.2903907607237133+0j)
19262,13.04.2020,14:00,4.25,(3.8514875268708564+0j)
19263,13.04.2020,15:00,6.6,(4.46012295033764+0j)
19264,13.04.2020,16:00,8.27,(4.8084011117601815+0j)
19265,13.04.2020,17:00,9.4,(5.0181249420406235+0j)
19266,13.04.2020,18:00,11.43,(5.356086668394577+0j)
19267,13.04.2020,19:00,10.14,(5.146494394013347+0j)
19268,13.04.2020,20:00,10.73,(5.244435635220742+0j)
19269,13.04.2020,21:00,11.54,(5.373213806283636+0j)
19270,13.04.2020,22:00,9.36,(5.010996914062112+0j)
19271,13.04.2020,23:00,6.57,(4.453354923323513+0j)
19272,14.04.2020,00:00,5.44,(4.181818237213521+0j)
19273,14.04.2020,01:00,3.93,(3.752289768635948+0j)
19274,14.04.2020,02:00,8.7,(4.890334919654705+0j)
19275,14.04.2020,03:00,6.75,(4.493658968582544+0j)
19276,14.04.2020,04:00,6.81,(4.506934256840968+0j)
19277,14.04.2020,05:00,7.64,(4.683062694111303+0j)
19278,14.04.2020,06:00,5.74,(4.257318577047988+0j)
19279,14.04.2020,07:00,3.66,(3.6643128663444564+0j)
19280,14.04.2020,08:00,0.88,(2.278556190985798+0j)
19281,14.04.2020,09:00,0.57,(1.9714713535141928+0j)
19282,14.04.2020,10:00,2.92,(3.3985458719156174+0j)
19283,14.04.2020,11:00,12.21,(5.475251510777641+0j)
19284,14.04.2020,12:00,11.45,(5.359208841452788+0j)
19285,14.04.2020,13:00,15.82,(5.968992209911782+0j)
19286,14.04.2020,14:00,31.6,(7.517288417667008+0j)
19287,14.04.2020,15:00,34.69,(7.75473483792334+0j)
19288,14.04.2020,16:00,24.52,(6.907788112229513+0j)
19289,14.04.2020,17:00,28.1,(7.228823576551615+0j)
19290,14.04.2020,18:00,26.0,(7.044064138410412+0j)
19291,14.04.2020,19:00,15.71,(5.955125440994716+0j)
19292,14.04.2020,20:00,16.12,(6.006486862767871+0j)
19293,14.04.2020,21:00,23.96,(6.854794773852281+0j)
19294,14.04.2020,22:00,27.25,(7.155187539845655+0j)
19295,14.04.2020,23:00,39.75,(8.114801423362243+0j)
19296,15.04.2020,00:00,44.97,(8.455510144081456+0j)
19297,15.04.2020,01:00,48.36,(8.662853096884055+0j)
19298,15.04.2020,02:00,47.02,(8.58208992080302+0j)
19299,15.04.2020,03:00,47.79,(8.628683298374742+0j)
19300,15.04.2020,04:00,28.06,(7.225391900946169+0j)
19301,15.04.2020,05:00,24.48,(6.904029793689909+0j)
19302,15.04.2020,06:00,23.69,(6.828949051703242+0j)
19303,15.04.2020,07:00,31.16,(7.482234846629467+0j)
19304,15.04.2020,08:00,40.83,(8.187638239986395+0j)
19305,15.04.2020,09:00,46.99,(8.580264332592058+0j)
19306,15.04.2020,10:00,49.25,(8.715673058267138+0j)
19307,15.04.2020,11:00,50.19,(8.770773941216195+0j)
19308,15.04.2020,12:00,46.42,(8.545429542561719+0j)
19309,15.04.2020,13:00,51.53,(8.848145043340246+0j)
19310,15.04.2020,14:00,51.72,(8.859006583888482+0j)
19311,15.04.2020,15:00,53.07,(8.935425021104743+0j)
19312,15.04.2020,16:00,50.39,(8.782408595621586+0j)
19313,15.04.2020,17:00,50.39,(8.782408595621586+0j)
19314,15.04.2020,18:00,48.03,(8.64310351872313+0j)
19315,15.04.2020,19:00,48.3,(8.659268961970659+0j)
19316,15.04.2020,20:00,44.87,(8.449237973436128+0j)
19317,15.04.2020,21:00,37.02,(7.924605603168539+0j)
19318,15.04.2020,22:00,32.09,(7.555944479089835+0j)
19319,15.04.2020,23:00,32.97,(7.624391141493721+0j)
19320,16.04.2020,00:00,35.37,(7.8050772471428065+0j)
19321,16.04.2020,01:00,33.09,(7.633630037101711+0j)
19322,16.04.2020,02:00,18.04,(6.236070697916835+0j)
19323,16.04.2020,03:00,9.16,(4.975048783097228+0j)
19324,16.04.2020,04:00,3.26,(3.5256407111446157+0j)
19325,16.04.2020,05:00,4.33,(3.875503658138583+0j)
19326,16.04.2020,06:00,17.46,(6.168509891748252+0j)
19327,16.04.2020,07:00,31.74,(7.528373544094288+0j)
19328,16.04.2020,08:00,29.7,(7.363500751570076+0j)
19329,16.04.2020,09:00,28.4,(7.254457917228966+0j)
19330,16.04.2020,10:00,40.95,(8.195651593023781+0j)
19331,16.04.2020,11:00,28.15,(7.233108594494352+0j)
19332,16.04.2020,12:00,40.0,(8.131778044860104+0j)
19333,16.04.2020,13:00,49.3,(8.718621527050333+0j)
19334,16.04.2020,14:00,53.3,(8.948314826698757+0j)
19335,16.04.2020,15:00,52.5,(8.903319397196235+0j)
19336,16.04.2020,16:00,52.9,(8.925873817563032+0j)
19337,16.04.2020,17:00,53.9,(8.98176678199294+0j)
19338,16.04.2020,18:00,47.65,(8.620249196359941+0j)
19339,16.04.2020,19:00,45.06,(8.461147152513846+0j)
19340,16.04.2020,20:00,37.91,(7.987608684952558+0j)
19341,16.04.2020,21:00,42.45,(8.294523028470456+0j)
19342,16.04.2020,22:00,43.67,(8.373234413161432+0j)
19343,16.04.2020,23:00,40.47,(8.163503573110265+0j)
19344,17.04.2020,00:00,28.91,(7.297625116063764+0j)
19345,17.04.2020,01:00,32.13,(7.559082655955298+0j)
19346,17.04.2020,02:00,30.37,(7.41846040454437+0j)
19347,17.04.2020,03:00,32.31,(7.573172311403208+0j)
19348,17.04.2020,04:00,34.54,(7.743541498407133+0j)
19349,17.04.2020,05:00,39.14,(8.073077583715861+0j)
19350,17.04.2020,06:00,42.3,(8.28474174224085+0j)
19351,17.04.2020,07:00,29.89,(7.3791695763163805+0j)
19352,17.04.2020,08:00,28.1,(7.228823576551615+0j)
19353,17.04.2020,09:00,15.52,(5.931020493873943+0j)
19354,17.04.2020,10:00,11.45,(5.359208841452788+0j)
19355,17.04.2020,11:00,1.8,(2.8923866881362197+0j)
19356,17.04.2020,12:00,0.17,(1.3171902059748968+0j)
19357,17.04.2020,13:00,0.15,(1.2633662536095618+0j)
19358,17.04.2020,14:00,0.93,(2.320918205713004+0j)
19359,17.04.2020,15:00,3.17,(3.492892929966344+0j)
19360,17.04.2020,16:00,5.07,(4.084775307502614+0j)
19361,17.04.2020,17:00,4.19,(3.8332769119057843+0j)
19362,17.04.2020,18:00,4.5,(3.9255726901407764+0j)
19363,17.04.2020,19:00,3.79,(3.707193506166306+0j)
19364,17.04.2020,20:00,3.1,(3.466991287817731+0j)
19365,17.04.2020,21:00,5.13,(4.100825670055114+0j)
19366,17.04.2020,22:00,9.25,(4.991289536318523+0j)
19367,17.04.2020,23:00,11.51,(5.368553601164822+0j)
19368,18.04.2020,00:00,3.74,(3.6908187630957308+0j)
19369,18.04.2020,01:00,3.45,(3.592845572099011+0j)
19370,18.04.2020,02:00,1.51,(2.727875224886214+0j)
19371,18.04.2020,03:00,0.01,(0.5122699165896111+0j)
19372,18.04.2020,04:00,0.0,0j
19373,18.04.2020,05:00,0.0,0j
19374,18.04.2020,06:00,0.0,0j
19375,18.04.2020,07:00,0.0,0j
19376,18.04.2020,08:00,1.07,(2.4319806300941473+0j)
19377,18.04.2020,09:00,1.69,(2.8322250126460182+0j)
19378,18.04.2020,10:00,0.04,(0.8131778044860105+0j)
19379,18.04.2020,11:00,0.3,(1.5917417366495117+0j)
19380,18.04.2020,12:00,5.13,(4.100825670055114+0j)
19381,18.04.2020,13:00,7.64,(4.683062694111303+0j)
19382,18.04.2020,14:00,8.85,(4.918280297237252+0j)
19383,18.04.2020,15:00,6.17,(4.361078529640873+0j)
19384,18.04.2020,16:00,7.18,(4.587122453372314+0j)
19385,18.04.2020,17:00,6.85,(4.51574118545577+0j)
19386,18.04.2020,18:00,7.38,(4.629324662302583+0j)
19387,18.04.2020,19:00,5.84,(4.281899483059812+0j)
19388,18.04.2020,20:00,4.14,(3.8179681349408146+0j)
19389,18.04.2020,21:00,4.12,(3.8118101111314178+0j)
19390,18.04.2020,22:00,2.07,(3.030323316893057+0j)
19391,18.04.2020,23:00,2.87,(3.3790359938848673+0j)
19392,19.04.2020,00:00,0.61,(2.0165490836429893+0j)
19393,19.04.2020,01:00,0.2,(1.3905144860424437+0j)
19394,19.04.2020,02:00,20.05,(6.45957053261809+0j)
19395,19.04.2020,03:00,7.08,(4.565726981646834+0j)
19396,19.04.2020,04:00,9.13,(4.9696115669804986+0j)
19397,19.04.2020,05:00,6.75,(4.493658968582544+0j)
19398,19.04.2020,06:00,6.78,(4.500306402782841+0j)
19399,19.04.2020,07:00,4.46,(3.913906729258137+0j)
19400,19.04.2020,08:00,3.45,(3.592845572099011+0j)
19401,19.04.2020,09:00,1.91,(2.9501446331441135+0j)
19402,19.04.2020,10:00,1.8,(2.8923866881362197+0j)
19403,19.04.2020,11:00,0.42,(1.7806638794392473+0j)
19404,19.04.2020,12:00,1.43,(2.678824104892895+0j)
19405,19.04.2020,13:00,4.64,(3.9658673076461506+0j)
19406,19.04.2020,14:00,6.2,(4.368135303323694+0j)
19407,19.04.2020,15:00,8.86,(4.920132059572323+0j)
19408,19.04.2020,16:00,11.3,(5.335703237404015+0j)
19409,19.04.2020,17:00,7.54,(4.662540683683061+0j)
19410,19.04.2020,18:00,6.41,(4.416906394505392+0j)
19411,19.04.2020,19:00,4.36,(3.8844334216394834+0j)
19412,19.04.2020,20:00,3.8,(3.7104511471274044+0j)
19413,19.04.2020,21:00,5.37,(4.163804027627119+0j)
19414,19.04.2020,22:00,7.94,(4.743574071360343+0j)
19415,19.04.2020,23:00,3.63,(3.6542736027057368+0j)
19416,20.04.2020,00:00,3.45,(3.592845572099011+0j)
19417,20.04.2020,01:00,1.61,(2.786810753742561+0j)
19418,20.04.2020,02:00,3.64,(3.6576261491756945+0j)
19419,20.04.2020,03:00,3.84,(3.723424858093539+0j)
19420,20.04.2020,04:00,1.64,(2.8040137249252384+0j)
19421,20.04.2020,05:00,0.11,(1.139278095492899+0j)
19422,20.04.2020,06:00,0.0,0j
19423,20.04.2020,07:00,0.0,0j
19424,20.04.2020,08:00,0.0,0j
19425,20.04.2020,09:00,0.0,0j
19426,20.04.2020,10:00,0.0,0j
19427,20.04.2020,11:00,2.86,(3.3751068787203495+0j)
19428,20.04.2020,12:00,8.47,(4.8468545728239265+0j)
19429,20.04.2020,13:00,12.92,(5.579385339418027+0j)
19430,20.04.2020,14:00,16.27,(6.025059914997111+0j)
19431,20.04.2020,15:00,14.74,(5.829947988117187+0j)
19432,20.04.2020,16:00,20.45,(6.502244407812284+0j)
19433,20.04.2020,17:00,27.1,(7.142034591916399+0j)
19434,20.04.2020,18:00,36.85,(7.912456761388663+0j)
19435,20.04.2020,19:00,22.64,(6.72652860214567+0j)
19436,20.04.2020,20:00,16.65,(6.071606235656231+0j)
19437,20.04.2020,21:00,12.39,(5.502025782576119+0j)
19438,20.04.2020,22:00,6.04,(4.330232001622365+0j)
19439,20.04.2020,23:00,5.06,(4.082087954550934+0j)
19440,21.04.2020,00:00,5.39,(4.168966840141261+0j)
19441,21.04.2020,01:00,4.84,(4.022048527896803+0j)
19442,21.04.2020,02:00,4.9,(4.038600354418507+0j)
19443,21.04.2020,03:00,3.17,(3.492892929966344+0j)
19444,21.04.2020,04:00,2.08,(3.035195227720189+0j)
19445,21.04.2020,05:00,0.87,(2.2698923955695927+0j)
19446,21.04.2020,06:00,2.8,(3.3513377317587913+0j)
19447,21.04.2020,07:00,2.46,(3.209794447236941+0j)
19448,21.04.2020,08:00,1.57,(2.76353776111913+0j)
19449,21.04.2020,09:00,1.12,(2.469286753276283+0j)
19450,21.04.2020,10:00,0.03,(0.7388210670827785+0j)
19451,21.04.2020,11:00,0.26,(1.5175976138600946+0j)
19452,21.04.2020,12:00,1.04,(2.4090360487059432+0j)
19453,21.04.2020,13:00,10.01,(5.124406163411952+0j)
19454,21.04.2020,14:00,8.19,(4.792846126842813+0j)
19455,21.04.2020,15:00,1.72,(2.848885542985824+0j)
19456,21.04.2020,16:00,0.1,(1.1036520789603976+0j)
19457,21.04.2020,17:00,5.98,(4.315845742758249+0j)
19458,21.04.2020,18:00,16.18,(6.0139298528641+0j)
19459,21.04.2020,19:00,11.23,(5.324662732118473+0j)
19460,21.04.2020,20:00,8.92,(4.931213475517521+0j)
19461,21.04.2020,21:00,8.04,(4.763405297228251+0j)
19462,21.04.2020,22:00,11.18,(5.316748536844975+0j)
19463,21.04.2020,23:00,8.52,(4.856373164777538+0j)
19464,22.04.2020,00:00,6.73,(4.489216396266109+0j)
19465,22.04.2020,01:00,0.75,(2.160325905515402+0j)
19466,22.04.2020,02:00,0.0,0j
19467,22.04.2020,03:00,0.0,0j
19468,22.04.2020,04:00,0.0,0j
19469,22.04.2020,05:00,0.0,0j
19470,22.04.2020,06:00,1.99,(2.9907713465286125+0j)
19471,22.04.2020,07:00,0.35,(1.675668865879396+0j)
19472,22.04.2020,08:00,0.05,(0.8759692355743128+0j)
19473,22.04.2020,09:00,1.52,(2.733883780036743+0j)
19474,22.04.2020,10:00,3.44,(3.589370864349025+0j)
19475,22.04.2020,11:00,4.25,(3.8514875268708564+0j)
19476,22.04.2020,12:00,20.44,(6.501184374469762+0j)
19477,22.04.2020,13:00,9.03,(4.951401027825262+0j)
19478,22.04.2020,14:00,7.75,(4.705431114116756+0j)
19479,22.04.2020,15:00,7.26,(4.604096234124133+0j)
19480,22.04.2020,16:00,10.21,(5.158309935897181+0j)
19481,22.04.2020,17:00,15.8,(5.966475771076485+0j)
19482,22.04.2020,18:00,21.81,(6.643303202537227+0j)
19483,22.04.2020,19:00,25.57,(7.005015410738246+0j)
19484,22.04.2020,20:00,24.12,(6.870019243127477+0j)
19485,22.04.2020,21:00,21.48,(6.609626893644714+0j)
19486,22.04.2020,22:00,21.52,(6.613727159518688+0j)
19487,22.04.2020,23:00,23.42,(6.8029061964046535+0j)
19488,23.04.2020,00:00,32.24,(7.567699234318259+0j)
19489,23.04.2020,01:00,32.32,(7.573953534052798+0j)
19490,23.04.2020,02:00,21.69,(6.631096830156458+0j)
19491,23.04.2020,03:00,11.18,(5.316748536844975+0j)
19492,23.04.2020,04:00,11.18,(5.316748536844975+0j)
19493,23.04.2020,05:00,20.08,(6.462790658043073+0j)
19494,23.04.2020,06:00,18.92,(6.3358647279112255+0j)
19495,23.04.2020,07:00,24.92,(6.945148428377764+0j)
19496,23.04.2020,08:00,34.52,(7.742046606188829+0j)
19497,23.04.2020,09:00,32.26,(7.569263778343467+0j)
19498,23.04.2020,10:00,33.31,(7.650510166528861+0j)
19499,23.04.2020,11:00,28.86,(7.293415594412098+0j)
19500,23.04.2020,12:00,31.3,(7.493423849396261+0j)
19501,23.04.2020,13:00,29.59,(7.354398763613557+0j)
19502,23.04.2020,14:00,28.29,(7.245079714613622+0j)
