,Tarih,Saat,Toplam (MWh),BURSA WindSpeed(m/s)
4218,26.07.2018,18:00,5.0,(4.937589713934536+0j)
4219,26.07.2018,19:00,2.0,(3.6380472066995213+0j)
4220,26.07.2018,20:00,6.0,(5.2469720206204515+0j)
4221,26.07.2018,21:00,0.0,0j
4222,26.07.2018,22:00,1.0,(2.887519981512395+0j)
4223,26.07.2018,23:00,0.0,0j
4224,27.07.2018,00:00,0.0,0j
4225,27.07.2018,01:00,0.0,0j
4226,27.07.2018,02:00,2.0,(3.6380472066995213+0j)
4227,27.07.2018,03:00,1.0,(2.887519981512395+0j)
4228,27.07.2018,04:00,3.0,(4.164524452590308+0j)
4229,27.07.2018,05:00,1.0,(2.887519981512395+0j)
4230,27.07.2018,06:00,0.0,0j
4231,27.07.2018,07:00,1.0,(2.887519981512395+0j)
4232,27.07.2018,08:00,1.0,(2.887519981512395+0j)
4233,27.07.2018,09:00,0.0,0j
4234,27.07.2018,10:00,0.0,0j
4235,27.07.2018,11:00,2.0,(3.6380472066995213+0j)
4236,27.07.2018,12:00,2.0,(3.6380472066995213+0j)
4237,27.07.2018,13:00,2.0,(3.6380472066995213+0j)
4238,27.07.2018,14:00,2.0,(3.6380472066995213+0j)
4239,27.07.2018,15:00,7.0,(5.523627013513412+0j)
4240,27.07.2018,16:00,36.0,(9.534380908683485+0j)
4241,27.07.2018,17:00,7.0,(5.523627013513412+0j)
4242,27.07.2018,18:00,3.0,(4.164524452590308+0j)
4243,27.07.2018,19:00,8.0,(5.77503996302479+0j)
4244,27.07.2018,20:00,2.0,(3.6380472066995213+0j)
4245,27.07.2018,21:00,3.0,(4.164524452590308+0j)
4246,27.07.2018,22:00,2.0,(3.6380472066995213+0j)
4247,27.07.2018,23:00,0.0,0j
4248,28.07.2018,00:00,0.0,0j
4249,28.07.2018,01:00,2.0,(3.6380472066995213+0j)
4250,28.07.2018,02:00,1.0,(2.887519981512395+0j)
4251,28.07.2018,03:00,2.0,(3.6380472066995213+0j)
4252,28.07.2018,04:00,3.0,(4.164524452590308+0j)
4253,28.07.2018,05:00,2.0,(3.6380472066995213+0j)
4254,28.07.2018,06:00,2.0,(3.6380472066995213+0j)
4255,28.07.2018,07:00,1.0,(2.887519981512395+0j)
4256,28.07.2018,08:00,0.0,0j
4257,28.07.2018,09:00,0.0,0j
4258,28.07.2018,10:00,0.0,0j
4259,28.07.2018,11:00,0.0,0j
4260,28.07.2018,12:00,0.0,0j
4261,28.07.2018,13:00,1.0,(2.887519981512395+0j)
4262,28.07.2018,14:00,1.0,(2.887519981512395+0j)
4263,28.07.2018,15:00,1.0,(2.887519981512395+0j)
4264,28.07.2018,16:00,3.0,(4.164524452590308+0j)
4265,28.07.2018,17:00,4.0,(4.5836522562319715+0j)
4266,28.07.2018,18:00,5.0,(4.937589713934536+0j)
4267,28.07.2018,19:00,3.0,(4.164524452590308+0j)
4268,28.07.2018,20:00,4.0,(4.5836522562319715+0j)
4269,28.07.2018,21:00,5.0,(4.937589713934536+0j)
4270,28.07.2018,22:00,3.0,(4.164524452590308+0j)
4271,28.07.2018,23:00,2.0,(3.6380472066995213+0j)
4272,29.07.2018,00:00,1.0,(2.887519981512395+0j)
4273,29.07.2018,01:00,1.0,(2.887519981512395+0j)
4274,29.07.2018,02:00,0.0,0j
4275,29.07.2018,03:00,0.0,0j
4276,29.07.2018,04:00,0.0,0j
4277,29.07.2018,05:00,0.0,0j
4278,29.07.2018,06:00,0.0,0j
4279,29.07.2018,07:00,0.0,0j
4280,29.07.2018,08:00,0.0,0j
4281,29.07.2018,09:00,0.0,0j
4282,29.07.2018,10:00,1.0,(2.887519981512395+0j)
4283,29.07.2018,11:00,5.0,(4.937589713934536+0j)
4284,29.07.2018,12:00,8.0,(5.77503996302479+0j)
4285,29.07.2018,13:00,8.0,(5.77503996302479+0j)
4286,29.07.2018,14:00,10.0,(6.220973216330527+0j)
4287,29.07.2018,15:00,23.0,(8.211722729084702+0j)
4288,29.07.2018,16:00,42.0,(10.037096393379112+0j)
4289,29.07.2018,17:00,44.0,(10.193951359953028+0j)
4290,29.07.2018,18:00,31.0,(9.07079940331659+0j)
4291,29.07.2018,19:00,28.0,(8.768211331931154+0j)
4292,29.07.2018,20:00,40.0,(9.875179427869071+0j)
4293,29.07.2018,21:00,40.0,(9.875179427869071+0j)
4294,29.07.2018,22:00,39.0,(9.792190803236888+0j)
4295,29.07.2018,23:00,33.0,(9.26181946924992+0j)
4296,30.07.2018,00:00,29.0,(8.871376223704617+0j)
4297,30.07.2018,01:00,12.0,(6.610770496989144+0j)
4298,30.07.2018,02:00,6.0,(5.2469720206204515+0j)
4299,30.07.2018,03:00,8.0,(5.77503996302479+0j)
4300,30.07.2018,04:00,7.0,(5.523627013513412+0j)
4301,30.07.2018,05:00,3.0,(4.164524452590308+0j)
4302,30.07.2018,06:00,2.0,(3.6380472066995213+0j)
4303,30.07.2018,07:00,3.0,(4.164524452590308+0j)
4304,30.07.2018,08:00,6.0,(5.2469720206204515+0j)
4305,30.07.2018,09:00,8.0,(5.77503996302479+0j)
4306,30.07.2018,10:00,8.0,(5.77503996302479+0j)
4307,30.07.2018,11:00,10.0,(6.220973216330527+0j)
4308,30.07.2018,12:00,12.0,(6.610770496989144+0j)
4309,30.07.2018,13:00,11.0,(6.421786950004645+0j)
4310,30.07.2018,14:00,17.0,(7.424626971120629+0j)
4311,30.07.2018,15:00,21.0,(7.966448686778112+0j)
4312,30.07.2018,16:00,34.0,(9.354443808532094+0j)
4313,30.07.2018,17:00,33.0,(9.26181946924992+0j)
4314,30.07.2018,18:00,29.0,(8.871376223704617+0j)
4315,30.07.2018,19:00,34.0,(9.354443808532094+0j)
4316,30.07.2018,20:00,30.0,(8.972195948146599+0j)
4317,30.07.2018,21:00,31.0,(9.07079940331659+0j)
4318,30.07.2018,22:00,23.0,(8.211722729084702+0j)
4319,30.07.2018,23:00,11.0,(6.421786950004645+0j)
4320,31.07.2018,00:00,1.0,(2.887519981512395+0j)
4321,31.07.2018,01:00,0.0,0j
4322,31.07.2018,02:00,3.0,(4.164524452590308+0j)
4323,31.07.2018,03:00,30.0,(8.972195948146599+0j)
4324,31.07.2018,04:00,36.0,(9.534380908683485+0j)
4325,31.07.2018,05:00,15.0,(7.121236643276363+0j)
4326,31.07.2018,06:00,17.0,(7.424626971120629+0j)
4327,31.07.2018,07:00,20.0,(7.837935106087043+0j)
4328,31.07.2018,08:00,18.0,(7.567443142154841+0j)
4329,31.07.2018,09:00,26.0,(8.554266592678193+0j)
4330,31.07.2018,10:00,36.0,(9.534380908683485+0j)
4331,31.07.2018,11:00,28.0,(8.768211331931154+0j)
4332,31.07.2018,12:00,32.0,(9.167304512463943+0j)
4333,31.07.2018,13:00,29.0,(8.871376223704617+0j)
4334,31.07.2018,14:00,26.0,(8.554266592678193+0j)
4335,31.07.2018,15:00,25.0,(8.443159645386329+0j)
4336,31.07.2018,16:00,44.0,(10.193951359953028+0j)
4337,31.07.2018,17:00,34.0,(9.354443808532094+0j)
4338,31.07.2018,18:00,38.0,(9.707771164485267+0j)
4339,31.07.2018,19:00,29.0,(8.871376223704617+0j)
4340,31.07.2018,20:00,25.0,(8.443159645386329+0j)
4341,31.07.2018,21:00,25.0,(8.443159645386329+0j)
4342,31.07.2018,22:00,15.0,(7.121236643276363+0j)
4343,31.07.2018,23:00,12.0,(6.610770496989144+0j)
4344,01.08.2018,00:00,14.0,(6.959333946093501+0j)
4345,01.08.2018,01:00,16.0,(7.276094413399043+0j)
4346,01.08.2018,02:00,10.0,(6.220973216330527+0j)
4347,01.08.2018,03:00,19.0,(7.7050630793852335+0j)
4348,01.08.2018,04:00,4.0,(4.5836522562319715+0j)
4349,01.08.2018,05:00,4.0,(4.5836522562319715+0j)
4350,01.08.2018,06:00,6.0,(5.2469720206204515+0j)
4351,01.08.2018,07:00,13.0,(6.789525894016894+0j)
4352,01.08.2018,08:00,23.0,(8.211722729084702+0j)
4353,01.08.2018,09:00,27.0,(8.662559944537184+0j)
4354,01.08.2018,10:00,19.0,(7.7050630793852335+0j)
4355,01.08.2018,11:00,20.0,(7.837935106087043+0j)
4356,01.08.2018,12:00,26.0,(8.554266592678193+0j)
4357,01.08.2018,13:00,30.0,(8.972195948146599+0j)
4358,01.08.2018,14:00,36.0,(9.534380908683485+0j)
4359,01.08.2018,15:00,32.0,(9.167304512463943+0j)
4360,01.08.2018,16:00,32.0,(9.167304512463943+0j)
4361,01.08.2018,17:00,34.0,(9.354443808532094+0j)
4362,01.08.2018,18:00,39.0,(9.792190803236888+0j)
4363,01.08.2018,19:00,44.0,(10.193951359953028+0j)
4364,01.08.2018,20:00,44.0,(10.193951359953028+0j)
4365,01.08.2018,21:00,42.0,(10.037096393379112+0j)
4366,01.08.2018,22:00,35.0,(9.445269331521574+0j)
4367,01.08.2018,23:00,24.0,(8.329048905180615+0j)
4368,02.08.2018,00:00,16.0,(7.276094413399043+0j)
4369,02.08.2018,01:00,10.0,(6.220973216330527+0j)
4370,02.08.2018,02:00,10.0,(6.220973216330527+0j)
4371,02.08.2018,03:00,14.0,(6.959333946093501+0j)
4372,02.08.2018,04:00,14.0,(6.959333946093501+0j)
4373,02.08.2018,05:00,17.0,(7.424626971120629+0j)
4374,02.08.2018,06:00,20.0,(7.837935106087043+0j)
4375,02.08.2018,07:00,16.0,(7.276094413399043+0j)
4376,02.08.2018,08:00,12.0,(6.610770496989144+0j)
4377,02.08.2018,09:00,14.0,(6.959333946093501+0j)
4378,02.08.2018,10:00,14.0,(6.959333946093501+0j)
4379,02.08.2018,11:00,18.0,(7.567443142154841+0j)
4380,02.08.2018,12:00,25.0,(8.443159645386329+0j)
4381,02.08.2018,13:00,32.0,(9.167304512463943+0j)
4382,02.08.2018,14:00,43.0,(10.116131902558433+0j)
4383,02.08.2018,15:00,51.0,(10.708165058791522+0j)
4384,02.08.2018,16:00,52.0,(10.777700546527747+0j)
4385,02.08.2018,17:00,53.0,(10.846350171583701+0j)
4386,02.08.2018,18:00,53.0,(10.846350171583701+0j)
4387,02.08.2018,19:00,54.0,(10.914141620098563+0j)
4388,02.08.2018,20:00,54.0,(10.914141620098563+0j)
4389,02.08.2018,21:00,54.0,(10.914141620098563+0j)
4390,02.08.2018,22:00,54.0,(10.914141620098563+0j)
4391,02.08.2018,23:00,51.0,(10.708165058791522+0j)
4392,03.08.2018,00:00,45.0,(10.270600488822707+0j)
4393,03.08.2018,01:00,39.0,(9.792190803236888+0j)
4394,03.08.2018,02:00,43.0,(10.116131902558433+0j)
4395,03.08.2018,03:00,44.0,(10.193951359953028+0j)
4396,03.08.2018,04:00,38.0,(9.707771164485267+0j)
4397,03.08.2018,05:00,43.0,(10.116131902558433+0j)
4398,03.08.2018,06:00,42.0,(10.037096393379112+0j)
4399,03.08.2018,07:00,34.0,(9.354443808532094+0j)
4400,03.08.2018,08:00,32.0,(9.167304512463943+0j)
4401,03.08.2018,09:00,32.0,(9.167304512463943+0j)
4402,03.08.2018,10:00,38.0,(9.707771164485267+0j)
4403,03.08.2018,11:00,35.0,(9.445269331521574+0j)
4404,03.08.2018,12:00,34.0,(9.354443808532094+0j)
4405,03.08.2018,13:00,29.0,(8.871376223704617+0j)
4406,03.08.2018,14:00,25.0,(8.443159645386329+0j)
4407,03.08.2018,15:00,37.0,(9.621857179459921+0j)
4408,03.08.2018,16:00,46.0,(10.346122322273992+0j)
4409,03.08.2018,17:00,55.0,(10.981101219190249+0j)
4410,03.08.2018,18:00,53.0,(10.846350171583701+0j)
4411,03.08.2018,19:00,53.0,(10.846350171583701+0j)
4412,03.08.2018,20:00,53.0,(10.846350171583701+0j)
4413,03.08.2018,21:00,53.0,(10.846350171583701+0j)
4414,03.08.2018,22:00,52.0,(10.777700546527747+0j)
4415,03.08.2018,23:00,45.0,(10.270600488822707+0j)
4416,04.08.2018,00:00,42.0,(10.037096393379112+0j)
4417,04.08.2018,01:00,37.0,(9.621857179459921+0j)
4418,04.08.2018,02:00,42.0,(10.037096393379112+0j)
4419,04.08.2018,03:00,47.0,(10.42055741620353+0j)
4420,04.08.2018,04:00,45.0,(10.270600488822707+0j)
4421,04.08.2018,05:00,39.0,(9.792190803236888+0j)
4422,04.08.2018,06:00,31.0,(9.07079940331659+0j)
4423,04.08.2018,07:00,29.0,(8.871376223704617+0j)
4424,04.08.2018,08:00,35.0,(9.445269331521574+0j)
4425,04.08.2018,09:00,42.0,(10.037096393379112+0j)
4426,04.08.2018,10:00,49.0,(10.566318356153731+0j)
4427,04.08.2018,11:00,48.0,(10.493944041240903+0j)
4428,04.08.2018,12:00,54.0,(10.914141620098563+0j)
4429,04.08.2018,13:00,50.0,(10.637714564845169+0j)
4430,04.08.2018,14:00,50.0,(10.637714564845169+0j)
4431,04.08.2018,15:00,53.0,(10.846350171583701+0j)
4432,04.08.2018,16:00,51.0,(10.708165058791522+0j)
4433,04.08.2018,17:00,53.0,(10.846350171583701+0j)
4434,04.08.2018,18:00,52.0,(10.777700546527747+0j)
4435,04.08.2018,19:00,52.0,(10.777700546527747+0j)
4436,04.08.2018,20:00,50.0,(10.637714564845169+0j)
4437,04.08.2018,21:00,51.0,(10.708165058791522+0j)
4438,04.08.2018,22:00,52.0,(10.777700546527747+0j)
4439,04.08.2018,23:00,51.0,(10.708165058791522+0j)
4440,05.08.2018,00:00,49.0,(10.566318356153731+0j)
4441,05.08.2018,01:00,34.0,(9.354443808532094+0j)
4442,05.08.2018,02:00,34.0,(9.354443808532094+0j)
4443,05.08.2018,03:00,31.0,(9.07079940331659+0j)
4444,05.08.2018,04:00,33.0,(9.26181946924992+0j)
4445,05.08.2018,05:00,31.0,(9.07079940331659+0j)
4446,05.08.2018,06:00,32.0,(9.167304512463943+0j)
4447,05.08.2018,07:00,27.0,(8.662559944537184+0j)
4448,05.08.2018,08:00,24.0,(8.329048905180615+0j)
4449,05.08.2018,09:00,23.0,(8.211722729084702+0j)
4450,05.08.2018,10:00,38.0,(9.707771164485267+0j)
4451,05.08.2018,11:00,28.0,(8.768211331931154+0j)
4452,05.08.2018,12:00,34.0,(9.354443808532094+0j)
4453,05.08.2018,13:00,42.0,(10.037096393379112+0j)
4454,05.08.2018,14:00,45.0,(10.270600488822707+0j)
4455,05.08.2018,15:00,37.0,(9.621857179459921+0j)
4456,05.08.2018,16:00,45.0,(10.270600488822707+0j)
4457,05.08.2018,17:00,48.0,(10.493944041240903+0j)
4458,05.08.2018,18:00,47.0,(10.42055741620353+0j)
4459,05.08.2018,19:00,45.0,(10.270600488822707+0j)
4460,05.08.2018,20:00,49.0,(10.566318356153731+0j)
4461,05.08.2018,21:00,49.0,(10.566318356153731+0j)
4462,05.08.2018,22:00,48.0,(10.493944041240903+0j)
4463,05.08.2018,23:00,39.0,(9.792190803236888+0j)
4464,06.08.2018,00:00,28.0,(8.768211331931154+0j)
4465,06.08.2018,01:00,12.0,(6.610770496989144+0j)
4466,06.08.2018,02:00,12.0,(6.610770496989144+0j)
4467,06.08.2018,03:00,15.0,(7.121236643276363+0j)
4468,06.08.2018,04:00,18.0,(7.567443142154841+0j)
4469,06.08.2018,05:00,17.0,(7.424626971120629+0j)
4470,06.08.2018,06:00,10.0,(6.220973216330527+0j)
4471,06.08.2018,07:00,17.0,(7.424626971120629+0j)
4472,06.08.2018,08:00,18.0,(7.567443142154841+0j)
4473,06.08.2018,09:00,17.0,(7.424626971120629+0j)
4474,06.08.2018,10:00,17.0,(7.424626971120629+0j)
4475,06.08.2018,11:00,19.0,(7.7050630793852335+0j)
4476,06.08.2018,12:00,16.0,(7.276094413399043+0j)
4477,06.08.2018,13:00,18.0,(7.567443142154841+0j)
4478,06.08.2018,14:00,20.0,(7.837935106087043+0j)
4479,06.08.2018,15:00,34.0,(9.354443808532094+0j)
4480,06.08.2018,16:00,37.0,(9.621857179459921+0j)
4481,06.08.2018,17:00,42.0,(10.037096393379112+0j)
4482,06.08.2018,18:00,52.0,(10.777700546527747+0j)
4483,06.08.2018,19:00,53.0,(10.846350171583701+0j)
4484,06.08.2018,20:00,53.0,(10.846350171583701+0j)
4485,06.08.2018,21:00,48.0,(10.493944041240903+0j)
4486,06.08.2018,22:00,38.0,(9.707771164485267+0j)
4487,06.08.2018,23:00,25.0,(8.443159645386329+0j)
4488,07.08.2018,00:00,13.0,(6.789525894016894+0j)
4489,07.08.2018,01:00,6.0,(5.2469720206204515+0j)
4490,07.08.2018,02:00,8.0,(5.77503996302479+0j)
4491,07.08.2018,03:00,9.0,(6.006283602283066+0j)
4492,07.08.2018,04:00,19.0,(7.7050630793852335+0j)
4493,07.08.2018,05:00,28.0,(8.768211331931154+0j)
4494,07.08.2018,06:00,30.0,(8.972195948146599+0j)
4495,07.08.2018,07:00,22.0,(8.090944556251047+0j)
4496,07.08.2018,08:00,21.0,(7.966448686778112+0j)
4497,07.08.2018,09:00,21.0,(7.966448686778112+0j)
4498,07.08.2018,10:00,24.0,(8.329048905180615+0j)
4499,07.08.2018,11:00,24.0,(8.329048905180615+0j)
4500,07.08.2018,12:00,31.0,(9.07079940331659+0j)
4501,07.08.2018,13:00,31.0,(9.07079940331659+0j)
4502,07.08.2018,14:00,36.0,(9.534380908683485+0j)
4503,07.08.2018,15:00,47.0,(10.42055741620353+0j)
4504,07.08.2018,16:00,45.0,(10.270600488822707+0j)
4505,07.08.2018,17:00,53.0,(10.846350171583701+0j)
4506,07.08.2018,18:00,52.0,(10.777700546527747+0j)
4507,07.08.2018,19:00,50.0,(10.637714564845169+0j)
4508,07.08.2018,20:00,50.0,(10.637714564845169+0j)
4509,07.08.2018,21:00,37.0,(9.621857179459921+0j)
4510,07.08.2018,22:00,42.0,(10.037096393379112+0j)
4511,07.08.2018,23:00,41.0,(9.956796182200662+0j)
4512,08.08.2018,00:00,38.0,(9.707771164485267+0j)
4513,08.08.2018,01:00,44.0,(10.193951359953028+0j)
4514,08.08.2018,02:00,45.0,(10.270600488822707+0j)
4515,08.08.2018,03:00,40.0,(9.875179427869071+0j)
4516,08.08.2018,04:00,45.0,(10.270600488822707+0j)
4517,08.08.2018,05:00,29.0,(8.871376223704617+0j)
4518,08.08.2018,06:00,27.0,(8.662559944537184+0j)
4519,08.08.2018,07:00,9.0,(6.006283602283066+0j)
4520,08.08.2018,08:00,3.0,(4.164524452590308+0j)
4521,08.08.2018,09:00,7.0,(5.523627013513412+0j)
4522,08.08.2018,10:00,23.0,(8.211722729084702+0j)
4523,08.08.2018,11:00,23.0,(8.211722729084702+0j)
4524,08.08.2018,12:00,27.0,(8.662559944537184+0j)
4525,08.08.2018,13:00,21.0,(7.966448686778112+0j)
4526,08.08.2018,14:00,29.0,(8.871376223704617+0j)
4527,08.08.2018,15:00,42.0,(10.037096393379112+0j)
4528,08.08.2018,16:00,53.0,(10.846350171583701+0j)
4529,08.08.2018,17:00,53.0,(10.846350171583701+0j)
4530,08.08.2018,18:00,52.0,(10.777700546527747+0j)
4531,08.08.2018,19:00,54.0,(10.914141620098563+0j)
4532,08.08.2018,20:00,50.0,(10.637714564845169+0j)
4533,08.08.2018,21:00,46.0,(10.346122322273992+0j)
4534,08.08.2018,22:00,41.0,(9.956796182200662+0j)
4535,08.08.2018,23:00,49.0,(10.566318356153731+0j)
4536,09.08.2018,00:00,30.0,(8.972195948146599+0j)
4537,09.08.2018,01:00,29.0,(8.871376223704617+0j)
4538,09.08.2018,02:00,34.0,(9.354443808532094+0j)
4539,09.08.2018,03:00,50.0,(10.637714564845169+0j)
4540,09.08.2018,04:00,36.0,(9.534380908683485+0j)
4541,09.08.2018,05:00,26.0,(8.554266592678193+0j)
4542,09.08.2018,06:00,30.0,(8.972195948146599+0j)
4543,09.08.2018,07:00,24.0,(8.329048905180615+0j)
4544,09.08.2018,08:00,23.0,(8.211722729084702+0j)
4545,09.08.2018,09:00,31.0,(9.07079940331659+0j)
4546,09.08.2018,10:00,33.0,(9.26181946924992+0j)
4547,09.08.2018,11:00,38.0,(9.707771164485267+0j)
4548,09.08.2018,12:00,42.0,(10.037096393379112+0j)
4549,09.08.2018,13:00,45.0,(10.270600488822707+0j)
4550,09.08.2018,14:00,51.0,(10.708165058791522+0j)
4551,09.08.2018,15:00,53.0,(10.846350171583701+0j)
4552,09.08.2018,16:00,53.0,(10.846350171583701+0j)
4553,09.08.2018,17:00,53.0,(10.846350171583701+0j)
4554,09.08.2018,18:00,53.0,(10.846350171583701+0j)
4555,09.08.2018,19:00,54.0,(10.914141620098563+0j)
4556,09.08.2018,20:00,52.0,(10.777700546527747+0j)
4557,09.08.2018,21:00,51.0,(10.708165058791522+0j)
4558,09.08.2018,22:00,51.0,(10.708165058791522+0j)
4559,09.08.2018,23:00,49.0,(10.566318356153731+0j)
4560,10.08.2018,00:00,46.0,(10.346122322273992+0j)
4561,10.08.2018,01:00,46.0,(10.346122322273992+0j)
4562,10.08.2018,02:00,47.0,(10.42055741620353+0j)
4563,10.08.2018,03:00,40.0,(9.875179427869071+0j)
4564,10.08.2018,04:00,38.0,(9.707771164485267+0j)
4565,10.08.2018,05:00,29.0,(8.871376223704617+0j)
4566,10.08.2018,06:00,29.0,(8.871376223704617+0j)
4567,10.08.2018,07:00,30.0,(8.972195948146599+0j)
4568,10.08.2018,08:00,24.0,(8.329048905180615+0j)
4569,10.08.2018,09:00,18.0,(7.567443142154841+0j)
4570,10.08.2018,10:00,28.0,(8.768211331931154+0j)
4571,10.08.2018,11:00,47.0,(10.42055741620353+0j)
4572,10.08.2018,12:00,47.0,(10.42055741620353+0j)
4573,10.08.2018,13:00,48.0,(10.493944041240903+0j)
4574,10.08.2018,14:00,52.0,(10.777700546527747+0j)
4575,10.08.2018,15:00,53.0,(10.846350171583701+0j)
4576,10.08.2018,16:00,53.0,(10.846350171583701+0j)
4577,10.08.2018,17:00,53.0,(10.846350171583701+0j)
4578,10.08.2018,18:00,54.0,(10.914141620098563+0j)
4579,10.08.2018,19:00,53.0,(10.846350171583701+0j)
4580,10.08.2018,20:00,54.0,(10.914141620098563+0j)
4581,10.08.2018,21:00,54.0,(10.914141620098563+0j)
4582,10.08.2018,22:00,49.0,(10.566318356153731+0j)
4583,10.08.2018,23:00,47.0,(10.42055741620353+0j)
4584,11.08.2018,00:00,34.0,(9.354443808532094+0j)
4585,11.08.2018,01:00,35.0,(9.445269331521574+0j)
4586,11.08.2018,02:00,37.0,(9.621857179459921+0j)
4587,11.08.2018,03:00,35.0,(9.445269331521574+0j)
4588,11.08.2018,04:00,29.0,(8.871376223704617+0j)
4589,11.08.2018,05:00,30.0,(8.972195948146599+0j)
4590,11.08.2018,06:00,31.0,(9.07079940331659+0j)
4591,11.08.2018,07:00,30.0,(8.972195948146599+0j)
4592,11.08.2018,08:00,31.0,(9.07079940331659+0j)
4593,11.08.2018,09:00,26.0,(8.554266592678193+0j)
4594,11.08.2018,10:00,30.0,(8.972195948146599+0j)
4595,11.08.2018,11:00,39.0,(9.792190803236888+0j)
4596,11.08.2018,12:00,44.0,(10.193951359953028+0j)
4597,11.08.2018,13:00,48.0,(10.493944041240903+0j)
4598,11.08.2018,14:00,48.0,(10.493944041240903+0j)
4599,11.08.2018,15:00,48.0,(10.493944041240903+0j)
4600,11.08.2018,16:00,53.0,(10.846350171583701+0j)
4601,11.08.2018,17:00,53.0,(10.846350171583701+0j)
4602,11.08.2018,18:00,54.0,(10.914141620098563+0j)
4603,11.08.2018,19:00,53.0,(10.846350171583701+0j)
4604,11.08.2018,20:00,52.0,(10.777700546527747+0j)
4605,11.08.2018,21:00,53.0,(10.846350171583701+0j)
4606,11.08.2018,22:00,51.0,(10.708165058791522+0j)
4607,11.08.2018,23:00,35.0,(9.445269331521574+0j)
4608,12.08.2018,00:00,34.0,(9.354443808532094+0j)
4609,12.08.2018,01:00,45.0,(10.270600488822707+0j)
4610,12.08.2018,02:00,34.0,(9.354443808532094+0j)
4611,12.08.2018,03:00,30.0,(8.972195948146599+0j)
4612,12.08.2018,04:00,19.0,(7.7050630793852335+0j)
4613,12.08.2018,05:00,12.0,(6.610770496989144+0j)
4614,12.08.2018,06:00,18.0,(7.567443142154841+0j)
4615,12.08.2018,07:00,7.0,(5.523627013513412+0j)
4616,12.08.2018,08:00,3.0,(4.164524452590308+0j)
4617,12.08.2018,09:00,3.0,(4.164524452590308+0j)
4618,12.08.2018,10:00,5.0,(4.937589713934536+0j)
4619,12.08.2018,11:00,11.0,(6.421786950004645+0j)
4620,12.08.2018,12:00,28.0,(8.768211331931154+0j)
4621,12.08.2018,13:00,46.0,(10.346122322273992+0j)
4622,12.08.2018,14:00,45.0,(10.270600488822707+0j)
4623,12.08.2018,15:00,38.0,(9.707771164485267+0j)
4624,12.08.2018,16:00,40.0,(9.875179427869071+0j)
4625,12.08.2018,17:00,37.0,(9.621857179459921+0j)
4626,12.08.2018,18:00,50.0,(10.637714564845169+0j)
4627,12.08.2018,19:00,53.0,(10.846350171583701+0j)
4628,12.08.2018,20:00,50.0,(10.637714564845169+0j)
4629,12.08.2018,21:00,48.0,(10.493944041240903+0j)
4630,12.08.2018,22:00,50.0,(10.637714564845169+0j)
4631,12.08.2018,23:00,37.0,(9.621857179459921+0j)
4632,13.08.2018,00:00,26.0,(8.554266592678193+0j)
4633,13.08.2018,01:00,24.0,(8.329048905180615+0j)
4634,13.08.2018,02:00,24.0,(8.329048905180615+0j)
4635,13.08.2018,03:00,20.0,(7.837935106087043+0j)
4636,13.08.2018,04:00,19.0,(7.7050630793852335+0j)
4637,13.08.2018,05:00,24.0,(8.329048905180615+0j)
4638,13.08.2018,06:00,15.0,(7.121236643276363+0j)
4639,13.08.2018,07:00,9.0,(6.006283602283066+0j)
4640,13.08.2018,08:00,6.0,(5.2469720206204515+0j)
4641,13.08.2018,09:00,4.0,(4.5836522562319715+0j)
4642,13.08.2018,10:00,5.0,(4.937589713934536+0j)
4643,13.08.2018,11:00,21.0,(7.966448686778112+0j)
4644,13.08.2018,12:00,36.0,(9.534380908683485+0j)
4645,13.08.2018,13:00,43.0,(10.116131902558433+0j)
4646,13.08.2018,14:00,44.0,(10.193951359953028+0j)
4647,13.08.2018,15:00,48.0,(10.493944041240903+0j)
4648,13.08.2018,16:00,51.0,(10.708165058791522+0j)
4649,13.08.2018,17:00,51.0,(10.708165058791522+0j)
4650,13.08.2018,18:00,54.0,(10.914141620098563+0j)
4651,13.08.2018,19:00,54.0,(10.914141620098563+0j)
4652,13.08.2018,20:00,54.0,(10.914141620098563+0j)
4653,13.08.2018,21:00,50.0,(10.637714564845169+0j)
4654,13.08.2018,22:00,47.0,(10.42055741620353+0j)
4655,13.08.2018,23:00,30.0,(8.972195948146599+0j)
4656,14.08.2018,00:00,16.0,(7.276094413399043+0j)
4657,14.08.2018,01:00,5.0,(4.937589713934536+0j)
4658,14.08.2018,02:00,7.0,(5.523627013513412+0j)
4659,14.08.2018,03:00,2.0,(3.6380472066995213+0j)
4660,14.08.2018,04:00,1.0,(2.887519981512395+0j)
4661,14.08.2018,05:00,1.0,(2.887519981512395+0j)
4662,14.08.2018,06:00,2.0,(3.6380472066995213+0j)
4663,14.08.2018,07:00,1.0,(2.887519981512395+0j)
4664,14.08.2018,08:00,0.0,0j
4665,14.08.2018,09:00,0.0,0j
4666,14.08.2018,10:00,1.0,(2.887519981512395+0j)
4667,14.08.2018,11:00,3.0,(4.164524452590308+0j)
4668,14.08.2018,12:00,8.0,(5.77503996302479+0j)
4669,14.08.2018,13:00,8.0,(5.77503996302479+0j)
4670,14.08.2018,14:00,7.0,(5.523627013513412+0j)
4671,14.08.2018,15:00,15.0,(7.121236643276363+0j)
4672,14.08.2018,16:00,27.0,(8.662559944537184+0j)
4673,14.08.2018,17:00,37.0,(9.621857179459921+0j)
4674,14.08.2018,18:00,43.0,(10.116131902558433+0j)
