,Tarih,Saat,Toplam (MWh),YALOVA WindSpeed(m/s)
6333,22.10.2018,21:00,26.0,(7.683141509092493+0j)
6334,22.10.2018,22:00,24.0,(7.480858900215709+0j)
6335,22.10.2018,23:00,22.07,(7.274701211281959+0j)
6336,23.10.2018,00:00,27.0,(7.7804067904362775+0j)
6337,23.10.2018,01:00,26.0,(7.683141509092493+0j)
6338,23.10.2018,02:00,29.0,(7.9679582309792645+0j)
6339,23.10.2018,03:00,31.0,(8.147073119737046+0j)
6340,23.10.2018,04:00,30.0,(8.058510962929244+0j)
6341,23.10.2018,05:00,31.0,(8.147073119737046+0j)
6342,23.10.2018,06:00,31.0,(8.147073119737046+0j)
6343,23.10.2018,07:00,27.0,(7.7804067904362775+0j)
6344,23.10.2018,08:00,35.0,(8.483408843919547+0j)
6345,23.10.2018,09:00,25.0,(7.583349155249169+0j)
6346,23.10.2018,10:00,20.0,(7.039757752078289+0j)
6347,23.10.2018,11:00,19.0,(6.920416769109193+0j)
6348,23.10.2018,12:00,13.0,(6.098113456976981+0j)
6349,23.10.2018,13:00,13.0,(6.098113456976981+0j)
6350,23.10.2018,14:00,15.0,(6.396044389925575+0j)
6351,23.10.2018,15:00,12.0,(5.937561643914042+0j)
6352,23.10.2018,16:00,11.0,(5.76782326615353+0j)
6353,23.10.2018,17:00,10.0,(5.587459430625182+0j)
6354,23.10.2018,18:00,6.0,(4.712645799837591+0j)
6355,23.10.2018,19:00,3.0,(3.7404294501078543+0j)
6356,23.10.2018,20:00,0.0,0j
6357,23.10.2018,21:00,0.0,0j
6358,23.10.2018,22:00,0.0,0j
6359,23.10.2018,23:00,0.13,(1.3137987175461463+0j)
6360,24.10.2018,00:00,0.0,0j
6361,24.10.2018,01:00,0.0,0j
6362,24.10.2018,02:00,1.0,(2.5934689301454257+0j)
6363,24.10.2018,03:00,4.0,(4.116875307959689+0j)
6364,24.10.2018,04:00,4.0,(4.116875307959689+0j)
6365,24.10.2018,05:00,4.0,(4.116875307959689+0j)
6366,24.10.2018,06:00,1.0,(2.5934689301454257+0j)
6367,24.10.2018,07:00,1.0,(2.5934689301454257+0j)
6368,24.10.2018,08:00,1.0,(2.5934689301454257+0j)
6369,24.10.2018,09:00,3.0,(3.7404294501078543+0j)
6370,24.10.2018,10:00,6.0,(4.712645799837591+0j)
6371,24.10.2018,11:00,4.0,(4.116875307959689+0j)
6372,24.10.2018,12:00,9.0,(5.394632767183229+0j)
6373,24.10.2018,13:00,23.0,(7.375480653711542+0j)
6374,24.10.2018,14:00,18.0,(6.796811379826778+0j)
6375,24.10.2018,15:00,9.0,(5.394632767183229+0j)
6376,24.10.2018,16:00,11.0,(5.76782326615353+0j)
6377,24.10.2018,17:00,11.0,(5.76782326615353+0j)
6378,24.10.2018,18:00,11.0,(5.76782326615353+0j)
6379,24.10.2018,19:00,15.0,(6.396044389925575+0j)
6380,24.10.2018,20:00,15.0,(6.396044389925575+0j)
6381,24.10.2018,21:00,25.0,(7.583349155249169+0j)
6382,24.10.2018,22:00,32.0,(8.233750615919378+0j)
6383,24.10.2018,23:00,18.46,(6.8542238170232075+0j)
6384,25.10.2018,00:00,24.0,(7.480858900215709+0j)
6385,25.10.2018,01:00,41.0,(8.942844277324411+0j)
6386,25.10.2018,02:00,39.0,(8.795001513010876+0j)
6387,25.10.2018,03:00,44.0,(9.155848720258769+0j)
6388,25.10.2018,04:00,33.0,(8.318640627219+0j)
6389,25.10.2018,05:00,36.0,(8.563445729608777+0j)
6390,25.10.2018,06:00,14.0,(6.2506290793688075+0j)
6391,25.10.2018,07:00,24.0,(7.480858900215709+0j)
6392,25.10.2018,08:00,29.0,(7.9679582309792645+0j)
6393,25.10.2018,09:00,33.0,(8.318640627219+0j)
6394,25.10.2018,10:00,34.0,(8.40183255234561+0j)
6395,25.10.2018,11:00,30.0,(8.058510962929244+0j)
6396,25.10.2018,12:00,33.0,(8.318640627219+0j)
6397,25.10.2018,13:00,34.0,(8.40183255234561+0j)
6398,25.10.2018,14:00,33.0,(8.318640627219+0j)
6399,25.10.2018,15:00,29.0,(7.9679582309792645+0j)
6400,25.10.2018,16:00,23.0,(7.375480653711542+0j)
6401,25.10.2018,17:00,22.0,(7.2670019451002315+0j)
6402,25.10.2018,18:00,13.0,(6.098113456976981+0j)
6403,25.10.2018,19:00,10.0,(5.587459430625182+0j)
6404,25.10.2018,20:00,3.0,(3.7404294501078543+0j)
6405,25.10.2018,21:00,1.0,(2.5934689301454257+0j)
6406,25.10.2018,22:00,0.0,0j
6407,25.10.2018,23:00,0.0,0j
6408,26.10.2018,00:00,1.0,(2.5934689301454257+0j)
6409,26.10.2018,01:00,5.0,(4.434769489002025+0j)
6410,26.10.2018,02:00,12.0,(5.937561643914042+0j)
6411,26.10.2018,03:00,13.0,(6.098113456976981+0j)
6412,26.10.2018,04:00,13.0,(6.098113456976981+0j)
6413,26.10.2018,05:00,10.0,(5.587459430625182+0j)
6414,26.10.2018,06:00,14.0,(6.2506290793688075+0j)
6415,26.10.2018,07:00,13.0,(6.098113456976981+0j)
6416,26.10.2018,08:00,18.0,(6.796811379826778+0j)
6417,26.10.2018,09:00,17.0,(6.668538916027042+0j)
6418,26.10.2018,10:00,18.0,(6.796811379826778+0j)
6419,26.10.2018,11:00,11.0,(5.76782326615353+0j)
6420,26.10.2018,12:00,10.0,(5.587459430625182+0j)
6421,26.10.2018,13:00,8.0,(5.186937860290851+0j)
6422,26.10.2018,14:00,7.0,(4.961127588026532+0j)
6423,26.10.2018,15:00,6.0,(4.712645799837591+0j)
6424,26.10.2018,16:00,6.0,(4.712645799837591+0j)
6425,26.10.2018,17:00,7.0,(4.961127588026532+0j)
6426,26.10.2018,18:00,8.0,(5.186937860290851+0j)
6427,26.10.2018,19:00,12.0,(5.937561643914042+0j)
6428,26.10.2018,20:00,20.0,(7.039757752078289+0j)
6429,26.10.2018,21:00,23.0,(7.375480653711542+0j)
6430,26.10.2018,22:00,27.0,(7.7804067904362775+0j)
6431,26.10.2018,23:00,29.2,(7.986233428554455+0j)
6432,27.10.2018,00:00,36.0,(8.563445729608777+0j)
6433,27.10.2018,01:00,30.0,(8.058510962929244+0j)
6434,27.10.2018,02:00,31.0,(8.147073119737046+0j)
6435,27.10.2018,03:00,29.0,(7.9679582309792645+0j)
6436,27.10.2018,04:00,23.0,(7.375480653711542+0j)
6437,27.10.2018,05:00,30.0,(8.058510962929244+0j)
6438,27.10.2018,06:00,31.0,(8.147073119737046+0j)
6439,27.10.2018,07:00,27.0,(7.7804067904362775+0j)
6440,27.10.2018,08:00,21.0,(7.155184132071494+0j)
6441,27.10.2018,09:00,16.0,(6.535132194677116+0j)
6442,27.10.2018,10:00,16.0,(6.535132194677116+0j)
6443,27.10.2018,11:00,17.0,(6.668538916027042+0j)
6444,27.10.2018,12:00,14.0,(6.2506290793688075+0j)
6445,27.10.2018,13:00,17.0,(6.668538916027042+0j)
6446,27.10.2018,14:00,15.0,(6.396044389925575+0j)
6447,27.10.2018,15:00,10.0,(5.587459430625182+0j)
6448,27.10.2018,16:00,13.0,(6.098113456976981+0j)
6449,27.10.2018,17:00,20.0,(7.039757752078289+0j)
6450,27.10.2018,18:00,24.0,(7.480858900215709+0j)
6451,27.10.2018,19:00,32.0,(8.233750615919378+0j)
6452,27.10.2018,20:00,35.0,(8.483408843919547+0j)
6453,27.10.2018,21:00,40.0,(8.86953897800405+0j)
6454,27.10.2018,22:00,39.0,(8.795001513010876+0j)
6455,27.10.2018,23:00,42.12,(9.023544622940253+0j)
6456,28.10.2018,00:00,38.0,(8.71917876144614+0j)
6457,28.10.2018,01:00,39.0,(8.795001513010876+0j)
6458,28.10.2018,02:00,37.0,(8.642013840595439+0j)
6459,28.10.2018,03:00,35.0,(8.483408843919547+0j)
6460,28.10.2018,04:00,33.0,(8.318640627219+0j)
6461,28.10.2018,05:00,33.0,(8.318640627219+0j)
6462,28.10.2018,06:00,33.0,(8.318640627219+0j)
6463,28.10.2018,07:00,34.0,(8.40183255234561+0j)
6464,28.10.2018,08:00,33.0,(8.318640627219+0j)
6465,28.10.2018,09:00,35.0,(8.483408843919547+0j)
6466,28.10.2018,10:00,29.0,(7.9679582309792645+0j)
6467,28.10.2018,11:00,24.0,(7.480858900215709+0j)
6468,28.10.2018,12:00,16.0,(6.535132194677116+0j)
6469,28.10.2018,13:00,9.0,(5.394632767183229+0j)
6470,28.10.2018,14:00,5.0,(4.434769489002025+0j)
6471,28.10.2018,15:00,2.0,(3.267566097338558+0j)
6472,28.10.2018,16:00,2.0,(3.267566097338558+0j)
6473,28.10.2018,17:00,5.0,(4.434769489002025+0j)
6474,28.10.2018,18:00,12.0,(5.937561643914042+0j)
6475,28.10.2018,19:00,16.0,(6.535132194677116+0j)
6476,28.10.2018,20:00,12.0,(5.937561643914042+0j)
6477,28.10.2018,21:00,13.0,(6.098113456976981+0j)
6478,28.10.2018,22:00,18.0,(6.796811379826778+0j)
6479,28.10.2018,23:00,10.66,(5.707774204405778+0j)
6480,29.10.2018,00:00,11.0,(5.76782326615353+0j)
6481,29.10.2018,01:00,13.0,(6.098113456976981+0j)
6482,29.10.2018,02:00,12.0,(5.937561643914042+0j)
6483,29.10.2018,03:00,12.0,(5.937561643914042+0j)
6484,29.10.2018,04:00,11.0,(5.76782326615353+0j)
6485,29.10.2018,05:00,14.0,(6.2506290793688075+0j)
6486,29.10.2018,06:00,15.0,(6.396044389925575+0j)
6487,29.10.2018,07:00,5.0,(4.434769489002025+0j)
6488,29.10.2018,08:00,14.0,(6.2506290793688075+0j)
6489,29.10.2018,09:00,9.0,(5.394632767183229+0j)
6490,29.10.2018,10:00,2.0,(3.267566097338558+0j)
6491,29.10.2018,11:00,1.0,(2.5934689301454257+0j)
6492,29.10.2018,12:00,0.0,0j
6493,29.10.2018,13:00,0.0,0j
6494,29.10.2018,14:00,0.0,0j
6495,29.10.2018,15:00,2.0,(3.267566097338558+0j)
6496,29.10.2018,16:00,1.0,(2.5934689301454257+0j)
6497,29.10.2018,17:00,5.0,(4.434769489002025+0j)
6498,29.10.2018,18:00,8.0,(5.186937860290851+0j)
6499,29.10.2018,19:00,9.0,(5.394632767183229+0j)
6500,29.10.2018,20:00,10.0,(5.587459430625182+0j)
6501,29.10.2018,21:00,5.0,(4.434769489002025+0j)
6502,29.10.2018,22:00,1.0,(2.5934689301454257+0j)
6503,29.10.2018,23:00,0.81,(2.4175532888787736+0j)
6504,30.10.2018,00:00,1.0,(2.5934689301454257+0j)
6505,30.10.2018,01:00,3.0,(3.7404294501078543+0j)
6506,30.10.2018,02:00,2.0,(3.267566097338558+0j)
6507,30.10.2018,03:00,1.0,(2.5934689301454257+0j)
6508,30.10.2018,04:00,2.0,(3.267566097338558+0j)
6509,30.10.2018,05:00,2.0,(3.267566097338558+0j)
6510,30.10.2018,06:00,4.0,(4.116875307959689+0j)
6511,30.10.2018,07:00,4.0,(4.116875307959689+0j)
6512,30.10.2018,08:00,4.0,(4.116875307959689+0j)
6513,30.10.2018,09:00,3.0,(3.7404294501078543+0j)
6514,30.10.2018,10:00,2.0,(3.267566097338558+0j)
6515,30.10.2018,11:00,1.0,(2.5934689301454257+0j)
6516,30.10.2018,12:00,1.0,(2.5934689301454257+0j)
6517,30.10.2018,13:00,1.0,(2.5934689301454257+0j)
6518,30.10.2018,14:00,1.0,(2.5934689301454257+0j)
6519,30.10.2018,15:00,3.0,(3.7404294501078543+0j)
6520,30.10.2018,16:00,6.0,(4.712645799837591+0j)
6521,30.10.2018,17:00,6.0,(4.712645799837591+0j)
6522,30.10.2018,18:00,12.0,(5.937561643914042+0j)
6523,30.10.2018,19:00,18.0,(6.796811379826778+0j)
6524,30.10.2018,20:00,19.0,(6.920416769109193+0j)
6525,30.10.2018,21:00,16.0,(6.535132194677116+0j)
6526,30.10.2018,22:00,13.0,(6.098113456976981+0j)
6527,30.10.2018,23:00,13.65,(6.198100301115035+0j)
6528,31.10.2018,00:00,10.0,(5.587459430625182+0j)
6529,31.10.2018,01:00,14.0,(6.2506290793688075+0j)
6530,31.10.2018,02:00,19.0,(6.920416769109193+0j)
6531,31.10.2018,03:00,14.0,(6.2506290793688075+0j)
6532,31.10.2018,04:00,14.0,(6.2506290793688075+0j)
6533,31.10.2018,05:00,5.0,(4.434769489002025+0j)
6534,31.10.2018,06:00,7.0,(4.961127588026532+0j)
6535,31.10.2018,07:00,8.0,(5.186937860290851+0j)
6536,31.10.2018,08:00,4.0,(4.116875307959689+0j)
6537,31.10.2018,09:00,3.0,(3.7404294501078543+0j)
6538,31.10.2018,10:00,0.0,0j
6539,31.10.2018,11:00,0.0,0j
6540,31.10.2018,12:00,0.0,0j
6541,31.10.2018,13:00,0.0,0j
6542,31.10.2018,14:00,0.0,0j
6543,31.10.2018,15:00,0.0,0j
6544,31.10.2018,16:00,0.0,0j
6545,31.10.2018,17:00,0.0,0j
6546,31.10.2018,18:00,0.0,0j
6547,31.10.2018,19:00,0.0,0j
6548,31.10.2018,20:00,0.0,0j
6549,31.10.2018,21:00,0.0,0j
6550,31.10.2018,22:00,0.0,0j
6551,31.10.2018,23:00,0.0,0j
6552,01.11.2018,00:00,0.0,0j
6553,01.11.2018,01:00,0.0,0j
6554,01.11.2018,02:00,0.0,0j
6555,01.11.2018,03:00,0.0,0j
6556,01.11.2018,04:00,0.0,0j
6557,01.11.2018,05:00,3.0,(3.7404294501078543+0j)
6558,01.11.2018,06:00,3.0,(3.7404294501078543+0j)
6559,01.11.2018,07:00,5.0,(4.434769489002025+0j)
6560,01.11.2018,08:00,5.0,(4.434769489002025+0j)
6561,01.11.2018,09:00,8.0,(5.186937860290851+0j)
6562,01.11.2018,10:00,4.0,(4.116875307959689+0j)
6563,01.11.2018,11:00,3.0,(3.7404294501078543+0j)
6564,01.11.2018,12:00,2.0,(3.267566097338558+0j)
6565,01.11.2018,13:00,2.0,(3.267566097338558+0j)
6566,01.11.2018,14:00,2.0,(3.267566097338558+0j)
6567,01.11.2018,15:00,5.0,(4.434769489002025+0j)
6568,01.11.2018,16:00,9.0,(5.394632767183229+0j)
6569,01.11.2018,17:00,16.0,(6.535132194677116+0j)
6570,01.11.2018,18:00,26.0,(7.683141509092493+0j)
6571,01.11.2018,19:00,25.0,(7.583349155249169+0j)
6572,01.11.2018,20:00,25.0,(7.583349155249169+0j)
6573,01.11.2018,21:00,25.0,(7.583349155249169+0j)
6574,01.11.2018,22:00,16.0,(6.535132194677116+0j)
6575,01.11.2018,23:00,5.69,(4.630044214203321+0j)
6576,02.11.2018,00:00,3.0,(3.7404294501078543+0j)
6577,02.11.2018,01:00,0.0,0j
6578,02.11.2018,02:00,0.0,0j
6579,02.11.2018,03:00,0.0,0j
6580,02.11.2018,04:00,2.0,(3.267566097338558+0j)
6581,02.11.2018,05:00,4.0,(4.116875307959689+0j)
6582,02.11.2018,06:00,2.0,(3.267566097338558+0j)
6583,02.11.2018,07:00,3.0,(3.7404294501078543+0j)
6584,02.11.2018,08:00,4.0,(4.116875307959689+0j)
6585,02.11.2018,09:00,2.0,(3.267566097338558+0j)
6586,02.11.2018,10:00,2.0,(3.267566097338558+0j)
6587,02.11.2018,11:00,1.0,(2.5934689301454257+0j)
6588,02.11.2018,12:00,1.0,(2.5934689301454257+0j)
6589,02.11.2018,13:00,2.0,(3.267566097338558+0j)
6590,02.11.2018,14:00,5.0,(4.434769489002025+0j)
6591,02.11.2018,15:00,8.0,(5.186937860290851+0j)
6592,02.11.2018,16:00,14.0,(6.2506290793688075+0j)
6593,02.11.2018,17:00,25.0,(7.583349155249169+0j)
6594,02.11.2018,18:00,33.0,(8.318640627219+0j)
6595,02.11.2018,19:00,35.0,(8.483408843919547+0j)
6596,02.11.2018,20:00,31.0,(8.147073119737046+0j)
6597,02.11.2018,21:00,22.0,(7.2670019451002315+0j)
6598,02.11.2018,22:00,24.0,(7.480858900215709+0j)
6599,02.11.2018,23:00,14.98,(6.39320043917718+0j)
6600,03.11.2018,00:00,18.0,(6.796811379826778+0j)
6601,03.11.2018,01:00,12.0,(5.937561643914042+0j)
6602,03.11.2018,02:00,11.0,(5.76782326615353+0j)
6603,03.11.2018,03:00,11.0,(5.76782326615353+0j)
6604,03.11.2018,04:00,7.0,(4.961127588026532+0j)
6605,03.11.2018,05:00,11.0,(5.76782326615353+0j)
6606,03.11.2018,06:00,16.0,(6.535132194677116+0j)
6607,03.11.2018,07:00,20.0,(7.039757752078289+0j)
6608,03.11.2018,08:00,24.0,(7.480858900215709+0j)
6609,03.11.2018,09:00,20.0,(7.039757752078289+0j)
6610,03.11.2018,10:00,19.0,(6.920416769109193+0j)
6611,03.11.2018,11:00,16.0,(6.535132194677116+0j)
6612,03.11.2018,12:00,16.0,(6.535132194677116+0j)
6613,03.11.2018,13:00,15.0,(6.396044389925575+0j)
6614,03.11.2018,14:00,18.0,(6.796811379826778+0j)
6615,03.11.2018,15:00,20.0,(7.039757752078289+0j)
6616,03.11.2018,16:00,26.0,(7.683141509092493+0j)
6617,03.11.2018,17:00,30.0,(8.058510962929244+0j)
6618,03.11.2018,18:00,32.0,(8.233750615919378+0j)
6619,03.11.2018,19:00,29.0,(7.9679582309792645+0j)
6620,03.11.2018,20:00,36.0,(8.563445729608777+0j)
6621,03.11.2018,21:00,39.0,(8.795001513010876+0j)
6622,03.11.2018,22:00,39.0,(8.795001513010876+0j)
6623,03.11.2018,23:00,35.51,(8.52441543799552+0j)
6624,04.11.2018,00:00,32.0,(8.233750615919378+0j)
6625,04.11.2018,01:00,37.0,(8.642013840595439+0j)
6626,04.11.2018,02:00,35.0,(8.483408843919547+0j)
6627,04.11.2018,03:00,27.0,(7.7804067904362775+0j)
6628,04.11.2018,04:00,15.0,(6.396044389925575+0j)
6629,04.11.2018,05:00,11.0,(5.76782326615353+0j)
6630,04.11.2018,06:00,6.0,(4.712645799837591+0j)
6631,04.11.2018,07:00,7.0,(4.961127588026532+0j)
6632,04.11.2018,08:00,14.0,(6.2506290793688075+0j)
6633,04.11.2018,09:00,6.0,(4.712645799837591+0j)
6634,04.11.2018,10:00,6.0,(4.712645799837591+0j)
6635,04.11.2018,11:00,5.0,(4.434769489002025+0j)
6636,04.11.2018,12:00,2.0,(3.267566097338558+0j)
6637,04.11.2018,13:00,3.0,(3.7404294501078543+0j)
6638,04.11.2018,14:00,8.0,(5.186937860290851+0j)
6639,04.11.2018,15:00,15.0,(6.396044389925575+0j)
6640,04.11.2018,16:00,25.0,(7.583349155249169+0j)
6641,04.11.2018,17:00,31.0,(8.147073119737046+0j)
6642,04.11.2018,18:00,26.0,(7.683141509092493+0j)
6643,04.11.2018,19:00,30.0,(8.058510962929244+0j)
6644,04.11.2018,20:00,31.0,(8.147073119737046+0j)
6645,04.11.2018,21:00,35.0,(8.483408843919547+0j)
6646,04.11.2018,22:00,36.0,(8.563445729608777+0j)
6647,04.11.2018,23:00,36.58,(8.60918981466333+0j)
6648,05.11.2018,00:00,32.0,(8.233750615919378+0j)
6649,05.11.2018,01:00,21.0,(7.155184132071494+0j)
6650,05.11.2018,02:00,23.0,(7.375480653711542+0j)
6651,05.11.2018,03:00,18.0,(6.796811379826778+0j)
6652,05.11.2018,04:00,16.0,(6.535132194677116+0j)
6653,05.11.2018,05:00,15.0,(6.396044389925575+0j)
6654,05.11.2018,06:00,23.0,(7.375480653711542+0j)
6655,05.11.2018,07:00,25.0,(7.583349155249169+0j)
6656,05.11.2018,08:00,22.0,(7.2670019451002315+0j)
6657,05.11.2018,09:00,22.0,(7.2670019451002315+0j)
6658,05.11.2018,10:00,16.0,(6.535132194677116+0j)
6659,05.11.2018,11:00,13.0,(6.098113456976981+0j)
6660,05.11.2018,12:00,18.0,(6.796811379826778+0j)
6661,05.11.2018,13:00,22.0,(7.2670019451002315+0j)
6662,05.11.2018,14:00,34.0,(8.40183255234561+0j)
6663,05.11.2018,15:00,24.0,(7.480858900215709+0j)
6664,05.11.2018,16:00,30.0,(8.058510962929244+0j)
6665,05.11.2018,17:00,30.0,(8.058510962929244+0j)
6666,05.11.2018,18:00,40.0,(8.86953897800405+0j)
6667,05.11.2018,19:00,25.0,(7.583349155249169+0j)
6668,05.11.2018,20:00,33.0,(8.318640627219+0j)
6669,05.11.2018,21:00,28.0,(7.875299152181772+0j)
6670,05.11.2018,22:00,30.0,(8.058510962929244+0j)
6671,05.11.2018,23:00,28.73,(7.943152942797576+0j)
6672,06.11.2018,00:00,20.0,(7.039757752078289+0j)
6673,06.11.2018,01:00,17.0,(6.668538916027042+0j)
6674,06.11.2018,02:00,18.0,(6.796811379826778+0j)
6675,06.11.2018,03:00,19.0,(6.920416769109193+0j)
6676,06.11.2018,04:00,25.0,(7.583349155249169+0j)
6677,06.11.2018,05:00,27.0,(7.7804067904362775+0j)
6678,06.11.2018,06:00,20.0,(7.039757752078289+0j)
6679,06.11.2018,07:00,19.0,(6.920416769109193+0j)
6680,06.11.2018,08:00,22.0,(7.2670019451002315+0j)
6681,06.11.2018,09:00,23.0,(7.375480653711542+0j)
6682,06.11.2018,10:00,23.0,(7.375480653711542+0j)
6683,06.11.2018,11:00,10.0,(5.587459430625182+0j)
6684,06.11.2018,12:00,12.0,(5.937561643914042+0j)
6685,06.11.2018,13:00,20.0,(7.039757752078289+0j)
6686,06.11.2018,14:00,21.0,(7.155184132071494+0j)
6687,06.11.2018,15:00,23.0,(7.375480653711542+0j)
6688,06.11.2018,16:00,36.0,(8.563445729608777+0j)
6689,06.11.2018,17:00,30.0,(8.058510962929244+0j)
6690,06.11.2018,18:00,40.0,(8.86953897800405+0j)
6691,06.11.2018,19:00,38.0,(8.71917876144614+0j)
6692,06.11.2018,20:00,34.0,(8.40183255234561+0j)
6693,06.11.2018,21:00,27.0,(7.7804067904362775+0j)
6694,06.11.2018,22:00,19.0,(6.920416769109193+0j)
6695,06.11.2018,23:00,12.15,(5.96219911137017+0j)
6696,07.11.2018,00:00,9.0,(5.394632767183229+0j)
6697,07.11.2018,01:00,10.0,(5.587459430625182+0j)
6698,07.11.2018,02:00,9.0,(5.394632767183229+0j)
6699,07.11.2018,03:00,7.0,(4.961127588026532+0j)
6700,07.11.2018,04:00,8.0,(5.186937860290851+0j)
6701,07.11.2018,05:00,8.0,(5.186937860290851+0j)
6702,07.11.2018,06:00,12.0,(5.937561643914042+0j)
6703,07.11.2018,07:00,19.0,(6.920416769109193+0j)
6704,07.11.2018,08:00,21.0,(7.155184132071494+0j)
6705,07.11.2018,09:00,20.0,(7.039757752078289+0j)
6706,07.11.2018,10:00,14.0,(6.2506290793688075+0j)
6707,07.11.2018,11:00,9.0,(5.394632767183229+0j)
6708,07.11.2018,12:00,14.0,(6.2506290793688075+0j)
6709,07.11.2018,13:00,16.0,(6.535132194677116+0j)
6710,07.11.2018,14:00,18.0,(6.796811379826778+0j)
6711,07.11.2018,15:00,22.0,(7.2670019451002315+0j)
6712,07.11.2018,16:00,22.0,(7.2670019451002315+0j)
6713,07.11.2018,17:00,26.0,(7.683141509092493+0j)
6714,07.11.2018,18:00,19.0,(6.920416769109193+0j)
6715,07.11.2018,19:00,17.0,(6.668538916027042+0j)
6716,07.11.2018,20:00,7.0,(4.961127588026532+0j)
6717,07.11.2018,21:00,7.0,(4.961127588026532+0j)
6718,07.11.2018,22:00,3.0,(3.7404294501078543+0j)
6719,07.11.2018,23:00,4.09,(4.147523150495216+0j)
6720,08.11.2018,00:00,4.0,(4.116875307959689+0j)
6721,08.11.2018,01:00,5.0,(4.434769489002025+0j)
6722,08.11.2018,02:00,5.0,(4.434769489002025+0j)
6723,08.11.2018,03:00,3.0,(3.7404294501078543+0j)
6724,08.11.2018,04:00,5.0,(4.434769489002025+0j)
6725,08.11.2018,05:00,5.0,(4.434769489002025+0j)
6726,08.11.2018,06:00,5.0,(4.434769489002025+0j)
6727,08.11.2018,07:00,4.0,(4.116875307959689+0j)
6728,08.11.2018,08:00,5.0,(4.434769489002025+0j)
6729,08.11.2018,09:00,5.0,(4.434769489002025+0j)
6730,08.11.2018,10:00,5.0,(4.434769489002025+0j)
6731,08.11.2018,11:00,4.0,(4.116875307959689+0j)
6732,08.11.2018,12:00,4.0,(4.116875307959689+0j)
6733,08.11.2018,13:00,3.0,(3.7404294501078543+0j)
6734,08.11.2018,14:00,6.0,(4.712645799837591+0j)
6735,08.11.2018,15:00,12.0,(5.937561643914042+0j)
6736,08.11.2018,16:00,16.0,(6.535132194677116+0j)
6737,08.11.2018,17:00,21.0,(7.155184132071494+0j)
6738,08.11.2018,18:00,29.0,(7.9679582309792645+0j)
6739,08.11.2018,19:00,25.0,(7.583349155249169+0j)
6740,08.11.2018,20:00,27.0,(7.7804067904362775+0j)
6741,08.11.2018,21:00,35.0,(8.483408843919547+0j)
6742,08.11.2018,22:00,34.0,(8.40183255234561+0j)
6743,08.11.2018,23:00,30.24,(8.07994327386853+0j)
6744,09.11.2018,00:00,27.0,(7.7804067904362775+0j)
6745,09.11.2018,01:00,29.0,(7.9679582309792645+0j)
6746,09.11.2018,02:00,28.0,(7.875299152181772+0j)
6747,09.11.2018,03:00,19.0,(6.920416769109193+0j)
6748,09.11.2018,04:00,21.0,(7.155184132071494+0j)
6749,09.11.2018,05:00,18.0,(6.796811379826778+0j)
6750,09.11.2018,06:00,15.0,(6.396044389925575+0j)
6751,09.11.2018,07:00,18.0,(6.796811379826778+0j)
6752,09.11.2018,08:00,14.0,(6.2506290793688075+0j)
6753,09.11.2018,09:00,10.0,(5.587459430625182+0j)
6754,09.11.2018,10:00,5.0,(4.434769489002025+0j)
6755,09.11.2018,11:00,6.0,(4.712645799837591+0j)
6756,09.11.2018,12:00,6.0,(4.712645799837591+0j)
6757,09.11.2018,13:00,5.0,(4.434769489002025+0j)
6758,09.11.2018,14:00,8.0,(5.186937860290851+0j)
6759,09.11.2018,15:00,14.0,(6.2506290793688075+0j)
6760,09.11.2018,16:00,15.0,(6.396044389925575+0j)
6761,09.11.2018,17:00,16.0,(6.535132194677116+0j)
6762,09.11.2018,18:00,21.0,(7.155184132071494+0j)
6763,09.11.2018,19:00,26.0,(7.683141509092493+0j)
6764,09.11.2018,20:00,24.0,(7.480858900215709+0j)
6765,09.11.2018,21:00,17.0,(6.668538916027042+0j)
6766,09.11.2018,22:00,18.0,(6.796811379826778+0j)
6767,09.11.2018,23:00,18.14,(6.814387254035214+0j)
6768,10.11.2018,00:00,11.0,(5.76782326615353+0j)
6769,10.11.2018,01:00,9.0,(5.394632767183229+0j)
6770,10.11.2018,02:00,11.0,(5.76782326615353+0j)
6771,10.11.2018,03:00,9.0,(5.394632767183229+0j)
6772,10.11.2018,04:00,11.0,(5.76782326615353+0j)
6773,10.11.2018,05:00,13.0,(6.098113456976981+0j)
6774,10.11.2018,06:00,14.0,(6.2506290793688075+0j)
6775,10.11.2018,07:00,19.0,(6.920416769109193+0j)
6776,10.11.2018,08:00,21.0,(7.155184132071494+0j)
6777,10.11.2018,09:00,13.0,(6.098113456976981+0j)
6778,10.11.2018,10:00,11.0,(5.76782326615353+0j)
6779,10.11.2018,11:00,6.0,(4.712645799837591+0j)
6780,10.11.2018,12:00,4.0,(4.116875307959689+0j)
6781,10.11.2018,13:00,6.0,(4.712645799837591+0j)
6782,10.11.2018,14:00,5.0,(4.434769489002025+0j)
6783,10.11.2018,15:00,8.0,(5.186937860290851+0j)
6784,10.11.2018,16:00,9.0,(5.394632767183229+0j)
6785,10.11.2018,17:00,13.0,(6.098113456976981+0j)
6786,10.11.2018,18:00,16.0,(6.535132194677116+0j)
6787,10.11.2018,19:00,15.0,(6.396044389925575+0j)
6788,10.11.2018,20:00,11.0,(5.76782326615353+0j)
6789,10.11.2018,21:00,4.0,(4.116875307959689+0j)
6790,10.11.2018,22:00,2.0,(3.267566097338558+0j)
