,Tarih,Saat,Toplam (MWh),AYDIN WindSpeed(m/s)
22458,24.08.2020,18:00,10.8,(6.654551709959266+0j)
22459,24.08.2020,19:00,16.4,(7.648779977766639+0j)
22460,24.08.2020,20:00,16.3,(7.633201971349574+0j)
22461,24.08.2020,21:00,12.7,(7.02390764649113+0j)
22462,24.08.2020,22:00,9.9,(6.464316579831448+0j)
22463,24.08.2020,23:00,6.7,(5.675478548913056+0j)
22464,25.08.2020,00:00,2.7,(4.192104888495801+0j)
22465,25.08.2020,01:00,4.4,(4.933196838204467+0j)
22466,25.08.2020,02:00,6.3,(5.5602083909423055+0j)
22467,25.08.2020,03:00,7.1,(5.7862474432419075+0j)
22468,25.08.2020,04:00,8.8,(6.215438539728641+0j)
22469,25.08.2020,05:00,8.4,(6.119801198528315+0j)
22470,25.08.2020,06:00,2.6,(4.13969808350671+0j)
22471,25.08.2020,07:00,0.4,(2.2181839033197557+0j)
22472,25.08.2020,08:00,0.0,0j
22473,25.08.2020,09:00,0.0,0j
22474,25.08.2020,10:00,0.4,(2.2181839033197557+0j)
22475,25.08.2020,11:00,1.0,(3.010538732009199+0j)
22476,25.08.2020,12:00,1.7,(3.593027375299216+0j)
22477,25.08.2020,13:00,1.6,(3.521147461588707+0j)
22478,25.08.2020,14:00,2.8,(4.243233157784134+0j)
22479,25.08.2020,15:00,3.7,(4.656341171279177+0j)
22480,25.08.2020,16:00,3.6,(4.614008453849553+0j)
22481,25.08.2020,17:00,1.0,(3.010538732009199+0j)
22482,25.08.2020,18:00,4.2,(4.857289430190049+0j)
22483,25.08.2020,19:00,6.0,(5.470511925452673+0j)
22484,25.08.2020,20:00,11.3,(6.75570017384282+0j)
22485,25.08.2020,21:00,9.8,(6.4424775060122235+0j)
22486,25.08.2020,22:00,6.1,(5.500736361610857+0j)
22487,25.08.2020,23:00,3.6,(4.614008453849553+0j)
22488,26.08.2020,00:00,3.1,(4.389665729838696+0j)
22489,26.08.2020,01:00,0.3,(2.015353824705552+0j)
22490,26.08.2020,02:00,8.1,(6.046061474116655+0j)
22491,26.08.2020,03:00,17.0,(7.740942819578839+0j)
22492,26.08.2020,04:00,16.9,(7.725734641271887+0j)
22493,26.08.2020,05:00,20.8,(8.27939616701342+0j)
22494,26.08.2020,06:00,16.4,(7.648779977766639+0j)
22495,26.08.2020,07:00,19.2,(8.061415298822206+0j)
22496,26.08.2020,08:00,12.7,(7.02390764649113+0j)
22497,26.08.2020,09:00,15.6,(7.522330635647784+0j)
22498,26.08.2020,10:00,7.5,(5.892930332214177+0j)
22499,26.08.2020,11:00,7.0,(5.758953417404445+0j)
22500,26.08.2020,12:00,12.5,(6.986841480826335+0j)
22501,26.08.2020,13:00,20.0,(8.171859369607061+0j)
22502,26.08.2020,14:00,38.1,(10.130227785030753+0j)
22503,26.08.2020,15:00,44.0,(10.62825040098331+0j)
22504,26.08.2020,16:00,41.4,(10.414641685487812+0j)
22505,26.08.2020,17:00,44.0,(10.62825040098331+0j)
22506,26.08.2020,18:00,45.0,(10.708165058791522+0j)
22507,26.08.2020,19:00,44.0,(10.62825040098331+0j)
22508,26.08.2020,20:00,39.7,(10.270093273626623+0j)
22509,26.08.2020,21:00,28.3,(9.174301971959535+0j)
22510,26.08.2020,22:00,26.3,(8.952880790603228+0j)
22511,26.08.2020,23:00,24.82,(8.781690860881998+0j)
22512,27.08.2020,00:00,27.08,(9.040527515272673+0j)
22513,27.08.2020,01:00,29.1,(9.259948016487469+0j)
22514,27.08.2020,02:00,37.8,(10.10356916761932+0j)
22515,27.08.2020,03:00,43.3,(10.57158690795+0j)
22516,27.08.2020,04:00,41.8,(10.448075756519076+0j)
22517,27.08.2020,05:00,27.0,(9.031616196027596+0j)
22518,27.08.2020,06:00,17.5,(7.816102304676033+0j)
22519,27.08.2020,07:00,14.7,(7.37479575846166+0j)
22520,27.08.2020,08:00,14.9,(7.408090998846997+0j)
22521,27.08.2020,09:00,12.8,(7.042294923177414+0j)
22522,27.08.2020,10:00,0.0,0j
22523,27.08.2020,11:00,0.0,0j
22524,27.08.2020,12:00,9.9,(6.464316579831448+0j)
22525,27.08.2020,13:00,21.1,(8.319011105915559+0j)
22526,27.08.2020,14:00,31.1,(9.467406295069976+0j)
22527,27.08.2020,15:00,38.0,(10.12135717823066+0j)
22528,27.08.2020,16:00,35.0,(9.847671821793165+0j)
22529,27.08.2020,17:00,40.0,(10.295897636548585+0j)
22530,27.08.2020,18:00,44.0,(10.62825040098331+0j)
22531,27.08.2020,19:00,41.9,(10.456400920006852+0j)
22532,27.08.2020,20:00,41.6,(10.431385511239135+0j)
22533,27.08.2020,21:00,41.5,(10.423020322798717+0j)
22534,27.08.2020,22:00,34.1,(9.762529187415684+0j)
22535,27.08.2020,23:00,40.2,(10.313028945406984+0j)
22536,28.08.2020,00:00,40.9,(10.372544857055056+0j)
22537,28.08.2020,01:00,29.2,(9.27054293192617+0j)
22538,28.08.2020,02:00,8.7,(6.191805465353192+0j)
22539,28.08.2020,03:00,18.1,(7.904427321218604+0j)
22540,28.08.2020,04:00,5.7,(5.3777734686023715+0j)
22541,28.08.2020,05:00,4.1,(4.8184294500013145+0j)
22542,28.08.2020,06:00,8.3,(6.095419261923329+0j)
22543,28.08.2020,07:00,7.6,(5.919005584786914+0j)
22544,28.08.2020,08:00,6.7,(5.675478548913056+0j)
22545,28.08.2020,09:00,5.5,(5.314125200491655+0j)
22546,28.08.2020,10:00,5.9,(5.43994976862631+0j)
22547,28.08.2020,11:00,1.9,(3.7287398653591732+0j)
22548,28.08.2020,12:00,0.3,(2.015353824705552+0j)
22549,28.08.2020,13:00,1.7,(3.593027375299216+0j)
22550,28.08.2020,14:00,2.0,(3.79304111998221+0j)
22551,28.08.2020,15:00,2.3,(3.973929556155846+0j)
22552,28.08.2020,16:00,3.1,(4.389665729838696+0j)
22553,28.08.2020,17:00,6.0,(5.470511925452673+0j)
22554,28.08.2020,18:00,2.8,(4.243233157784134+0j)
22555,28.08.2020,19:00,1.7,(3.593027375299216+0j)
22556,28.08.2020,20:00,1.5,(3.446206564289378+0j)
22557,28.08.2020,21:00,0.1,(1.3973682961652671+0j)
22558,28.08.2020,22:00,0.0,0j
22559,28.08.2020,23:00,0.5,(2.3894661750912056+0j)
22560,29.08.2020,00:00,0.5,(2.3894661750912056+0j)
22561,29.08.2020,01:00,0.0,0j
22562,29.08.2020,02:00,0.0,0j
22563,29.08.2020,03:00,0.1,(1.3973682961652671+0j)
22564,29.08.2020,04:00,0.2,(1.7605737307943534+0j)
22565,29.08.2020,05:00,4.4,(4.933196838204467+0j)
22566,29.08.2020,06:00,6.6,(5.647100682011718+0j)
22567,29.08.2020,07:00,7.7,(5.9448530986261+0j)
22568,29.08.2020,08:00,7.4,(5.866622257186784+0j)
22569,29.08.2020,09:00,2.0,(3.79304111998221+0j)
22570,29.08.2020,10:00,0.6,(2.539186706732667+0j)
22571,29.08.2020,11:00,0.0,0j
22572,29.08.2020,12:00,0.0,0j
22573,29.08.2020,13:00,0.0,0j
22574,29.08.2020,14:00,0.1,(1.3973682961652671+0j)
22575,29.08.2020,15:00,1.2,(3.1991747814257274+0j)
22576,29.08.2020,16:00,3.3,(4.48210678159787+0j)
22577,29.08.2020,17:00,9.2,(6.3082199578893094+0j)
22578,29.08.2020,18:00,15.0,(7.424626971120629+0j)
22579,29.08.2020,19:00,15.3,(7.4737981191425416+0j)
22580,29.08.2020,20:00,13.1,(7.096888535434397+0j)
22581,29.08.2020,21:00,15.7,(7.53836976871917+0j)
22582,29.08.2020,22:00,13.5,(7.168398525273617+0j)
22583,29.08.2020,23:00,19.4,(8.08930969167709+0j)
22584,30.08.2020,00:00,18.8,(8.005039920844183+0j)
22585,30.08.2020,01:00,17.5,(7.816102304676033+0j)
22586,30.08.2020,02:00,15.7,(7.53836976871917+0j)
22587,30.08.2020,03:00,16.0,(7.586082239964419+0j)
22588,30.08.2020,04:00,17.8,(7.860512929979061+0j)
22589,30.08.2020,05:00,19.0,(8.033326516034618+0j)
22590,30.08.2020,06:00,24.7,(8.767515386906252+0j)
22591,30.08.2020,07:00,29.8,(9.333609788984068+0j)
22592,30.08.2020,08:00,22.3,(8.473818806043997+0j)
22593,30.08.2020,09:00,25.6,(8.872735613279021+0j)
22594,30.08.2020,10:00,26.9,(9.020452258572083+0j)
22595,30.08.2020,11:00,26.6,(8.986793541617201+0j)
22596,30.08.2020,12:00,21.1,(8.319011105915559+0j)
22597,30.08.2020,13:00,21.5,(8.371251163174215+0j)
22598,30.08.2020,14:00,24.4,(8.7318746870208+0j)
22599,30.08.2020,15:00,35.2,(9.866393676408935+0j)
22600,30.08.2020,16:00,41.0,(10.380991558554083+0j)
22601,30.08.2020,17:00,40.2,(10.313028945406984+0j)
22602,30.08.2020,18:00,38.7,(10.18312810602087+0j)
22603,30.08.2020,19:00,41.5,(10.423020322798717+0j)
22604,30.08.2020,20:00,44.9,(10.700227201873002+0j)
22605,30.08.2020,21:00,45.0,(10.708165058791522+0j)
22606,30.08.2020,22:00,40.7,(10.355610059823096+0j)
22607,30.08.2020,23:00,29.5,(9.302183255480452+0j)
22608,31.08.2020,00:00,22.7,(8.524184439241388+0j)
22609,31.08.2020,01:00,21.7,(8.397128456555759+0j)
22610,31.08.2020,02:00,16.4,(7.648779977766639+0j)
22611,31.08.2020,03:00,23.3,(8.598635234499845+0j)
22612,31.08.2020,04:00,18.9,(8.019208162656188+0j)
22613,31.08.2020,05:00,15.5,(7.506222811975178+0j)
22614,31.08.2020,06:00,10.5,(6.5923559991040515+0j)
22615,31.08.2020,07:00,7.4,(5.866622257186784+0j)
22616,31.08.2020,08:00,5.4,(5.28172119238306+0j)
22617,31.08.2020,09:00,5.8,(5.409040295979997+0j)
22618,31.08.2020,10:00,10.2,(6.528964034265818+0j)
22619,31.08.2020,11:00,9.3,(6.3309935126530155+0j)
22620,31.08.2020,12:00,10.0,(6.486009079925218+0j)
22621,31.08.2020,13:00,13.2,(7.114901020142259+0j)
22622,31.08.2020,14:00,17.6,(7.830961850531967+0j)
22623,31.08.2020,15:00,26.5,(8.975517753688209+0j)
22624,31.08.2020,16:00,33.7,(9.724206794194371+0j)
22625,31.08.2020,17:00,33.6,(9.714578860380096+0j)
22626,31.08.2020,18:00,39.1,(10.21809191031618+0j)
22627,31.08.2020,19:00,45.0,(10.708165058791522+0j)
22628,31.08.2020,20:00,45.0,(10.708165058791522+0j)
22629,31.08.2020,21:00,43.6,(10.595945489245354+0j)
22630,31.08.2020,22:00,43.0,(10.547115554440134+0j)
22631,31.08.2020,23:00,43.8,(10.612122530378011+0j)
22632,01.09.2020,00:00,45.0,(10.708165058791522+0j)
22633,01.09.2020,01:00,40.3,(10.32157329806878+0j)
22634,01.09.2020,02:00,25.5,(8.861167496362844+0j)
22635,01.09.2020,03:00,12.5,(6.986841480826335+0j)
22636,01.09.2020,04:00,6.2,(5.530632255025915+0j)
22637,01.09.2020,05:00,9.2,(6.3082199578893094+0j)
22638,01.09.2020,06:00,12.8,(7.042294923177414+0j)
22639,01.09.2020,07:00,24.0,(8.683896385268152+0j)
22640,01.09.2020,08:00,25.6,(8.872735613279021+0j)
22641,01.09.2020,09:00,16.4,(7.648779977766639+0j)
22642,01.09.2020,10:00,9.1,(6.2852807736356455+0j)
22643,01.09.2020,11:00,5.7,(5.3777734686023715+0j)
22644,01.09.2020,12:00,2.4,(4.030707649411104+0j)
22645,01.09.2020,13:00,4.5,(4.9702899365369255+0j)
22646,01.09.2020,14:00,2.3,(3.973929556155846+0j)
22647,01.09.2020,15:00,2.9,(4.293158127988514+0j)
22648,01.09.2020,16:00,2.3,(3.973929556155846+0j)
22649,01.09.2020,17:00,10.0,(6.486009079925218+0j)
22650,01.09.2020,18:00,13.0,(7.078784149300094+0j)
22651,01.09.2020,19:00,11.0,(6.69537820187625+0j)
22652,01.09.2020,20:00,10.7,(6.633949250828428+0j)
22653,01.09.2020,21:00,7.6,(5.919005584786914+0j)
22654,01.09.2020,22:00,3.0,(4.341948192634077+0j)
22655,01.09.2020,23:00,1.6,(3.521147461588707+0j)
22656,02.09.2020,00:00,0.8,(2.7947365923305343+0j)
22657,02.09.2020,01:00,1.4,(3.36785638920644+0j)
22658,02.09.2020,02:00,5.4,(5.28172119238306+0j)
22659,02.09.2020,03:00,5.7,(5.3777734686023715+0j)
22660,02.09.2020,04:00,9.3,(6.3309935126530155+0j)
22661,02.09.2020,05:00,7.9,(5.995884376630658+0j)
22662,02.09.2020,06:00,8.2,(6.070840691490033+0j)
22663,02.09.2020,07:00,7.9,(5.995884376630658+0j)
22664,02.09.2020,08:00,7.8,(5.970477782139954+0j)
22665,02.09.2020,09:00,5.3,(5.2489146242857645+0j)
22666,02.09.2020,10:00,0.9,(2.9066431876989745+0j)
22667,02.09.2020,11:00,0.1,(1.3973682961652671+0j)
22668,02.09.2020,12:00,0.0,0j
22669,02.09.2020,13:00,0.0,0j
22670,02.09.2020,14:00,0.2,(1.7605737307943534+0j)
22671,02.09.2020,15:00,0.6,(2.539186706732667+0j)
22672,02.09.2020,16:00,0.0,0j
22673,02.09.2020,17:00,0.9,(2.9066431876989745+0j)
22674,02.09.2020,18:00,1.0,(3.010538732009199+0j)
22675,02.09.2020,19:00,2.4,(4.030707649411104+0j)
22676,02.09.2020,20:00,4.2,(4.857289430190049+0j)
22677,02.09.2020,21:00,5.9,(5.43994976862631+0j)
22678,02.09.2020,22:00,5.5,(5.314125200491655+0j)
22679,02.09.2020,23:00,2.8,(4.243233157784134+0j)
22680,03.09.2020,00:00,5.5,(5.314125200491655+0j)
22681,03.09.2020,01:00,3.2,(4.436367806639511+0j)
22682,03.09.2020,02:00,3.2,(4.436367806639511+0j)
22683,03.09.2020,03:00,4.6,(5.006837498600141+0j)
22684,03.09.2020,04:00,5.0,(5.147948818274292+0j)
22685,03.09.2020,05:00,2.4,(4.030707649411104+0j)
22686,03.09.2020,06:00,0.7,(2.6730693875520624+0j)
22687,03.09.2020,07:00,0.1,(1.3973682961652671+0j)
22688,03.09.2020,08:00,0.1,(1.3973682961652671+0j)
22689,03.09.2020,09:00,0.0,0j
22690,03.09.2020,10:00,0.0,0j
22691,03.09.2020,11:00,0.0,0j
22692,03.09.2020,12:00,0.0,0j
22693,03.09.2020,13:00,0.1,(1.3973682961652671+0j)
22694,03.09.2020,14:00,0.7,(2.6730693875520624+0j)
22695,03.09.2020,15:00,1.9,(3.7287398653591732+0j)
22696,03.09.2020,16:00,0.9,(2.9066431876989745+0j)
22697,03.09.2020,17:00,0.2,(1.7605737307943534+0j)
22698,03.09.2020,18:00,0.8,(2.7947365923305343+0j)
22699,03.09.2020,19:00,1.0,(3.010538732009199+0j)
22700,03.09.2020,20:00,2.3,(3.973929556155846+0j)
22701,03.09.2020,21:00,0.3,(2.015353824705552+0j)
22702,03.09.2020,22:00,0.7,(2.6730693875520624+0j)
22703,03.09.2020,23:00,2.9,(4.293158127988514+0j)
22704,04.09.2020,00:00,2.8,(4.243233157784134+0j)
22705,04.09.2020,01:00,3.5,(4.570884356511836+0j)
22706,04.09.2020,02:00,6.0,(5.470511925452673+0j)
22707,04.09.2020,03:00,2.8,(4.243233157784134+0j)
22708,04.09.2020,04:00,6.6,(5.647100682011718+0j)
22709,04.09.2020,05:00,9.6,(6.398349562851455+0j)
22710,04.09.2020,06:00,15.0,(7.424626971120629+0j)
22711,04.09.2020,07:00,22.8,(8.536683261306077+0j)
22712,04.09.2020,08:00,35.0,(9.847671821793165+0j)
22713,04.09.2020,09:00,27.0,(9.031616196027596+0j)
22714,04.09.2020,10:00,26.9,(9.020452258572083+0j)
22715,04.09.2020,11:00,23.0,(8.561571691525161+0j)
22716,04.09.2020,12:00,34.3,(9.781578073156869+0j)
22717,04.09.2020,13:00,37.0,(10.031782948027551+0j)
22718,04.09.2020,14:00,42.2,(10.48129720665224+0j)
22719,04.09.2020,15:00,45.0,(10.708165058791522+0j)
22720,04.09.2020,16:00,45.0,(10.708165058791522+0j)
22721,04.09.2020,17:00,45.0,(10.708165058791522+0j)
22722,04.09.2020,18:00,45.0,(10.708165058791522+0j)
22723,04.09.2020,19:00,44.8,(10.69227755020825+0j)
22724,04.09.2020,20:00,44.8,(10.69227755020825+0j)
22725,04.09.2020,21:00,44.4,(10.660360113901474+0j)
22726,04.09.2020,22:00,44.5,(10.668357386303605+0j)
22727,04.09.2020,23:00,44.3,(10.652350824549801+0j)
22728,05.09.2020,00:00,45.0,(10.708165058791522+0j)
22729,05.09.2020,01:00,45.0,(10.708165058791522+0j)
22730,05.09.2020,02:00,44.7,(10.68431605988526+0j)
22731,05.09.2020,03:00,43.8,(10.612122530378011+0j)
22732,05.09.2020,04:00,34.7,(9.819454842423497+0j)
22733,05.09.2020,05:00,27.3,(9.064943495037424+0j)
22734,05.09.2020,06:00,33.2,(9.675874948564317+0j)
22735,05.09.2020,07:00,38.4,(10.156746826930668+0j)
22736,05.09.2020,08:00,44.0,(10.62825040098331+0j)
22737,05.09.2020,09:00,45.0,(10.708165058791522+0j)
22738,05.09.2020,10:00,44.2,(10.644329473003982+0j)
22739,05.09.2020,11:00,44.8,(10.69227755020825+0j)
22740,05.09.2020,12:00,44.0,(10.62825040098331+0j)
22741,05.09.2020,13:00,43.8,(10.612122530378011+0j)
22742,05.09.2020,14:00,43.5,(10.587838412255271+0j)
22743,05.09.2020,15:00,42.7,(10.522530114335344+0j)
22744,05.09.2020,16:00,42.0,(10.464712847926641+0j)
22745,05.09.2020,17:00,43.4,(10.579718901085847+0j)
22746,05.09.2020,18:00,43.1,(10.555285283155564+0j)
22747,05.09.2020,19:00,42.8,(10.530738019468695+0j)
22748,05.09.2020,20:00,36.2,(9.958954369367463+0j)
22749,05.09.2020,21:00,42.2,(10.48129720665224+0j)
22750,05.09.2020,22:00,40.8,(10.364084376256098+0j)
22751,05.09.2020,23:00,28.24,(9.167813778867549+0j)
22752,06.09.2020,00:00,29.86,(9.339869757184637+0j)
22753,06.09.2020,01:00,33.0,(9.65640633470161+0j)
22754,06.09.2020,02:00,37.2,(10.049825761989242+0j)
22755,06.09.2020,03:00,33.1,(9.666150444576957+0j)
22756,06.09.2020,04:00,31.9,(9.547898202312288+0j)
22757,06.09.2020,05:00,36.8,(10.013674997200281+0j)
22758,06.09.2020,06:00,24.4,(8.7318746870208+0j)
22759,06.09.2020,07:00,19.4,(8.08930969167709+0j)
22760,06.09.2020,08:00,15.3,(7.4737981191425416+0j)
22761,06.09.2020,09:00,9.55,(6.387221975937276+0j)
22762,06.09.2020,10:00,7.45,(5.879805722322936+0j)
22763,06.09.2020,11:00,8.6,(6.167990593632756+0j)
22764,06.09.2020,12:00,16.9,(7.725734641271887+0j)
22765,06.09.2020,13:00,14.7,(7.37479575846166+0j)
22766,06.09.2020,14:00,14.2,(7.29021495364087+0j)
22767,06.09.2020,15:00,17.6,(7.830961850531967+0j)
22768,06.09.2020,16:00,16.0,(7.586082239964419+0j)
22769,06.09.2020,17:00,27.6,(9.098027523670474+0j)
22770,06.09.2020,18:00,25.2,(8.826280648944225+0j)
22771,06.09.2020,19:00,26.2,(8.941519254551395+0j)
22772,06.09.2020,20:00,24.3,(8.719929563096922+0j)
22773,06.09.2020,21:00,20.6,(8.252774130592655+0j)
22774,06.09.2020,22:00,19.4,(8.08930969167709+0j)
22775,06.09.2020,23:00,15.86,(7.563891316833773+0j)
22776,07.09.2020,00:00,14.74,(7.381478857504843+0j)
22777,07.09.2020,01:00,13.6,(7.186054750598432+0j)
22778,07.09.2020,02:00,9.9,(6.464316579831448+0j)
22779,07.09.2020,03:00,8.0,(6.021077464018397+0j)
22780,07.09.2020,04:00,4.0,(4.778932350182411+0j)
22781,07.09.2020,05:00,1.6,(3.521147461588707+0j)
22782,07.09.2020,06:00,1.0,(3.010538732009199+0j)
22783,07.09.2020,07:00,2.8,(4.243233157784134+0j)
22784,07.09.2020,08:00,4.0,(4.778932350182411+0j)
22785,07.09.2020,09:00,2.4,(4.030707649411104+0j)
22786,07.09.2020,10:00,0.3,(2.015353824705552+0j)
22787,07.09.2020,11:00,0.2,(1.7605737307943534+0j)
22788,07.09.2020,12:00,0.4,(2.2181839033197557+0j)
22789,07.09.2020,13:00,2.0,(3.79304111998221+0j)
22790,07.09.2020,14:00,4.6,(5.006837498600141+0j)
22791,07.09.2020,15:00,10.5,(6.5923559991040515+0j)
22792,07.09.2020,16:00,15.8,(7.554340938852766+0j)
22793,07.09.2020,17:00,16.8,(7.710466351197699+0j)
22794,07.09.2020,18:00,18.0,(7.88984347384567+0j)
22795,07.09.2020,19:00,19.2,(8.061415298822206+0j)
22796,07.09.2020,20:00,18.3,(7.933434653907596+0j)
22797,07.09.2020,21:00,25.5,(8.861167496362844+0j)
22798,07.09.2020,22:00,14.0,(7.255826635951876+0j)
22799,07.09.2020,23:00,17.7,(7.84576521629518+0j)
22800,08.09.2020,00:00,19.0,(8.033326516034618+0j)
22801,08.09.2020,01:00,19.1,(8.0473954178345+0j)
22802,08.09.2020,02:00,22.3,(8.473818806043997+0j)
22803,08.09.2020,03:00,25.0,(8.802868653971766+0j)
22804,08.09.2020,04:00,28.0,(9.141768713023673+0j)
22805,08.09.2020,05:00,23.0,(8.561571691525161+0j)
22806,08.09.2020,06:00,16.9,(7.725734641271887+0j)
22807,08.09.2020,07:00,17.5,(7.816102304676033+0j)
22808,08.09.2020,08:00,19.3,(8.075386583791563+0j)
22809,08.09.2020,09:00,19.6,(8.117013023299025+0j)
22810,08.09.2020,10:00,16.8,(7.710466351197699+0j)
22811,08.09.2020,11:00,14.5,(7.341197134139915+0j)
22812,08.09.2020,12:00,16.8,(7.710466351197699+0j)
22813,08.09.2020,13:00,21.3,(8.345212888707984+0j)
22814,08.09.2020,14:00,29.6,(9.312682342558354+0j)
22815,08.09.2020,15:00,33.2,(9.675874948564317+0j)
22816,08.09.2020,16:00,36.7,(10.00459641108342+0j)
22817,08.09.2020,17:00,43.2,(10.56344238476612+0j)
22818,08.09.2020,18:00,44.6,(10.676342686729873+0j)
22819,08.09.2020,19:00,45.0,(10.708165058791522+0j)
22820,08.09.2020,20:00,45.0,(10.708165058791522+0j)
22821,08.09.2020,21:00,44.4,(10.660360113901474+0j)
22822,08.09.2020,22:00,44.0,(10.62825040098331+0j)
22823,08.09.2020,23:00,37.3,(10.058822925041548+0j)
22824,09.09.2020,00:00,30.0,(9.354443808532094+0j)
22825,09.09.2020,01:00,17.9,(7.875205511701368+0j)
22826,09.09.2020,02:00,16.8,(7.710466351197699+0j)
22827,09.09.2020,03:00,17.0,(7.740942819578839+0j)
22828,09.09.2020,04:00,20.6,(8.252774130592655+0j)
22829,09.09.2020,05:00,30.5,(9.406126867364454+0j)
22830,09.09.2020,06:00,35.9,(9.931367096829286+0j)
22831,09.09.2020,07:00,37.7,(10.094651626209705+0j)
22832,09.09.2020,08:00,29.3,(9.281113685589675+0j)
22833,09.09.2020,09:00,27.8,(9.119950566319025+0j)
22834,09.09.2020,10:00,31.2,(9.477542712121725+0j)
22835,09.09.2020,11:00,31.7,(9.527902545456174+0j)
22836,09.09.2020,12:00,34.7,(9.819454842423497+0j)
22837,09.09.2020,13:00,34.4,(9.791074756862596+0j)
22838,09.09.2020,14:00,34.2,(9.772062913383694+0j)
22839,09.09.2020,15:00,25.9,(8.907260224166848+0j)
22840,09.09.2020,16:00,28.4,(9.18509527835051+0j)
22841,09.09.2020,17:00,28.5,(9.195863277986165+0j)
22842,09.09.2020,18:00,27.0,(9.031616196027596+0j)
22843,09.09.2020,19:00,22.7,(8.524184439241388+0j)
22844,09.09.2020,20:00,12.7,(7.02390764649113+0j)
22845,09.09.2020,21:00,11.2,(6.73571277841288+0j)
22846,09.09.2020,22:00,10.3,(6.550231168279362+0j)
22847,09.09.2020,23:00,7.9,(5.995884376630658+0j)
22848,10.09.2020,00:00,6.7,(5.675478548913056+0j)
22849,10.09.2020,01:00,8.7,(6.191805465353192+0j)
22850,10.09.2020,02:00,12.6,(7.005423593550313+0j)
22851,10.09.2020,03:00,15.2,(7.4574797307183465+0j)
22852,10.09.2020,04:00,10.6,(6.613218024238674+0j)
22853,10.09.2020,05:00,13.0,(7.078784149300094+0j)
22854,10.09.2020,06:00,10.6,(6.613218024238674+0j)
22855,10.09.2020,07:00,11.3,(6.75570017384282+0j)
22856,10.09.2020,08:00,9.9,(6.464316579831448+0j)
22857,10.09.2020,09:00,10.0,(6.486009079925218+0j)
22858,10.09.2020,10:00,9.3,(6.3309935126530155+0j)
22859,10.09.2020,11:00,5.1,(5.182042188128049+0j)
22860,10.09.2020,12:00,4.5,(4.9702899365369255+0j)
22861,10.09.2020,13:00,8.1,(6.046061474116655+0j)
22862,10.09.2020,14:00,17.6,(7.830961850531967+0j)
22863,10.09.2020,15:00,27.9,(9.1308726732428+0j)
22864,10.09.2020,16:00,30.3,(9.38552192324258+0j)
22865,10.09.2020,17:00,34.7,(9.819454842423497+0j)
22866,10.09.2020,18:00,29.9,(9.344038411947993+0j)
22867,10.09.2020,19:00,30.8,(9.436866062555481+0j)
22868,10.09.2020,20:00,30.0,(9.354443808532094+0j)
22869,10.09.2020,21:00,28.0,(9.141768713023673+0j)
22870,10.09.2020,22:00,25.6,(8.872735613279021+0j)
22871,10.09.2020,23:00,20.0,(8.171859369607061+0j)
22872,11.09.2020,00:00,15.2,(7.4574797307183465+0j)
22873,11.09.2020,01:00,13.3,(7.132822760892083+0j)
22874,11.09.2020,02:00,10.1,(6.507557441145295+0j)
22875,11.09.2020,03:00,5.3,(5.2489146242857645+0j)
22876,11.09.2020,04:00,1.6,(3.521147461588707+0j)
22877,11.09.2020,05:00,3.1,(4.389665729838696+0j)
22878,11.09.2020,06:00,3.6,(4.614008453849553+0j)
22879,11.09.2020,07:00,5.1,(5.182042188128049+0j)
22880,11.09.2020,08:00,6.8,(5.703575435300514+0j)
22881,11.09.2020,09:00,5.5,(5.314125200491655+0j)
22882,11.09.2020,10:00,2.7,(4.192104888495801+0j)
22883,11.09.2020,11:00,1.1,(3.1077192698643206+0j)
22884,11.09.2020,12:00,0.9,(2.9066431876989745+0j)
22885,11.09.2020,13:00,2.8,(4.243233157784134+0j)
22886,11.09.2020,14:00,4.3,(4.895537378431298+0j)
22887,11.09.2020,15:00,7.8,(5.970477782139954+0j)
22888,11.09.2020,16:00,9.4,(6.353604395697744+0j)
22889,11.09.2020,17:00,9.5,(6.3760554811786925+0j)
22890,11.09.2020,18:00,13.7,(7.203624636550757+0j)
22891,11.09.2020,19:00,17.0,(7.740942819578839+0j)
22892,11.09.2020,20:00,15.7,(7.53836976871917+0j)
22893,11.09.2020,21:00,15.3,(7.4737981191425416+0j)
22894,11.09.2020,22:00,9.0,(6.262172915123526+0j)
22895,11.09.2020,23:00,5.7,(5.3777734686023715+0j)
22896,12.09.2020,00:00,6.1,(5.500736361610857+0j)
22897,12.09.2020,01:00,5.7,(5.3777734686023715+0j)
22898,12.09.2020,02:00,3.3,(4.48210678159787+0j)
22899,12.09.2020,03:00,4.3,(4.895537378431298+0j)
22900,12.09.2020,04:00,9.1,(6.2852807736356455+0j)
22901,12.09.2020,05:00,11.5,(6.795323954814099+0j)
22902,12.09.2020,06:00,10.0,(6.486009079925218+0j)
