,Tarih,Saat,Toplam (MWh),AFYON WindSpeed(m/s)
20711,12.06.2020,23:00,13.0,(4.1338488193205505+0j)
20712,13.06.2020,00:00,15.45,(4.378744790529577+0j)
20713,13.06.2020,01:00,19.65,(4.744178167938684+0j)
20714,13.06.2020,02:00,12.75,(4.107178084441775+0j)
20715,13.06.2020,03:00,3.43,(2.6513771698860995+0j)
20716,13.06.2020,04:00,1.44,(1.9853068287945528+0j)
20717,13.06.2020,05:00,0.03,(0.5462782262844428+0j)
20718,13.06.2020,06:00,0.0,0j
20719,13.06.2020,07:00,1.66,(2.081658584079964+0j)
20720,13.06.2020,08:00,4.79,(2.96359356784462+0j)
20721,13.06.2020,09:00,10.0,(3.7876816712658563+0j)
20722,13.06.2020,10:00,8.0,(3.516172190125477+0j)
20723,13.06.2020,11:00,12.0,(4.025012385306576+0j)
20724,13.06.2020,12:00,22.0,(4.9262263850441395+0j)
20725,13.06.2020,13:00,41.0,(6.062262783072487+0j)
20726,13.06.2020,14:00,59.0,(6.8442228668758585+0j)
20727,13.06.2020,15:00,80.0,(7.575363342531713+0j)
20728,13.06.2020,16:00,67.0,(7.140551239822028+0j)
20729,13.06.2020,17:00,58.0,(6.805334397590895+0j)
20730,13.06.2020,18:00,54.0,(6.6451490360910705+0j)
20731,13.06.2020,19:00,28.0,(5.33858484787546+0j)
20732,13.06.2020,20:00,12.0,(4.025012385306576+0j)
20733,13.06.2020,21:00,16.0,(4.430099357394047+0j)
20734,13.06.2020,22:00,42.0,(6.111154110442452+0j)
20735,13.06.2020,23:00,38.0,(5.910642214636152+0j)
20736,14.06.2020,00:00,24.0,(5.071197830335329+0j)
20737,14.06.2020,01:00,10.0,(3.7876816712658563+0j)
20738,14.06.2020,02:00,11.0,(3.909948472926284+0j)
20739,14.06.2020,03:00,4.0,(2.7907877167532553+0j)
20740,14.06.2020,04:00,1.21,(1.8734204753271306+0j)
20741,14.06.2020,05:00,0.79,(1.6252337639773726+0j)
20742,14.06.2020,06:00,0.0,0j
20743,14.06.2020,07:00,0.95,(1.7282822679825887+0j)
20744,14.06.2020,08:00,0.0,0j
20745,14.06.2020,09:00,0.07,(0.7245574379379894+0j)
20746,14.06.2020,10:00,0.55,(1.440437333232131+0j)
20747,14.06.2020,11:00,8.18,(3.542348132691046+0j)
20748,14.06.2020,12:00,17.8,(4.59036063390359+0j)
20749,14.06.2020,13:00,30.45,(5.489960731424667+0j)
20750,14.06.2020,14:00,51.0,(6.519738811863608+0j)
20751,14.06.2020,15:00,74.0,(7.3810369418355695+0j)
20752,14.06.2020,16:00,53.0,(6.603873753578318+0j)
20753,14.06.2020,17:00,61.0,(6.92070096086557+0j)
20754,14.06.2020,18:00,52.0,(6.562075964466941+0j)
20755,14.06.2020,19:00,37.0,(5.858332903042962+0j)
20756,14.06.2020,20:00,17.0,(4.520534411027044+0j)
20757,14.06.2020,21:00,37.0,(5.858332903042962+0j)
20758,14.06.2020,22:00,14.0,(4.237237601769498+0j)
20759,14.06.2020,23:00,4.8,(2.9656544819774204+0j)
20760,15.06.2020,00:00,6.05,(3.203503950821018+0j)
20761,15.06.2020,01:00,5.35,(3.07485565389495+0j)
20762,15.06.2020,02:00,2.1,(2.2513684235915665+0j)
20763,15.06.2020,03:00,1.13,(1.8311880837180279+0j)
20764,15.06.2020,04:00,3.75,(2.731391131422214+0j)
20765,15.06.2020,05:00,3.31,(2.6200895620070876+0j)
20766,15.06.2020,06:00,3.66,(2.7093628245898884+0j)
20767,15.06.2020,07:00,3.57,(2.6869703723924796+0j)
20768,15.06.2020,08:00,4.53,(2.9089719913611995+0j)
20769,15.06.2020,09:00,18.0,(4.607489003913996+0j)
20770,15.06.2020,10:00,28.8,(5.388951830426102+0j)
20771,15.06.2020,11:00,23.65,(5.046425359354073+0j)
20772,15.06.2020,12:00,27.0,(5.274258285188216+0j)
20773,15.06.2020,13:00,29.65,(5.4414549537727055+0j)
20774,15.06.2020,14:00,20.8,(4.834978909913441+0j)
20775,15.06.2020,15:00,21.5,(4.888620136912225+0j)
20776,15.06.2020,16:00,69.35,(7.223077824990284+0j)
20777,15.06.2020,17:00,68.0,(7.175901079522775+0j)
20778,15.06.2020,18:00,56.0,(6.726195426488111+0j)
20779,15.06.2020,19:00,40.0,(6.012569869488088+0j)
20780,15.06.2020,20:00,47.0,(6.344626950991608+0j)
20781,15.06.2020,21:00,32.0,(5.581575433506511+0j)
20782,15.06.2020,22:00,11.0,(3.909948472926284+0j)
20783,15.06.2020,23:00,27.0,(5.274258285188216+0j)
20784,16.06.2020,00:00,46.0,(6.299306639977284+0j)
20785,16.06.2020,01:00,33.0,(5.6391215050020405+0j)
20786,16.06.2020,02:00,14.0,(4.237237601769498+0j)
20787,16.06.2020,03:00,8.0,(3.516172190125477+0j)
20788,16.06.2020,04:00,0.0,0j
20789,16.06.2020,05:00,0.0,0j
20790,16.06.2020,06:00,0.0,0j
20791,16.06.2020,07:00,0.0,0j
20792,16.06.2020,08:00,2.23,(2.296898266932253+0j)
20793,16.06.2020,09:00,7.26,(3.4042309247503044+0j)
20794,16.06.2020,10:00,14.7,(4.306712861397424+0j)
20795,16.06.2020,11:00,21.84,(4.9142549493126735+0j)
20796,16.06.2020,12:00,22.36,(4.952951463417302+0j)
20797,16.06.2020,13:00,39.22,(5.973231345960571+0j)
20798,16.06.2020,14:00,59.3,(6.855803638312966+0j)
20799,16.06.2020,15:00,116.29,(8.581323266442606+0j)
20800,16.06.2020,16:00,125.1,(8.792773965287504+0j)
20801,16.06.2020,17:00,123.95,(8.765748029583142+0j)
20802,16.06.2020,18:00,102.65,(8.231768030896168+0j)
20803,16.06.2020,19:00,96.1,(8.05281894812689+0j)
20804,16.06.2020,20:00,52.0,(6.562075964466941+0j)
20805,16.06.2020,21:00,22.0,(4.9262263850441395+0j)
20806,16.06.2020,22:00,18.0,(4.607489003913996+0j)
20807,16.06.2020,23:00,10.0,(3.7876816712658563+0j)
20808,17.06.2020,00:00,8.0,(3.516172190125477+0j)
20809,17.06.2020,01:00,12.0,(4.025012385306576+0j)
20810,17.06.2020,02:00,16.0,(4.430099357394047+0j)
20811,17.06.2020,03:00,25.0,(5.140674927268839+0j)
20812,17.06.2020,04:00,33.0,(5.6391215050020405+0j)
20813,17.06.2020,05:00,47.0,(6.344626950991608+0j)
20814,17.06.2020,06:00,52.0,(6.562075964466941+0j)
20815,17.06.2020,07:00,45.4,(6.271798400246628+0j)
20816,17.06.2020,08:00,51.8,(6.553652237665769+0j)
20817,17.06.2020,09:00,61.45,(6.9376774008220305+0j)
20818,17.06.2020,10:00,103.6,(8.257084407925742+0j)
20819,17.06.2020,11:00,120.55,(8.684854439582693+0j)
20820,17.06.2020,12:00,126.4,(8.823126320050056+0j)
20821,17.06.2020,13:00,148.8,(9.316249611361687+0j)
20822,17.06.2020,14:00,144.0,(9.214978007827993+0j)
20823,17.06.2020,15:00,126.65,(8.82893942380056+0j)
20824,17.06.2020,16:00,124.45,(8.777518888398737+0j)
20825,17.06.2020,17:00,118.6,(8.637771317856364+0j)
20826,17.06.2020,18:00,96.3,(8.05840149337976+0j)
20827,17.06.2020,19:00,69.75,(7.23693840650076+0j)
20828,17.06.2020,20:00,38.6,(5.941588549450059+0j)
20829,17.06.2020,21:00,39.55,(5.989937648268844+0j)
20830,17.06.2020,22:00,101.35,(8.196870176884993+0j)
20831,17.06.2020,23:00,104.75,(8.287524327605443+0j)
20832,18.06.2020,00:00,129.5,(8.894674543478297+0j)
20833,18.06.2020,01:00,48.1,(6.3937428369837965+0j)
20834,18.06.2020,02:00,36.45,(5.829160096379526+0j)
20835,18.06.2020,03:00,26.5,(5.241498071747702+0j)
20836,18.06.2020,04:00,20.95,(4.8465736279577945+0j)
20837,18.06.2020,05:00,23.35,(5.024996543426415+0j)
20838,18.06.2020,06:00,26.65,(5.251369089550162+0j)
20839,18.06.2020,07:00,31.5,(5.552351990027877+0j)
20840,18.06.2020,08:00,19.0,(4.691279834660538+0j)
20841,18.06.2020,09:00,14.0,(4.237237601769498+0j)
20842,18.06.2020,10:00,33.0,(5.6391215050020405+0j)
20843,18.06.2020,11:00,41.0,(6.062262783072487+0j)
20844,18.06.2020,12:00,46.0,(6.299306639977284+0j)
20845,18.06.2020,13:00,51.0,(6.519738811863608+0j)
20846,18.06.2020,14:00,74.0,(7.3810369418355695+0j)
20847,18.06.2020,15:00,102.0,(8.21435616888355+0j)
20848,18.06.2020,16:00,106.0,(8.320359552981591+0j)
20849,18.06.2020,17:00,109.0,(8.39812442999216+0j)
20850,18.06.2020,18:00,41.0,(6.062262783072487+0j)
20851,18.06.2020,19:00,14.78,(4.31451136256015+0j)
20852,18.06.2020,20:00,23.22,(5.015653707935547+0j)
20853,18.06.2020,21:00,66.8,(7.133439132287474+0j)
20854,18.06.2020,22:00,20.75,(4.831101619629874+0j)
20855,18.06.2020,23:00,10.4,(3.837525303920328+0j)
20856,19.06.2020,00:00,23.3,(5.021407258959829+0j)
20857,19.06.2020,01:00,17.45,(4.560074620698813+0j)
20858,19.06.2020,02:00,10.2,(3.812766386880813+0j)
20859,19.06.2020,03:00,4.86,(2.9779602431918293+0j)
20860,19.06.2020,04:00,2.74,(2.460123974545791+0j)
20861,19.06.2020,05:00,9.42,(3.712989946567608+0j)
20862,19.06.2020,06:00,16.88,(4.509872733681485+0j)
20863,19.06.2020,07:00,23.35,(5.024996543426415+0j)
20864,19.06.2020,08:00,13.75,(4.211864313154788+0j)
20865,19.06.2020,09:00,20.2,(4.788034402563955+0j)
20866,19.06.2020,10:00,29.9,(5.456705748081931+0j)
20867,19.06.2020,11:00,23.5,(5.035733748174934+0j)
20868,19.06.2020,12:00,16.0,(4.430099357394047+0j)
20869,19.06.2020,13:00,28.4,(5.363886575847949+0j)
20870,19.06.2020,14:00,39.9,(6.007555213392261+0j)
20871,19.06.2020,15:00,44.05,(6.209006435275237+0j)
20872,19.06.2020,16:00,71.15,(7.285037201404347+0j)
20873,19.06.2020,17:00,69.55,(7.230014758737487+0j)
20874,19.06.2020,18:00,37.65,(5.892439505657023+0j)
20875,19.06.2020,19:00,19.8,(4.756219280924283+0j)
20876,19.06.2020,20:00,17.0,(4.520534411027044+0j)
20877,19.06.2020,21:00,45.0,(6.2533246602457355+0j)
20878,19.06.2020,22:00,28.0,(5.33858484787546+0j)
20879,19.06.2020,23:00,20.0,(4.772179867928846+0j)
20880,20.06.2020,00:00,17.0,(4.520534411027044+0j)
20881,20.06.2020,01:00,23.0,(4.999762993485103+0j)
20882,20.06.2020,02:00,21.0,(4.850426231828067+0j)
20883,20.06.2020,03:00,18.0,(4.607489003913996+0j)
20884,20.06.2020,04:00,11.0,(3.909948472926284+0j)
20885,20.06.2020,05:00,5.0,(3.006284934744044+0j)
20886,20.06.2020,06:00,16.0,(4.430099357394047+0j)
20887,20.06.2020,07:00,5.2,(3.0458458521988563+0j)
20888,20.06.2020,08:00,6.5,(3.2810379822334705+0j)
20889,20.06.2020,09:00,4.3,(2.858882399143191+0j)
20890,20.06.2020,10:00,4.85,(2.975916343961409+0j)
20891,20.06.2020,11:00,9.7,(3.749419644483171+0j)
20892,20.06.2020,12:00,8.15,(3.53801232892991+0j)
20893,20.06.2020,13:00,23.8,(5.057071857914394+0j)
20894,20.06.2020,14:00,28.4,(5.363886575847949+0j)
20895,20.06.2020,15:00,14.85,(4.321311999696392+0j)
20896,20.06.2020,16:00,39.45,(5.984884978095212+0j)
20897,20.06.2020,17:00,29.8,(5.450615669642285+0j)
20898,20.06.2020,18:00,21.0,(4.850426231828067+0j)
20899,20.06.2020,19:00,36.0,(5.805072383190406+0j)
20900,20.06.2020,20:00,29.0,(5.40139749086558+0j)
20901,20.06.2020,21:00,8.0,(3.516172190125477+0j)
20902,20.06.2020,22:00,3.0,(2.5355989151676646+0j)
20903,20.06.2020,23:00,1.74,(2.114575625408035+0j)
20904,21.06.2020,00:00,0.0,0j
20905,21.06.2020,01:00,0.0,0j
20906,21.06.2020,02:00,0.0,0j
20907,21.06.2020,03:00,0.53,(1.4227614703300198+0j)
20908,21.06.2020,04:00,0.18,(0.9926534143972764+0j)
20909,21.06.2020,05:00,0.0,0j
20910,21.06.2020,06:00,1.44,(1.9853068287945528+0j)
20911,21.06.2020,07:00,3.11,(2.566218326025512+0j)
20912,21.06.2020,08:00,7.5,(3.441337181975021+0j)
20913,21.06.2020,09:00,6.5,(3.2810379822334705+0j)
20914,21.06.2020,10:00,11.0,(3.909948472926284+0j)
20915,21.06.2020,11:00,13.0,(4.1338488193205505+0j)
20916,21.06.2020,12:00,12.0,(4.025012385306576+0j)
20917,21.06.2020,13:00,18.0,(4.607489003913996+0j)
20918,21.06.2020,14:00,37.0,(5.858332903042962+0j)
20919,21.06.2020,15:00,57.0,(6.7659963257309705+0j)
20920,21.06.2020,16:00,16.0,(4.430099357394047+0j)
20921,21.06.2020,17:00,28.0,(5.33858484787546+0j)
20922,21.06.2020,18:00,70.0,(7.245574379379894+0j)
20923,21.06.2020,19:00,118.0,(8.62318046014873+0j)
20924,21.06.2020,20:00,123.0,(8.743295893976889+0j)
20925,21.06.2020,21:00,96.0,(8.050024770613152+0j)
20926,21.06.2020,22:00,64.0,(7.032344380250954+0j)
20927,21.06.2020,23:00,42.0,(6.111154110442452+0j)
20928,22.06.2020,00:00,24.0,(5.071197830335329+0j)
20929,22.06.2020,01:00,17.0,(4.520534411027044+0j)
20930,22.06.2020,02:00,13.0,(4.1338488193205505+0j)
20931,22.06.2020,03:00,10.0,(3.7876816712658563+0j)
20932,22.06.2020,04:00,7.0,(3.3630977132440556+0j)
20933,22.06.2020,05:00,5.0,(3.006284934744044+0j)
20934,22.06.2020,06:00,8.0,(3.516172190125477+0j)
20935,22.06.2020,07:00,4.31,(2.861096871290553+0j)
20936,22.06.2020,08:00,3.37,(2.6358262129637424+0j)
20937,22.06.2020,09:00,0.62,(1.4991233506843389+0j)
20938,22.06.2020,10:00,0.15,(0.9341226271396069+0j)
20939,22.06.2020,11:00,1.48,(2.0035216703656267+0j)
20940,22.06.2020,12:00,5.47,(3.097675454559556+0j)
20941,22.06.2020,13:00,5.43,(3.0901062723974206+0j)
20942,22.06.2020,14:00,8.66,(3.6103233737752176+0j)
20943,22.06.2020,15:00,54.83,(6.679022210559948+0j)
20944,22.06.2020,16:00,7.79,(3.485132480540138+0j)
20945,22.06.2020,17:00,11.48,(3.9660127106437066+0j)
20946,22.06.2020,18:00,21.05,(4.8542727252972115+0j)
20947,22.06.2020,19:00,25.51,(5.17539646985478+0j)
20948,22.06.2020,20:00,32.09,(5.586803262444675+0j)
20949,22.06.2020,21:00,45.31,(6.267651298486229+0j)
20950,22.06.2020,22:00,26.85,(5.264472996877518+0j)
20951,22.06.2020,23:00,23.7,(5.049979181204233+0j)
20952,23.06.2020,00:00,17.75,(4.586058512701012+0j)
20953,23.06.2020,01:00,3.29,(2.6148017785890896+0j)
20954,23.06.2020,02:00,0.14,(0.9128851679159711+0j)
20955,23.06.2020,03:00,0.0,0j
20956,23.06.2020,04:00,4.45,(2.8917459946319535+0j)
20957,23.06.2020,05:00,11.92,(4.016047962789008+0j)
20958,23.06.2020,06:00,33.63,(5.674780854162946+0j)
20959,23.06.2020,07:00,30.12,(5.470056282439288+0j)
20960,23.06.2020,08:00,27.25,(5.290486874491752+0j)
20961,23.06.2020,09:00,46.0,(6.299306639977284+0j)
20962,23.06.2020,10:00,41.6,(6.091691704397713+0j)
20963,23.06.2020,11:00,60.2,(6.890313298481684+0j)
20964,23.06.2020,12:00,78.7,(7.534105832618322+0j)
20965,23.06.2020,13:00,49.85,(6.470361219320345+0j)
20966,23.06.2020,14:00,136.0,(9.041068822054088+0j)
20967,23.06.2020,15:00,41.0,(6.062262783072487+0j)
20968,23.06.2020,16:00,21.0,(4.850426231828067+0j)
20969,23.06.2020,17:00,13.1,(4.144421368739678+0j)
20970,23.06.2020,18:00,29.9,(5.456705748081931+0j)
20971,23.06.2020,19:00,50.0,(6.476844551532806+0j)
20972,23.06.2020,20:00,29.45,(5.42919247851162+0j)
20973,23.06.2020,21:00,11.85,(4.0081711323305536+0j)
20974,23.06.2020,22:00,6.85,(3.3389019277572873+0j)
20975,23.06.2020,23:00,7.35,(3.418240263353623+0j)
20976,24.06.2020,00:00,10.85,(3.8920945781878467+0j)
20977,24.06.2020,01:00,6.85,(3.3389019277572873+0j)
20978,24.06.2020,02:00,2.29,(2.3173162112192225+0j)
20979,24.06.2020,03:00,0.26,(1.1220992059503758+0j)
20980,24.06.2020,04:00,0.0,0j
20981,24.06.2020,05:00,0.0,0j
20982,24.06.2020,06:00,0.0,0j
20983,24.06.2020,07:00,0.01,(0.3787681671265857+0j)
20984,24.06.2020,08:00,0.0,0j
20985,24.06.2020,09:00,0.0,0j
20986,24.06.2020,10:00,0.0,0j
20987,24.06.2020,11:00,0.5,(1.3953938583766277+0j)
20988,24.06.2020,12:00,3.47,(2.6616439796535514+0j)
20989,24.06.2020,13:00,12.27,(4.05497635957364+0j)
20990,24.06.2020,14:00,24.0,(5.071197830335329+0j)
20991,24.06.2020,15:00,28.0,(5.33858484787546+0j)
20992,24.06.2020,16:00,34.0,(5.695516461227095+0j)
20993,24.06.2020,17:00,43.0,(6.159275415435669+0j)
20994,24.06.2020,18:00,35.0,(5.750816195970739+0j)
20995,24.06.2020,19:00,18.0,(4.607489003913996+0j)
20996,24.06.2020,20:00,16.0,(4.430099357394047+0j)
20997,24.06.2020,21:00,12.0,(4.025012385306576+0j)
20998,24.06.2020,22:00,35.0,(5.750816195970739+0j)
20999,24.06.2020,23:00,51.0,(6.519738811863608+0j)
21000,25.06.2020,00:00,54.0,(6.6451490360910705+0j)
21001,25.06.2020,01:00,50.0,(6.476844551532806+0j)
21002,25.06.2020,02:00,73.0,(7.347638127708524+0j)
21003,25.06.2020,03:00,69.0,(7.210906028992771+0j)
21004,25.06.2020,04:00,65.0,(7.068782048236004+0j)
21005,25.06.2020,05:00,37.0,(5.858332903042962+0j)
21006,25.06.2020,06:00,23.0,(4.999762993485103+0j)
21007,25.06.2020,07:00,20.0,(4.772179867928846+0j)
21008,25.06.2020,08:00,21.7,(4.903731887240576+0j)
21009,25.06.2020,09:00,13.5,(4.186181575129883+0j)
21010,25.06.2020,10:00,6.47,(3.2759824457474926+0j)
21011,25.06.2020,11:00,3.3,(2.617448340900316+0j)
21012,25.06.2020,12:00,0.47,(1.366908439852754+0j)
21013,25.06.2020,13:00,0.37,(1.262139563207095+0j)
21014,25.06.2020,14:00,0.53,(1.4227614703300198+0j)
21015,25.06.2020,15:00,2.92,(2.5128568926532355+0j)
21016,25.06.2020,16:00,6.79,(3.3291247065489267+0j)
21017,25.06.2020,17:00,10.05,(3.7939839818421985+0j)
21018,25.06.2020,18:00,25.85,(5.198287814973545+0j)
21019,25.06.2020,19:00,81.05,(7.6083616080745+0j)
21020,25.06.2020,20:00,127.0,(8.837064931406191+0j)
21021,25.06.2020,21:00,120.0,(8.671626310712465+0j)
21022,25.06.2020,22:00,116.0,(8.574184059098414+0j)
21023,25.06.2020,23:00,87.0,(7.790163210260396+0j)
21024,26.06.2020,00:00,60.0,(6.882674363950042+0j)
21025,26.06.2020,01:00,48.0,(6.38930889462069+0j)
21026,26.06.2020,02:00,20.0,(4.772179867928846+0j)
21027,26.06.2020,03:00,21.0,(4.850426231828067+0j)
21028,26.06.2020,04:00,27.0,(5.274258285188216+0j)
21029,26.06.2020,05:00,28.0,(5.33858484787546+0j)
21030,26.06.2020,06:00,30.0,(5.462782262844428+0j)
21031,26.06.2020,07:00,26.0,(5.208323144545029+0j)
21032,26.06.2020,08:00,26.35,(5.231589734185387+0j)
21033,26.06.2020,09:00,13.03,(4.137026260094494+0j)
21034,26.06.2020,10:00,6.32,(3.2504675279547453+0j)
21035,26.06.2020,11:00,3.05,(2.549608033249955+0j)
21036,26.06.2020,12:00,2.1,(2.2513684235915665+0j)
21037,26.06.2020,13:00,2.85,(2.4926143583678018+0j)
21038,26.06.2020,14:00,10.63,(3.8656087343236947+0j)
21039,26.06.2020,15:00,7.84,(3.492573007993739+0j)
21040,26.06.2020,16:00,4.24,(2.8455229406600395+0j)
21041,26.06.2020,17:00,18.89,(4.682208959827409+0j)
21042,26.06.2020,18:00,70.0,(7.245574379379894+0j)
21043,26.06.2020,19:00,75.6,(7.433854745157933+0j)
21044,26.06.2020,20:00,135.1,(9.021081132341381+0j)
21045,26.06.2020,21:00,134.0,(8.996530814904709+0j)
21046,26.06.2020,22:00,140.0,(9.128851679159709+0j)
21047,26.06.2020,23:00,121.0,(8.695647558939953+0j)
21048,27.06.2020,00:00,94.0,(7.993729049284655+0j)
21049,27.06.2020,01:00,75.75,(7.438768067636043+0j)
21050,27.06.2020,02:00,55.5,(6.706117111732087+0j)
21051,27.06.2020,03:00,45.05,(6.2556398491504295+0j)
21052,27.06.2020,04:00,41.9,(6.1063001337293885+0j)
21053,27.06.2020,05:00,42.85,(6.152105123254623+0j)
21054,27.06.2020,06:00,40.45,(6.035032979252453+0j)
21055,27.06.2020,07:00,45.25,(6.264883512169824+0j)
21056,27.06.2020,08:00,32.0,(5.581575433506511+0j)
21057,27.06.2020,09:00,19.8,(4.756219280924283+0j)
21058,27.06.2020,10:00,17.85,(4.594654706224067+0j)
21059,27.06.2020,11:00,15.15,(4.3502179560438465+0j)
21060,27.06.2020,12:00,15.4,(4.374016120770677+0j)
21061,27.06.2020,13:00,14.5,(4.287092029549208+0j)
21062,27.06.2020,14:00,13.28,(4.163317168159927+0j)
21063,27.06.2020,15:00,16.17,(4.4457340498007545+0j)
21064,27.06.2020,16:00,24.55,(5.109643940259848+0j)
21065,27.06.2020,17:00,22.6,(4.970609193742884+0j)
21066,27.06.2020,18:00,43.95,(6.204304421787898+0j)
21067,27.06.2020,19:00,73.4,(7.361034033624255+0j)
21068,27.06.2020,20:00,109.6,(8.413505644631954+0j)
21069,27.06.2020,21:00,103.0,(8.241113218326888+0j)
21070,27.06.2020,22:00,91.0,(7.907768311345105+0j)
21071,27.06.2020,23:00,80.0,(7.575363342531713+0j)
21072,28.06.2020,00:00,71.0,(7.279914107449302+0j)
21073,28.06.2020,01:00,60.0,(6.882674363950042+0j)
21074,28.06.2020,02:00,31.0,(5.5228176442684225+0j)
21075,28.06.2020,03:00,47.0,(6.344626950991608+0j)
21076,28.06.2020,04:00,29.0,(5.40139749086558+0j)
21077,28.06.2020,05:00,35.0,(5.750816195970739+0j)
21078,28.06.2020,06:00,29.0,(5.40139749086558+0j)
21079,28.06.2020,07:00,17.9,(4.598940767203958+0j)
21080,28.06.2020,08:00,18.6,(4.658124805680844+0j)
21081,28.06.2020,09:00,16.5,(4.475773704608367+0j)
21082,28.06.2020,10:00,20.85,(4.8388499915590115+0j)
21083,28.06.2020,11:00,27.15,(5.284007398474378+0j)
21084,28.06.2020,12:00,27.2,(5.287249121617891+0j)
21085,28.06.2020,13:00,18.45,(4.645569152316839+0j)
21086,28.06.2020,14:00,15.35,(4.3692772046867505+0j)
21087,28.06.2020,15:00,10.2,(3.812766386880813+0j)
21088,28.06.2020,16:00,9.15,(3.6771710904070645+0j)
21089,28.06.2020,17:00,10.8,(3.8861067309196837+0j)
21090,28.06.2020,18:00,19.1,(4.69949575308211+0j)
21091,28.06.2020,19:00,40.5,(6.0375185779598635+0j)
21092,28.06.2020,20:00,49.45,(6.4530085078589074+0j)
21093,28.06.2020,21:00,39.8,(6.0025321715741375+0j)
21094,28.06.2020,22:00,34.75,(5.737091045469349+0j)
21095,28.06.2020,23:00,45.9,(6.294738613255634+0j)
21096,29.06.2020,00:00,55.35,(6.700070113762313+0j)
21097,29.06.2020,01:00,29.5,(5.432263289391772+0j)
21098,29.06.2020,02:00,11.95,(4.019414308005409+0j)
21099,29.06.2020,03:00,6.03,(3.199970021917309+0j)
21100,29.06.2020,04:00,6.57,(3.292774038149738+0j)
21101,29.06.2020,05:00,9.3,(3.697156108368468+0j)
21102,29.06.2020,06:00,9.1,(3.670460909273642+0j)
21103,29.06.2020,07:00,6.55,(3.2894294202684256+0j)
21104,29.06.2020,08:00,3.0,(2.5355989151676646+0j)
21105,29.06.2020,09:00,0.0,0j
21106,29.06.2020,10:00,0.0,0j
21107,29.06.2020,11:00,2.0,(2.2150496786970235+0j)
21108,29.06.2020,12:00,13.0,(4.1338488193205505+0j)
21109,29.06.2020,13:00,20.0,(4.772179867928846+0j)
21110,29.06.2020,14:00,15.0,(4.335813155356233+0j)
21111,29.06.2020,15:00,20.0,(4.772179867928846+0j)
21112,29.06.2020,16:00,17.0,(4.520534411027044+0j)
21113,29.06.2020,17:00,17.0,(4.520534411027044+0j)
21114,29.06.2020,18:00,30.0,(5.462782262844428+0j)
21115,29.06.2020,19:00,41.1,(6.067187450374695+0j)
21116,29.06.2020,20:00,37.55,(5.887218023519991+0j)
21117,29.06.2020,21:00,98.35,(8.11518192959825+0j)
21118,29.06.2020,22:00,116.0,(8.574184059098414+0j)
21119,29.06.2020,23:00,126.0,(8.813809389867977+0j)
21120,30.06.2020,00:00,94.0,(7.993729049284655+0j)
21121,30.06.2020,01:00,47.75,(6.378197030639513+0j)
21122,30.06.2020,02:00,25.5,(5.174720124255095+0j)
21123,30.06.2020,03:00,37.05,(5.8609706039410305+0j)
21124,30.06.2020,04:00,25.85,(5.198287814973545+0j)
21125,30.06.2020,05:00,9.75,(3.7558509086211+0j)
21126,30.06.2020,06:00,8.0,(3.516172190125477+0j)
21127,30.06.2020,07:00,11.1,(3.9217610778474907+0j)
21128,30.06.2020,08:00,13.0,(4.1338488193205505+0j)
21129,30.06.2020,09:00,6.0,(3.194654447310345+0j)
21130,30.06.2020,10:00,1.91,(2.18131270111166+0j)
21131,30.06.2020,11:00,3.56,(2.6844591836656306+0j)
21132,30.06.2020,12:00,5.53,(3.108960346406857+0j)
21133,30.06.2020,13:00,10.0,(3.7876816712658563+0j)
21134,30.06.2020,14:00,16.0,(4.430099357394047+0j)
21135,30.06.2020,15:00,20.0,(4.772179867928846+0j)
21136,30.06.2020,16:00,43.0,(6.159275415435669+0j)
21137,30.06.2020,17:00,50.0,(6.476844551532806+0j)
21138,30.06.2020,18:00,66.0,(7.104847887066928+0j)
21139,30.06.2020,19:00,123.0,(8.743295893976889+0j)
21140,30.06.2020,20:00,159.75,(9.539386123838849+0j)
21141,30.06.2020,21:00,161.25,(9.569150391982083+0j)
21142,30.06.2020,22:00,133.5,(8.985327153482277+0j)
21143,30.06.2020,23:00,98.44,(8.117656573560215+0j)
21144,01.07.2020,00:00,98.56,(8.120953753684583+0j)
21145,01.07.2020,01:00,93.0,(7.965281374332306+0j)
21146,01.07.2020,02:00,76.25,(7.455099114712887+0j)
21147,01.07.2020,03:00,64.75,(7.059707863616107+0j)
21148,01.07.2020,04:00,55.8,(6.718178499431477+0j)
21149,01.07.2020,05:00,65.45,(7.085057121913322+0j)
21150,01.07.2020,06:00,92.75,(7.958137620388312+0j)
