,Tarih,Saat,Toplam (MWh),HATAY WindSpeed(m/s)
12746,17.07.2019,02:00,56.71,(9.926380435533833+0j)
12747,17.07.2019,03:00,54.2,(9.777716979123598+0j)
12748,17.07.2019,04:00,38.75,(8.743022626892664+0j)
12749,17.07.2019,05:00,39.03,(8.764030571171833+0j)
12750,17.07.2019,06:00,37.32,(8.634123275316368+0j)
12751,17.07.2019,07:00,17.58,(6.718061733052814+0j)
12752,17.07.2019,08:00,10.4,(5.639606639523697+0j)
12753,17.07.2019,09:00,3.1,(3.7672542486222484+0j)
12754,17.07.2019,10:00,0.0,0j
12755,17.07.2019,11:00,0.17,(1.4312670519648043+0j)
12756,17.07.2019,12:00,0.0,0j
12757,17.07.2019,13:00,0.0,0j
12758,17.07.2019,14:00,0.0,0j
12759,17.07.2019,15:00,0.0,0j
12760,17.07.2019,16:00,0.0,0j
12761,17.07.2019,17:00,0.0,0j
12762,17.07.2019,18:00,0.0,0j
12763,17.07.2019,19:00,0.97,(2.5575744113524883+0j)
12764,17.07.2019,20:00,2.5,(3.506584991202392+0j)
12765,17.07.2019,21:00,7.9,(5.145726869034203+0j)
12766,17.07.2019,22:00,7.5,(5.057370696808057+0j)
12767,17.07.2019,23:00,1.75,(3.113510846139146+0j)
12768,18.07.2019,00:00,1.81,(3.1486947378374666+0j)
12769,18.07.2019,01:00,0.0,0j
12770,18.07.2019,02:00,1.25,(2.783178351925288+0j)
12771,18.07.2019,03:00,23.19,(7.367802056913856+0j)
12772,18.07.2019,04:00,26.71,(7.723171213471789+0j)
12773,18.07.2019,05:00,7.2,(4.989019470733254+0j)
12774,18.07.2019,06:00,0.0,0j
12775,18.07.2019,07:00,0.0,0j
12776,18.07.2019,08:00,0.02,(0.7013169982404784+0j)
12777,18.07.2019,09:00,0.0,0j
12778,18.07.2019,10:00,15.24,(6.405691548890418+0j)
12779,18.07.2019,11:00,39.33,(8.786427884438968+0j)
12780,18.07.2019,12:00,16.35,(6.557580325181452+0j)
12781,18.07.2019,13:00,22.31,(7.273401416958645+0j)
12782,18.07.2019,14:00,28.83,(7.922323654220001+0j)
12783,18.07.2019,15:00,31.32,(8.14413475849282+0j)
12784,18.07.2019,16:00,43.67,(9.098408475536608+0j)
12785,18.07.2019,17:00,50.87,(9.573225286395205+0j)
12786,18.07.2019,18:00,55.79,(9.872409331742507+0j)
12787,18.07.2019,19:00,56.49,(9.91352771269121+0j)
12788,18.07.2019,20:00,56.87,(9.935707006700474+0j)
12789,18.07.2019,21:00,56.75,(9.928713721260138+0j)
12790,18.07.2019,22:00,56.88,(9.936289336264972+0j)
12791,18.07.2019,23:00,56.82,(9.932794334451405+0j)
12792,19.07.2019,00:00,56.95,(9.940363733379899+0j)
12793,19.07.2019,01:00,56.9,(9.937453790668725+0j)
12794,19.07.2019,02:00,56.9,(9.937453790668725+0j)
12795,19.07.2019,03:00,56.96,(9.94094551751639+0j)
12796,19.07.2019,04:00,56.95,(9.940363733379899+0j)
12797,19.07.2019,05:00,56.91,(9.938035915547959+0j)
12798,19.07.2019,06:00,54.83,(9.815455279401109+0j)
12799,19.07.2019,07:00,47.37,(9.34843318294413+0j)
12800,19.07.2019,08:00,45.22,(9.204804155228624+0j)
12801,19.07.2019,09:00,35.89,(8.522405340719297+0j)
12802,19.07.2019,10:00,35.71,(8.508133912385818+0j)
12803,19.07.2019,11:00,36.45,(8.56650246678636+0j)
12804,19.07.2019,12:00,31.43,(8.153658045827743+0j)
12805,19.07.2019,13:00,43.8,(9.107427797454527+0j)
12806,19.07.2019,14:00,51.41,(9.606980326723694+0j)
12807,19.07.2019,15:00,47.21,(9.337896017908053+0j)
12808,19.07.2019,16:00,49.82,(9.5069003370353+0j)
12809,19.07.2019,17:00,52.97,(9.703186028400408+0j)
12810,19.07.2019,18:00,55.37,(9.847572976928364+0j)
12811,19.07.2019,19:00,55.21,(9.838078474649269+0j)
12812,19.07.2019,20:00,43.35,(9.076130547895017+0j)
12813,19.07.2019,21:00,54.62,(9.802908116900579+0j)
12814,19.07.2019,22:00,56.77,(9.929879952987697+0j)
12815,19.07.2019,23:00,56.9,(9.937453790668725+0j)
12816,20.07.2019,00:00,56.92,(9.938617972238733+0j)
12817,20.07.2019,01:00,56.83,(9.933377005558183+0j)
12818,20.07.2019,02:00,56.38,(9.907088834826416+0j)
12819,20.07.2019,03:00,54.53,(9.797520915897937+0j)
12820,20.07.2019,04:00,52.36,(9.665794984905725+0j)
12821,20.07.2019,05:00,46.81,(9.311448532171628+0j)
12822,20.07.2019,06:00,44.89,(9.182358301187291+0j)
12823,20.07.2019,07:00,41.57,(8.95016499534987+0j)
12824,20.07.2019,08:00,36.6,(8.578237416342953+0j)
12825,20.07.2019,09:00,46.5,(9.290847915024951+0j)
12826,20.07.2019,10:00,48.71,(9.435764140603707+0j)
12827,20.07.2019,11:00,49.49,(9.485863071803411+0j)
12828,20.07.2019,12:00,44.3,(9.141952114671517+0j)
12829,20.07.2019,13:00,49.2,(9.467298438776051+0j)
12830,20.07.2019,14:00,49.15,(9.464090272336314+0j)
12831,20.07.2019,15:00,48.0,(9.389694141497902+0j)
12832,20.07.2019,16:00,45.91,(9.251385915621656+0j)
12833,20.07.2019,17:00,40.94,(8.904720918105653+0j)
12834,20.07.2019,18:00,42.96,(9.048830591888901+0j)
12835,20.07.2019,19:00,55.26,(9.841047474852038+0j)
12836,20.07.2019,20:00,56.78,(9.930462966137993+0j)
12837,20.07.2019,21:00,56.66,(9.923462284955418+0j)
12838,20.07.2019,22:00,56.68,(9.924629751117363+0j)
12839,20.07.2019,23:00,56.88,(9.936289336264972+0j)
12840,21.07.2019,00:00,56.86,(9.935124608867563+0j)
12841,21.07.2019,01:00,56.76,(9.929296871368448+0j)
12842,21.07.2019,02:00,56.76,(9.929296871368448+0j)
12843,21.07.2019,03:00,56.26,(9.900055045571733+0j)
12844,21.07.2019,04:00,56.3,(9.902400752340139+0j)
12845,21.07.2019,05:00,52.91,(9.699520990836113+0j)
12846,21.07.2019,06:00,48.56,(9.426068527383647+0j)
12847,21.07.2019,07:00,49.35,(9.476909915873218+0j)
12848,21.07.2019,08:00,47.11,(9.331298194742036+0j)
12849,21.07.2019,09:00,49.82,(9.5069003370353+0j)
12850,21.07.2019,10:00,50.86,(9.57259794528683+0j)
12851,21.07.2019,11:00,51.27,(9.598251804520778+0j)
12852,21.07.2019,12:00,51.88,(9.636167841246127+0j)
12853,21.07.2019,13:00,47.47,(9.355006867117917+0j)
12854,21.07.2019,14:00,44.39,(9.14813886511475+0j)
12855,21.07.2019,15:00,45.51,(9.224439324732723+0j)
12856,21.07.2019,16:00,53.4,(9.729371482286894+0j)
12857,21.07.2019,17:00,56.3,(9.902400752340139+0j)
12858,21.07.2019,18:00,56.5,(9.914112650603395+0j)
12859,21.07.2019,19:00,56.42,(9.909431213169954+0j)
12860,21.07.2019,20:00,55.77,(9.871229480003548+0j)
12861,21.07.2019,21:00,56.0,(9.884780784951358+0j)
12862,21.07.2019,22:00,56.6,(9.919958237247096+0j)
12863,21.07.2019,23:00,56.7,(9.925796942678296+0j)
12864,22.07.2019,00:00,56.7,(9.925796942678296+0j)
12865,22.07.2019,01:00,56.6,(9.919958237247096+0j)
12866,22.07.2019,02:00,56.62,(9.921126528182082+0j)
12867,22.07.2019,03:00,56.1,(9.890661084247208+0j)
12868,22.07.2019,04:00,54.01,(9.766278225832085+0j)
12869,22.07.2019,05:00,50.9,(9.575106816570697+0j)
12870,22.07.2019,06:00,48.29,(9.408565987271762+0j)
12871,22.07.2019,07:00,52.55,(9.677472373047255+0j)
12872,22.07.2019,08:00,52.68,(9.685445956376164+0j)
12873,22.07.2019,09:00,55.33,(9.845201067888118+0j)
12874,22.07.2019,10:00,51.75,(9.628112395273382+0j)
12875,22.07.2019,11:00,49.1,(9.46087992939247+0j)
12876,22.07.2019,12:00,50.05,(9.521507795892733+0j)
12877,22.07.2019,13:00,46.74,(9.306804748291919+0j)
12878,22.07.2019,14:00,39.31,(8.784938280632439+0j)
12879,22.07.2019,15:00,28.47,(7.889210107223877+0j)
12880,22.07.2019,16:00,36.96,(8.606271071220693+0j)
12881,22.07.2019,17:00,48.64,(9.43124200181824+0j)
12882,22.07.2019,18:00,51.49,(9.611960940836948+0j)
12883,22.07.2019,19:00,54.6,(9.801711472831451+0j)
12884,22.07.2019,20:00,56.03,(9.88654560926755+0j)
12885,22.07.2019,21:00,56.21,(9.89712134805937+0j)
12886,22.07.2019,22:00,56.58,(9.918789671063916+0j)
12887,22.07.2019,23:00,56.72,(9.926963859799638+0j)
12888,23.07.2019,00:00,56.84,(9.933959608316444+0j)
12889,23.07.2019,01:00,56.85,(9.934542142746226+0j)
12890,23.07.2019,02:00,56.88,(9.936289336264972+0j)
12891,23.07.2019,03:00,56.59,(9.919373988571662+0j)
12892,23.07.2019,04:00,56.22,(9.897708226698558+0j)
12893,23.07.2019,05:00,55.16,(9.835107681355153+0j)
12894,23.07.2019,06:00,55.8,(9.87299915187366+0j)
12895,23.07.2019,07:00,54.35,(9.786728704942709+0j)
12896,23.07.2019,08:00,51.36,(9.6038648185513+0j)
12897,23.07.2019,09:00,52.83,(9.694629961458004+0j)
12898,23.07.2019,10:00,52.37,(9.666410287917438+0j)
12899,23.07.2019,11:00,52.07,(9.647917014725538+0j)
12900,23.07.2019,12:00,48.75,(9.438346274998347+0j)
12901,23.07.2019,13:00,46.06,(9.26145052964603+0j)
12902,23.07.2019,14:00,47.52,(9.358290247587957+0j)
12903,23.07.2019,15:00,48.47,(9.420241572347889+0j)
12904,23.07.2019,16:00,51.88,(9.636167841246127+0j)
12905,23.07.2019,17:00,54.31,(9.784327200961885+0j)
12906,23.07.2019,18:00,51.11,(9.588256871884989+0j)
12907,23.07.2019,19:00,48.95,(9.45123580453347+0j)
12908,23.07.2019,20:00,55.34,(9.845794152291234+0j)
12909,23.07.2019,21:00,55.9,(9.878893481125706+0j)
12910,23.07.2019,22:00,55.49,(9.854681857200461+0j)
12911,23.07.2019,23:00,55.36,(9.84698010678985+0j)
12912,24.07.2019,00:00,56.16,(9.894185910306206+0j)
12913,24.07.2019,01:00,56.32,(9.903573189096576+0j)
12914,24.07.2019,02:00,55.64,(9.863553559738559+0j)
12915,24.07.2019,03:00,55.64,(9.863553559738559+0j)
12916,24.07.2019,04:00,56.32,(9.903573189096576+0j)
12917,24.07.2019,05:00,55.68,(9.865916653638205+0j)
12918,24.07.2019,06:00,51.7,(9.625010554725192+0j)
12919,24.07.2019,07:00,45.76,(9.241299355164788+0j)
12920,24.07.2019,08:00,34.5,(8.410930900796242+0j)
12921,24.07.2019,09:00,30.99,(8.115430424765576+0j)
12922,24.07.2019,10:00,31.41,(8.151928193639238+0j)
12923,24.07.2019,11:00,28.05,(7.850222904897475+0j)
12924,24.07.2019,12:00,29.31,(7.966048989017381+0j)
12925,24.07.2019,13:00,36.99,(8.608598978034582+0j)
12926,24.07.2019,14:00,43.36,(9.076828389705232+0j)
12927,24.07.2019,15:00,49.5,(9.48650193650576+0j)
12928,24.07.2019,16:00,42.7,(9.03053870594881+0j)
12929,24.07.2019,17:00,43.6,(9.093544501848923+0j)
12930,24.07.2019,18:00,56.2,(9.89653439981057+0j)
12931,24.07.2019,19:00,56.5,(9.914112650603395+0j)
12932,24.07.2019,20:00,56.3,(9.902400752340139+0j)
12933,24.07.2019,21:00,55.9,(9.878893481125706+0j)
12934,24.07.2019,22:00,53.6,(9.741502880741134+0j)
12935,24.07.2019,23:00,53.4,(9.729371482286894+0j)
12936,25.07.2019,00:00,53.61,(9.742108657925753+0j)
12937,25.07.2019,01:00,50.86,(9.57259794528683+0j)
12938,25.07.2019,02:00,53.71,(9.748162290663538+0j)
12939,25.07.2019,03:00,54.5,(9.79572386506601+0j)
12940,25.07.2019,04:00,51.5,(9.612583154778408+0j)
12941,25.07.2019,05:00,42.62,(9.02489549953878+0j)
12942,25.07.2019,06:00,26.5,(7.702877501884142+0j)
12943,25.07.2019,07:00,18.64,(6.850458968172155+0j)
12944,25.07.2019,08:00,17.52,(6.710410175483102+0j)
12945,25.07.2019,09:00,26.74,(7.72606162212991+0j)
12946,25.07.2019,10:00,31.07,(8.12240769240422+0j)
12947,25.07.2019,11:00,29.21,(7.9569791314774205+0j)
12948,25.07.2019,12:00,26.21,(7.674675829442446+0j)
12949,25.07.2019,13:00,27.81,(7.827769516894187+0j)
12950,25.07.2019,14:00,28.91,(7.929644738348409+0j)
12951,25.07.2019,15:00,32.62,(8.255290344094973+0j)
12952,25.07.2019,16:00,29.42,(7.976002036497749+0j)
12953,25.07.2019,17:00,32.97,(8.284710729408703+0j)
12954,25.07.2019,18:00,33.69,(8.344584248178242+0j)
12955,25.07.2019,19:00,39.63,(8.80871159104121+0j)
12956,25.07.2019,20:00,54.19,(9.777115606529724+0j)
12957,25.07.2019,21:00,55.96,(9.882426705132652+0j)
12958,25.07.2019,22:00,53.9,(9.759643523908377+0j)
12959,25.07.2019,23:00,53.64,(9.743925537613146+0j)
12960,26.07.2019,00:00,53.71,(9.748162290663538+0j)
12961,26.07.2019,01:00,52.28,(9.66086973820078+0j)
12962,26.07.2019,02:00,43.2,(9.065650018309897+0j)
12963,26.07.2019,03:00,34.55,(8.414992191094568+0j)
12964,26.07.2019,04:00,32.99,(8.286385592636261+0j)
12965,26.07.2019,05:00,33.71,(8.346235170023311+0j)
12966,26.07.2019,06:00,31.75,(8.181236424863993+0j)
12967,26.07.2019,07:00,25.85,(7.639375939887897+0j)
12968,26.07.2019,08:00,22.84,(7.330547292602307+0j)
12969,26.07.2019,09:00,22.85,(7.331616977031995+0j)
12970,26.07.2019,10:00,17.8,(6.745969409589165+0j)
12971,26.07.2019,11:00,16.79,(6.615884765092628+0j)
12972,26.07.2019,12:00,37.94,(8.681674033670415+0j)
12973,26.07.2019,13:00,48.51,(9.422832219868619+0j)
12974,26.07.2019,14:00,38.41,(8.717376481003793+0j)
12975,26.07.2019,15:00,27.54,(7.802354501902181+0j)
12976,26.07.2019,16:00,23.8,(7.431845725501064+0j)
12977,26.07.2019,17:00,31.75,(8.181236424863993+0j)
12978,26.07.2019,18:00,41.11,(8.91702927230421+0j)
12979,26.07.2019,19:00,47.52,(9.358290247587957+0j)
12980,26.07.2019,20:00,53.76,(9.751186289582744+0j)
12981,26.07.2019,21:00,53.18,(9.715991907174288+0j)
12982,26.07.2019,22:00,54.63,(9.803506329394704+0j)
12983,26.07.2019,23:00,55.93,(9.880660408990451+0j)
12984,27.07.2019,00:00,55.78,(9.871819441126156+0j)
12985,27.07.2019,01:00,55.48,(9.85408984218899+0j)
12986,27.07.2019,02:00,55.83,(9.874768189566398+0j)
12987,27.07.2019,03:00,53.96,(9.763263570057823+0j)
12988,27.07.2019,04:00,40.69,(8.88655834643182+0j)
12989,27.07.2019,05:00,24.13,(7.466037048747152+0j)
12990,27.07.2019,06:00,24.98,(7.552693222236025+0j)
12991,27.07.2019,07:00,34.07,(8.37584074515833+0j)
12992,27.07.2019,08:00,41.01,(8.909793182724908+0j)
12993,27.07.2019,09:00,39.93,(8.830883120736882+0j)
12994,27.07.2019,10:00,43.52,(9.087979295745416+0j)
12995,27.07.2019,11:00,44.16,(9.132311603633514+0j)
12996,27.07.2019,12:00,47.77,(9.374672695158273+0j)
12997,27.07.2019,13:00,45.31,(9.210906789605398+0j)
12998,27.07.2019,14:00,39.09,(8.768519191967423+0j)
12999,27.07.2019,15:00,40.25,(8.854410686744826+0j)
13000,27.07.2019,16:00,44.6,(9.162542166464265+0j)
13001,27.07.2019,17:00,54.85,(9.81664857529511+0j)
13002,27.07.2019,18:00,55.3,(9.843421385805257+0j)
13003,27.07.2019,19:00,56.4,(9.908260162436624+0j)
13004,27.07.2019,20:00,56.75,(9.928713721260138+0j)
13005,27.07.2019,21:00,56.5,(9.914112650603395+0j)
13006,27.07.2019,22:00,56.83,(9.933377005558183+0j)
13007,27.07.2019,23:00,56.84,(9.933959608316444+0j)
13008,28.07.2019,00:00,56.1,(9.890661084247208+0j)
13009,28.07.2019,01:00,56.83,(9.933377005558183+0j)
13010,28.07.2019,02:00,56.45,(9.911187270483548+0j)
13011,28.07.2019,03:00,55.76,(9.870639448353606+0j)
13012,28.07.2019,04:00,53.0,(9.705017509385467+0j)
13013,28.07.2019,05:00,50.66,(9.560033817519146+0j)
13014,28.07.2019,06:00,41.2,(8.923531726678751+0j)
13015,28.07.2019,07:00,34.2,(8.386480382323189+0j)
13016,28.07.2019,08:00,40.01,(8.836776762677049+0j)
13017,28.07.2019,09:00,39.46,(8.796098021137572+0j)
13018,28.07.2019,10:00,37.85,(8.674803806031587+0j)
13019,28.07.2019,11:00,44.93,(9.185084857149237+0j)
13020,28.07.2019,12:00,46.43,(9.286183499451829+0j)
13021,28.07.2019,13:00,39.18,(8.775243519136476+0j)
13022,28.07.2019,14:00,39.07,(8.767023495700972+0j)
13023,28.07.2019,15:00,30.52,(8.074194553216081+0j)
13024,28.07.2019,16:00,37.23,(8.6271770749927+0j)
13025,28.07.2019,17:00,51.48,(9.611338646329132+0j)
13026,28.07.2019,18:00,50.1,(9.524677405912438+0j)
13027,28.07.2019,19:00,48.08,(9.394907742869837+0j)
13028,28.07.2019,20:00,50.29,(9.53670272738912+0j)
13029,28.07.2019,21:00,51.12,(9.58888216580041+0j)
13030,28.07.2019,22:00,50.89,(9.574479722010219+0j)
13031,28.07.2019,23:00,50.89,(9.574479722010219+0j)
13032,29.07.2019,00:00,50.93,(9.576987607586773+0j)
13033,29.07.2019,01:00,50.93,(9.576987607586773+0j)
13034,29.07.2019,02:00,50.93,(9.576987607586773+0j)
13035,29.07.2019,03:00,50.37,(9.541756959658173+0j)
13036,29.07.2019,04:00,47.22,(9.338555287609333+0j)
13037,29.07.2019,05:00,42.34,(9.005088485404137+0j)
13038,29.07.2019,06:00,41.33,(8.932907463991942+0j)
13039,29.07.2019,07:00,37.11,(8.617898038980863+0j)
13040,29.07.2019,08:00,36.03,(8.53347238541058+0j)
13041,29.07.2019,09:00,36.44,(8.5657189929877+0j)
13042,29.07.2019,10:00,32.63,(8.256133839589154+0j)
13043,29.07.2019,11:00,35.38,(8.481844566976767+0j)
13044,29.07.2019,12:00,40.53,(8.874895226349222+0j)
13045,29.07.2019,13:00,36.18,(8.545298166041643+0j)
13046,29.07.2019,14:00,35.01,(8.452173505831382+0j)
13047,29.07.2019,15:00,36.44,(8.5657189929877+0j)
13048,29.07.2019,16:00,42.17,(8.993020161582677+0j)
13049,29.07.2019,17:00,43.77,(9.10534800112794+0j)
13050,29.07.2019,18:00,37.42,(8.641828190412815+0j)
13051,29.07.2019,19:00,44.88,(9.18167640913806+0j)
13052,29.07.2019,20:00,53.13,(9.712945950517485+0j)
13053,29.07.2019,21:00,49.23,(9.469222295451399+0j)
13054,29.07.2019,22:00,50.32,(9.53859869219601+0j)
13055,29.07.2019,23:00,49.66,(9.49671209042323+0j)
13056,30.07.2019,00:00,47.67,(9.368126591015024+0j)
13057,30.07.2019,01:00,46.19,(9.27015553490687+0j)
13058,30.07.2019,02:00,47.11,(9.331298194742036+0j)
13059,30.07.2019,03:00,49.63,(9.494799358832642+0j)
13060,30.07.2019,04:00,48.73,(9.437055384429694+0j)
13061,30.07.2019,05:00,46.47,(9.288849453376933+0j)
13062,30.07.2019,06:00,51.01,(9.581999442141967+0j)
13063,30.07.2019,07:00,48.61,(9.429302614142378+0j)
13064,30.07.2019,08:00,37.68,(8.661796936575385+0j)
13065,30.07.2019,09:00,21.96,(7.235165647657328+0j)
13066,30.07.2019,10:00,32.42,(8.238384111349596+0j)
13067,30.07.2019,11:00,42.57,(9.021364908653673+0j)
13068,30.07.2019,12:00,47.26,(9.341191436030968+0j)
13069,30.07.2019,13:00,51.04,(9.583877529105418+0j)
13070,30.07.2019,14:00,51.62,(9.620043447376949+0j)
13071,30.07.2019,15:00,53.28,(9.722078097632828+0j)
13072,30.07.2019,16:00,56.0,(9.884780784951358+0j)
13073,30.07.2019,17:00,56.48,(9.912942705743509+0j)
13074,30.07.2019,18:00,56.5,(9.914112650603395+0j)
13075,30.07.2019,19:00,54.6,(9.801711472831451+0j)
13076,30.07.2019,20:00,54.6,(9.801711472831451+0j)
13077,30.07.2019,21:00,53.7,(9.747557265693597+0j)
13078,30.07.2019,22:00,52.2,(9.655939464449302+0j)
13079,30.07.2019,23:00,55.75,(9.870049346155252+0j)
13080,31.07.2019,00:00,50.7,(9.562549285025716+0j)
13081,31.07.2019,01:00,50.85,(9.57197052194196+0j)
13082,31.07.2019,02:00,50.89,(9.574479722010219+0j)
13083,31.07.2019,03:00,50.9,(9.575106816570697+0j)
13084,31.07.2019,04:00,50.84,(9.571343016333635+0j)
13085,31.07.2019,05:00,50.75,(9.565691759548677+0j)
13086,31.07.2019,06:00,50.65,(9.55940474376478+0j)
13087,31.07.2019,07:00,48.55,(9.425421443663113+0j)
13088,31.07.2019,08:00,48.13,(9.39816330752949+0j)
13089,31.07.2019,09:00,42.92,(9.046021268333037+0j)
13090,31.07.2019,10:00,36.08,(8.537417953008749+0j)
13091,31.07.2019,11:00,37.96,(8.68319927509914+0j)
13092,31.07.2019,12:00,38.2,(8.7014605261005+0j)
13093,31.07.2019,13:00,43.77,(9.10534800112794+0j)
13094,31.07.2019,14:00,52.47,(9.67255901439446+0j)
13095,31.07.2019,15:00,55.43,(9.851128699561583+0j)
13096,31.07.2019,16:00,56.29,(9.901814429835817+0j)
13097,31.07.2019,17:00,56.4,(9.908260162436624+0j)
13098,31.07.2019,18:00,56.5,(9.914112650603395+0j)
13099,31.07.2019,19:00,56.59,(9.919373988571662+0j)
13100,31.07.2019,20:00,56.79,(9.931045910839428+0j)
13101,31.07.2019,21:00,56.61,(9.920542417110484+0j)
13102,31.07.2019,22:00,56.74,(9.928130502642652+0j)
13103,31.07.2019,23:00,56.84,(9.933959608316444+0j)
13104,01.08.2019,00:00,56.81,(9.932211594976062+0j)
13105,01.08.2019,01:00,56.59,(9.919373988571662+0j)
13106,01.08.2019,02:00,56.15,(9.893598613699478+0j)
13107,01.08.2019,03:00,55.49,(9.854681857200461+0j)
13108,01.08.2019,04:00,55.18,(9.836296214017038+0j)
13109,01.08.2019,05:00,55.01,(9.826184515794463+0j)
13110,01.08.2019,06:00,55.96,(9.882426705132652+0j)
13111,01.08.2019,07:00,51.3,(9.600123538539465+0j)
13112,01.08.2019,08:00,40.29,(8.857342853756654+0j)
13113,01.08.2019,09:00,40.73,(8.889469347654337+0j)
13114,01.08.2019,10:00,34.0,(8.370100496129448+0j)
13115,01.08.2019,11:00,32.57,(8.251070278773101+0j)
13116,01.08.2019,12:00,36.1,(8.538995159391021+0j)
13117,01.08.2019,13:00,44.61,(9.16322690917412+0j)
13118,01.08.2019,14:00,50.06,(9.522141886717456+0j)
13119,01.08.2019,15:00,48.95,(9.45123580453347+0j)
13120,01.08.2019,16:00,50.78,(9.567576253639897+0j)
13121,01.08.2019,17:00,53.01,(9.705627849460617+0j)
13122,01.08.2019,18:00,52.58,(9.679313596906953+0j)
13123,01.08.2019,19:00,55.58,(9.860006794398707+0j)
13124,01.08.2019,20:00,56.66,(9.923462284955418+0j)
13125,01.08.2019,21:00,56.74,(9.928130502642652+0j)
13126,01.08.2019,22:00,56.71,(9.926380435533833+0j)
13127,01.08.2019,23:00,56.76,(9.929296871368448+0j)
13128,02.08.2019,00:00,56.78,(9.930462966137993+0j)
13129,02.08.2019,01:00,56.84,(9.933959608316444+0j)
13130,02.08.2019,02:00,56.88,(9.936289336264972+0j)
13131,02.08.2019,03:00,56.87,(9.935707006700474+0j)
13132,02.08.2019,04:00,55.01,(9.826184515794463+0j)
13133,02.08.2019,05:00,53.89,(9.759039921734537+0j)
13134,02.08.2019,06:00,53.09,(9.710507808977834+0j)
13135,02.08.2019,07:00,53.84,(9.756020790270451+0j)
13136,02.08.2019,08:00,55.06,(9.829160704647341+0j)
13137,02.08.2019,09:00,56.5,(9.914112650603395+0j)
13138,02.08.2019,10:00,56.54,(9.916451712304106+0j)
13139,02.08.2019,11:00,56.7,(9.925796942678296+0j)
13140,02.08.2019,12:00,56.63,(9.921710570482142+0j)
13141,02.08.2019,13:00,56.0,(9.884780784951358+0j)
13142,02.08.2019,14:00,56.02,(9.885957404505973+0j)
13143,02.08.2019,15:00,56.1,(9.890661084247208+0j)
13144,02.08.2019,16:00,56.21,(9.89712134805937+0j)
13145,02.08.2019,17:00,56.07,(9.88889772869473+0j)
13146,02.08.2019,18:00,53.78,(9.752395364150571+0j)
13147,02.08.2019,19:00,55.61,(9.861780495965013+0j)
13148,02.08.2019,20:00,56.45,(9.911187270483548+0j)
13149,02.08.2019,21:00,55.06,(9.829160704647341+0j)
13150,02.08.2019,22:00,55.39,(9.848758503091258+0j)
13151,02.08.2019,23:00,56.79,(9.931045910839428+0j)
13152,03.08.2019,00:00,56.61,(9.920542417110484+0j)
13153,03.08.2019,01:00,53.96,(9.763263570057823+0j)
13154,03.08.2019,02:00,41.22,(8.924975430267553+0j)
13155,03.08.2019,03:00,39.6,(8.806488291706229+0j)
13156,03.08.2019,04:00,29.06,(7.943335450508233+0j)
13157,03.08.2019,05:00,37.56,(8.652592044480379+0j)
13158,03.08.2019,06:00,35.21,(8.468237734361239+0j)
13159,03.08.2019,07:00,47.01,(9.324691028194762+0j)
13160,03.08.2019,08:00,44.82,(9.177582928252603+0j)
13161,03.08.2019,09:00,19.09,(6.9051482886394+0j)
13162,03.08.2019,10:00,21.29,(7.160822694929935+0j)
13163,03.08.2019,11:00,30.77,(8.096180814003937+0j)
13164,03.08.2019,12:00,41.73,(8.961633145951845+0j)
13165,03.08.2019,13:00,38.58,(8.730218388666035+0j)
13166,03.08.2019,14:00,27.61,(7.808959473191964+0j)
13167,03.08.2019,15:00,28.36,(7.879036436948121+0j)
13168,03.08.2019,16:00,38.6,(8.731726719447373+0j)
13169,03.08.2019,17:00,48.0,(9.389694141497902+0j)
13170,03.08.2019,18:00,53.88,(9.758436244885186+0j)
13171,03.08.2019,19:00,44.5,(9.155689103199585+0j)
13172,03.08.2019,20:00,48.8,(9.441571957503411+0j)
13173,03.08.2019,21:00,56.4,(9.908260162436624+0j)
13174,03.08.2019,22:00,56.65,(9.922878448848586+0j)
13175,03.08.2019,23:00,56.6,(9.919958237247096+0j)
